,ds,y,prediccion_train,prediccion_train_max,prediccion_train_min,prediccion_test,prediccion_test_max,prediccion_test_min
343,2019-12-12,4.766789064206806e-05,7.176703518220892e-05,0.00013285792765884775,3.9052901649448766e-05,6.969788748408776e-05,0.00012803606326153757,3.7592477232441406e-05
344,2019-12-13,0.00014699445644089992,9.090017395257041e-05,0.0001683201544425942,4.8917329508834924e-05,8.827020839170935e-05,0.00016206478555911321,4.743974302923772e-05
345,2019-12-14,6.951380149826793e-05,7.754657615079512e-05,0.00014360255534583776,4.208426109740484e-05,7.587787403391952e-05,0.00014021524754443077,4.0868185501578774e-05
346,2019-12-15,,4.9239604416703604e-05,9.175557843899258e-05,2.6548843746398633e-05,5.089590251033651e-05,9.459244622132823e-05,2.7679431416304045e-05
347,2019-12-16,9.004890835999999e-05,7.199794543432003e-05,0.00013368595845593027,3.886066245827988e-05,6.943687887464993e-05,0.0001289115582899032,3.757086888261966e-05
348,2019-12-17,0.00013504246124390005,8.39008134595163e-05,0.00015515558540233192,4.496485248996085e-05,8.004219793280615e-05,0.0001487097691641564,4.294521987625242e-05
349,2019-12-18,6.931619155140419e-05,8.590287234407045e-05,0.00015840176820438174,4.598829975404173e-05,8.27050146195101e-05,0.00015383025191296768,4.443916326126198e-05
350,2019-12-19,0.00013372454555529996,9.2034632429603e-05,0.00017012735007357923,4.9869033356474267e-05,8.871039498360019e-05,0.00016397696717906072,4.832022285837217e-05
351,2019-12-20,,7.537710752144923e-05,0.00014005513274567216,4.046280577058414e-05,7.278769165524133e-05,0.00013638328904268634,3.920129059004224e-05
352,2019-12-21,2.4400528336599212e-05,7.16460066060029e-05,0.00013265657418426224,3.883551264361742e-05,6.965636544631298e-05,0.00012950511587331837,3.763594195874869e-05
353,2019-12-22,3.157159655052995e-05,5.568021385592742e-05,0.00010262900719516114,3.0144924740920467e-05,5.7368024718561315e-05,0.00010601019092457901,3.0780399208475345e-05
354,2019-12-23,0.00013777355710019998,9.039502048609766e-05,0.0001673361301911347,4.867930647704406e-05,8.566814821287374e-05,0.00015825452780658742,4.605532641716704e-05
355,2019-12-24,5.330898796131731e-05,6.842056551046768e-05,0.00012682676789158628,3.678921006056204e-05,7.808107271965475e-05,0.0001461080974379552,4.2264485178345376e-05
356,2019-12-25,,5.352280248388679e-05,0.0001002266669657557,2.8710035545437136e-05,5.552114424725649e-05,0.00010251161208591613,2.98027100059159e-05
357,2019-12-26,6.432952666834686e-05,6.668496239707683e-05,0.00012452077756435476,3.5575712959766085e-05,6.633543805747271e-05,0.0001237764885857521,3.5831626206427705e-05
358,2019-12-27,6.376035255852812e-05,7.439739855986865e-05,0.00013654041045325254,4.015269034312381e-05,7.341810816659087e-05,0.0001364079270300411,3.978228063305168e-05
359,2019-12-28,,5.5499556887611896e-05,0.00010291499366701392,2.9903293523415146e-05,5.7907143753538295e-05,0.00010803686990068605,3.119737389430708e-05
360,2019-12-29,0.0001444822693194,3.8815451925357536e-05,7.150571747058743e-05,2.08499144729427e-05,4.240476590824616e-05,7.922149718879242e-05,2.3157298087208656e-05
361,2019-12-30,,6.053498677335351e-05,0.00011187752013661713,3.267981987960414e-05,5.9624882846439506e-05,0.00011026664976729831,3.1859031963111155e-05
362,2019-12-31,,4.639597465140301e-05,8.544076454092294e-05,2.5045523504571986e-05,5.472380252875057e-05,0.00010203577381198254,2.9310740004044958e-05
363,2020-01-01,,4.7528507664278836e-05,8.737050655370508e-05,2.581077719651585e-05,5.032476882558096e-05,9.293552300055675e-05,2.7099633627894578e-05
364,2020-01-02,4.493560823584052e-05,6.200432630700205e-05,0.00011480141398894108,3.374089154928146e-05,6.329836098877024e-05,0.00011651319814593073,3.403910153251739e-05
365,2020-01-03,7.039428232971878e-05,8.010554921381094e-05,0.00014722674700719154,4.295917996484272e-05,8.05112166560501e-05,0.0001476522121539467,4.356533802103708e-05
366,2020-01-04,5.926337090741399e-05,6.185812301066375e-05,0.00011341813975797985,3.3794053289287454e-05,6.449299424862547e-05,0.00011825703172191077,3.5102745885316975e-05
367,2020-01-05,3.414791353861801e-05,4.645188239817278e-05,8.515523657546022e-05,2.5202943776204465e-05,4.921916880617575e-05,8.948331482304746e-05,2.665499843597811e-05
368,2020-01-06,4.116761235269175e-05,7.12986737629412e-05,0.00013194197492149748,3.857855137693992e-05,6.948688666007464e-05,0.00012656190110121678,3.754040850666045e-05
369,2020-01-07,5.933386664754545e-05,6.525592324800403e-05,0.0001210340890404844,3.5262225323289705e-05,6.310791886545049e-05,0.00011599863669258897,3.4179276676300976e-05
370,2020-01-08,5.7287420296622676e-05,7.040989047735518e-05,0.00012976426337512313,3.802742294111797e-05,6.824261654359996e-05,0.0001265318015337162,3.706084812973068e-05
371,2020-01-09,0.00013359210980510002,7.491920500092427e-05,0.00013841715935672017,4.096485821459158e-05,7.302309253208437e-05,0.0001336995463202763,4.0032599634894864e-05
372,2020-01-10,6.19073209034812e-05,7.606985248364335e-05,0.00014047344420600014,4.143986793501885e-05,7.340665107985795e-05,0.00013533732880552298,3.970777381586201e-05
373,2020-01-11,0.00011751528054999998,5.831348469893008e-05,0.00010710289833917593,3.179452256800203e-05,5.872473331625608e-05,0.00010888551688206154,3.197949604468219e-05
374,2020-01-12,6.098619113597387e-05,3.702252689651068e-05,6.733159655030785e-05,1.9899503099488756e-05,3.825143170076825e-05,7.001303522832123e-05,2.0903767232414115e-05
375,2020-01-13,5.480672489411063e-05,6.933722144077921e-05,0.00012875712908840236,3.816833399047922e-05,6.637153638959124e-05,0.0001224616918894219,3.6121641840652006e-05
376,2020-01-14,6.963287930967236e-05,5.3400529355202505e-05,9.898514427240955e-05,2.8733208293989245e-05,5.097792554796995e-05,9.446628942029251e-05,2.7353632502829057e-05
377,2020-01-15,8.703503207467626e-05,5.6645794357951735e-05,0.00010424497328761069,3.058668043185457e-05,5.407793577664825e-05,0.00010064530468246598,2.9521218171402962e-05
378,2020-01-16,0.00012062476471919998,7.347420712292315e-05,0.00013490417986381927,3.981250956535389e-05,7.063603539250175e-05,0.00013035123512329346,3.933288885809997e-05
379,2020-01-17,6.685809601326899e-05,7.702868319671689e-05,0.00014011226829286586,4.2167920627787815e-05,7.421205793505323e-05,0.0001361702353689864,4.0312076677351076e-05
380,2020-01-18,5.445877596535563e-05,5.1608886739874716e-05,9.479261138301137e-05,2.8079565591079258e-05,5.2003897516792186e-05,9.513384186507338e-05,2.8121928931016744e-05
381,2020-01-19,4.5436267856847864e-05,4.6754984810838204e-05,8.525792963169552e-05,2.5614126930076403e-05,4.8269163643165765e-05,8.830204433823973e-05,2.602838361898873e-05
382,2020-01-20,7.512447817756628e-05,6.905241498272315e-05,0.00012713494563168997,3.792752649487185e-05,6.695382893971818e-05,0.00012373255278096612,3.686497332247679e-05
383,2020-01-21,,5.13294530412742e-05,9.511029333744326e-05,2.787290518939427e-05,4.9822861818155846e-05,9.234846561137139e-05,2.7038438915210557e-05
384,2020-01-22,5.4363190536611616e-05,6.47133075482285e-05,0.0001178192029521955,3.505862283612955e-05,6.280348490553294e-05,0.00011499717395408024,3.3991850041378554e-05
385,2020-01-23,5.5130843133711105e-05,7.241419810991686e-05,0.0001337255829178625,3.990943405726452e-05,7.094776460119296e-05,0.00013155811856239343,3.868006661780188e-05
386,2020-01-24,7.918046691264018e-05,7.586029107429223e-05,0.00013896547043405413,4.1130222397814954e-05,7.372912358267263e-05,0.00013366072266052023,4.0129592387669546e-05
387,2020-01-25,7.326968641210743e-05,4.894162844899351e-05,8.939831019277949e-05,2.6679271279691192e-05,4.9128843716648055e-05,9.05048681555077e-05,2.6552867825515967e-05
388,2020-01-26,6.773289461480252e-05,4.472588759644466e-05,8.2330124703089e-05,2.4222090482381044e-05,4.5852323631472154e-05,8.39863698201399e-05,2.5080796188421796e-05
389,2020-01-27,6.915537637154935e-05,6.680543519139329e-05,0.00012321756948535065,3.674003212880521e-05,6.515075140476779e-05,0.0001204801455853703,3.5600934921433536e-05
390,2020-01-28,4.80450479055427e-05,6.303704027623233e-05,0.00011533051538843086,3.4127801178816493e-05,6.123074199394969e-05,0.00011291868409862236,3.341520997305228e-05
391,2020-01-29,,5.99619239638477e-05,0.00010953540128852156,3.298277866142314e-05,5.822851228841308e-05,0.00010769448582833797,3.197260598463242e-05
392,2020-01-30,7.238328424506449e-05,7.618684414115412e-05,0.00013944841077622255,4.162714695789979e-05,7.436735851533949e-05,0.00013713947687110092,4.090421978625832e-05
393,2020-01-31,0.00017778229983870007,8.135777577092715e-05,0.0001497846614172235,4.418545504293831e-05,7.819340916116295e-05,0.00014379587145442433,4.3108643626780414e-05
394,2020-02-01,6.159214510973899e-05,6.603697492430276e-05,0.00012196719920552147,3.604691546346332e-05,6.585915886641562e-05,0.00012068147053199477,3.560448916764754e-05
395,2020-02-02,4.789072962640585e-05,4.847494711988061e-05,8.9527571212228e-05,2.6298816702595507e-05,5.0455598655925136e-05,9.182522933128196e-05,2.7412545774276143e-05
396,2020-02-03,6.213932543683915e-05,7.284853570074532e-05,0.0001338579440824518,4.008370453720897e-05,7.097273960375314e-05,0.00013022842327893024,3.8734271341390755e-05
397,2020-02-04,6.911440450407375e-05,6.674797097050774e-05,0.00012227257049046578,3.6384980221003415e-05,6.468064201679057e-05,0.0001179267887976622,3.5115102588313284e-05
398,2020-02-05,,5.797619008265965e-05,0.00010681094031561868,3.168345723602572e-05,5.6217895090763736e-05,0.00010292888652276742,3.061531953214275e-05
399,2020-02-06,3.19797191117258e-05,6.32939658702015e-05,0.00011765942555979941,3.4442622315318025e-05,6.204516504662794e-05,0.00011471102507132352,3.376550676908258e-05
400,2020-02-07,,6.60574328261894e-05,0.00012169479360014399,3.587606048601891e-05,6.501671244167272e-05,0.00011808846417807635,3.502064872965863e-05
401,2020-02-08,5.605606080392894e-05,5.3916010521289416e-05,9.952477992379389e-05,2.9363312572486655e-05,5.224121498016225e-05,9.652070310781262e-05,2.8456050686490185e-05
402,2020-02-09,4.2418015611569023e-05,5.0088410337025445e-05,9.171680861889659e-05,2.762150677581704e-05,5.1218818886793556e-05,9.303329042296362e-05,2.8004138766837913e-05
403,2020-02-10,9.738902398494502e-05,7.96722608093807e-05,0.00014477211407799148,4.3074263815243815e-05,7.695805691825577e-05,0.00014012794956388277,4.20910107003365e-05
404,2020-02-11,6.606819777249397e-05,7.749240595224518e-05,0.0001418537574782336,4.235896499350088e-05,7.458189129292116e-05,0.00013602384326805538,4.076635648129438e-05
405,2020-02-12,4.697896428335451e-05,8.283513285924299e-05,0.0001517640552615273,4.470513392689234e-05,8.002500934957684e-05,0.0001454145071843306,4.353247361679714e-05
406,2020-02-13,5.738370083785556e-05,8.739184697843104e-05,0.00015920021606946405,4.7664560775438336e-05,8.506896288906498e-05,0.0001574237200992708,4.6786602707061473e-05
407,2020-02-14,9.919884217358346e-05,7.659641534602203e-05,0.00014001478777711206,4.164478244754732e-05,7.325530268934546e-05,0.00013433673080366512,3.974946532083909e-05
408,2020-02-15,7.808510876043884e-05,7.074465415163772e-05,0.00012858003390164141,3.82255902976796e-05,6.975159379351131e-05,0.00012751724500756296,3.791077231988438e-05
409,2020-02-16,0.00010493779816000005,4.436985968704159e-05,8.179652186480934e-05,2.4365375131993616e-05,4.6177283039468174e-05,8.463758862258664e-05,2.474620363016662e-05
410,2020-02-17,,6.836901653378561e-05,0.00012692771101550817,3.710648113149829e-05,6.665230074492072e-05,0.00012220407474456665,3.590090592717586e-05
411,2020-02-18,5.0968470843580864e-05,7.526153852248863e-05,0.00013713977445733636,4.094824430617908e-05,7.26128249392839e-05,0.0001325436082955479,3.950147416314037e-05
412,2020-02-19,7.412884867225578e-05,8.289124574530743e-05,0.00015224631540138755,4.5068068608273105e-05,7.988479561458266e-05,0.00014747808308517935,4.337252386901978e-05
413,2020-02-20,5.205062416761875e-05,9.33915229288926e-05,0.00017015291392743413,5.015199039490764e-05,9.040214584981587e-05,0.00016593243237787982,4.973953766161254e-05
414,2020-02-21,4.061019056058028e-05,9.728940753904825e-05,0.0001754183978856372,5.2734575378433104e-05,9.293954859872992e-05,0.00017068042296693536,5.071250426264987e-05
415,2020-02-22,0.00011557568037359997,7.875424144817435e-05,0.00014363891315134016,4.277607203747876e-05,7.809428477808698e-05,0.00014343583835024605,4.283273492068715e-05
416,2020-02-23,3.5027866689785676e-05,6.100360748248472e-05,0.00011144476402177412,3.3177351089476764e-05,6.313709819410552e-05,0.00011529319948438984,3.469027779392716e-05
417,2020-02-24,3.666047063956672e-05,8.05086075095242e-05,0.00014728253376740375,4.3355796460979235e-05,8.824409878772465e-05,0.00016173851496619529,4.811704895297274e-05
418,2020-02-25,7.162637112161895e-05,6.870058888845973e-05,0.00012642901615081257,3.757534292623966e-05,7.73371058667853e-05,0.00014116876850364896,4.2200753308485045e-05
419,2020-02-26,0.00014521451957589995,8.312345319039413e-05,0.00015322031140428064,4.542705994024164e-05,8.132399238249277e-05,0.00014889512399891074,4.405168942515883e-05
420,2020-02-27,0.00015504786569729999,9.303268618512321e-05,0.00017137747466345772,5.037766986095563e-05,9.060353212661781e-05,0.00016572190241043988,5.010908769814119e-05
421,2020-02-28,0.00023453840202999996,9.802246114373728e-05,0.00017893153191817654,5.3725718246603846e-05,9.461576854311206e-05,0.00017265732470568904,5.1885470435536936e-05
422,2020-02-29,9.128020809430373e-05,7.453449988059022e-05,0.00013613810838557642,4.0455981746599446e-05,7.395597331038955e-05,0.00013495650379394605,4.034364031737002e-05
423,2020-03-01,8.534703911457819e-05,5.415988737758882e-05,9.866780943374142e-05,2.9426247708663473e-05,5.6572372848411284e-05,0.00010501602656754898,3.086069576318253e-05
424,2020-03-02,0.0001257406014593,8.304180793892714e-05,0.00015215301275874564,4.530251916978238e-05,8.012038692058119e-05,0.00014672918583541236,4.341457742147594e-05
425,2020-03-03,0.00011404257986469995,7.48176316375545e-05,0.000137827092231801,4.094863731342438e-05,7.16175602615761e-05,0.00013079808252730306,3.903333574896354e-05
426,2020-03-04,0.0001703948653719,7.819651934368512e-05,0.00014398197205274483,4.240104680770999e-05,7.482187648522447e-05,0.00013772162721360133,4.0480085188311224e-05
427,2020-03-05,7.273589912617758e-05,8.518243331122669e-05,0.00015673112183157213,4.646575238449974e-05,8.184043692726045e-05,0.000151083102341051,4.48444944510113e-05
428,2020-03-06,8.963698138194584e-05,8.842523087126383e-05,0.00016251034243727427,4.804312118253491e-05,8.405268028908867e-05,0.00015252486236529673,4.586292263481402e-05
429,2020-03-07,5.5922280042013e-05,7.047179744343935e-05,0.0001298190167627564,3.868069678270891e-05,6.730555588913055e-05,0.00012229817237312778,3.697689226172256e-05
430,2020-03-08,,4.263560478658608e-05,7.753909411391365e-05,2.3255086476829553e-05,4.365197548603231e-05,7.97067020757011e-05,2.3524297420623615e-05
431,2020-03-09,6.456873168223163e-05,6.423833190607392e-05,0.00011838160098098213,3.4426986142686816e-05,6.111810863132854e-05,0.0001118705919986394,3.349075321252501e-05
432,2020-03-10,5.302225998339959e-05,5.930009039674996e-05,0.00010821400008445854,3.19444768216728e-05,5.5199894366443356e-05,0.00010140146605500404,3.0002548106488827e-05
433,2020-03-11,,6.206867765385106e-05,0.00011360114125748966,3.377337498489627e-05,5.916083790785191e-05,0.00010945591927020892,3.1993115406163186e-05
434,2020-03-12,,8.236532644479207e-05,0.0001528834701702073,4.4625104030496105e-05,7.88781341412205e-05,0.00014466632575278667,4.2906978877814505e-05
435,2020-03-13,7.968131345161675e-05,8.618518896889307e-05,0.0001606014763115749,4.713712424751599e-05,8.24075954336595e-05,0.0001516709728028575,4.4721221542391394e-05
436,2020-03-14,,4.926823042000191e-05,9.13818707408122e-05,2.6772744507968317e-05,5.27986564405536e-05,9.850484679219983e-05,2.8843478462764805e-05
437,2020-03-15,2.96721772338342e-05,3.546320144505871e-05,6.537908910233819e-05,1.9294433700326312e-05,4.014361961290381e-05,7.372125813818277e-05,2.174547259252279e-05
438,2020-03-16,4.961355946123436e-05,7.363236349533683e-05,0.00013544809835511142,3.979740152025693e-05,7.128663480938195e-05,0.00012991613520715043,3.904012987463296e-05
439,2020-03-17,,5.5790520673383646e-05,0.00010320488904117058,3.0254911339328955e-05,5.6080837299485806e-05,0.0001041480727080775,3.0358426358370094e-05
440,2020-03-18,9.749094160473803e-05,5.718011433393263e-05,0.00010559761818222275,3.072766221970863e-05,5.9371890288510155e-05,0.0001097939776811522,3.226264988916584e-05
441,2020-03-19,4.26111945985728e-05,7.62504006695548e-05,0.00014008711230538507,4.160364080774968e-05,7.73280501947863e-05,0.00014225357475406407,4.224941914812257e-05
442,2020-03-20,5.623138162042974e-05,5.47218643814408e-05,0.00010051781265138846,2.992721935755892e-05,7.996929122625492e-05,0.00014487315301306335,4.3370836068549496e-05
443,2020-03-21,3.389468218849898e-05,3.668942013330283e-05,6.736005453771559e-05,1.9910159651963742e-05,6.4749631708597e-05,0.00011843282803109468,3.5068440826148016e-05
444,2020-03-22,3.554002703591223e-05,2.4906215450506863e-05,4.545869259909252e-05,1.3449915121999073e-05,4.977602821961703e-05,9.096108117431091e-05,2.7163783543251912e-05
445,2020-03-23,2.771417518636868e-05,3.5603222373190674e-05,6.557084819126505e-05,1.9197918266842684e-05,7.109323220977903e-05,0.00013001559243535585,3.849893953596086e-05
446,2020-03-24,3.816121734394689e-05,3.354296363245072e-05,6.24148856907326e-05,1.807795655452584e-05,6.622128509479254e-05,0.00012220806158779487,3.600947386230092e-05
447,2020-03-25,,3.618071422667182e-05,6.64904572957178e-05,1.9451140996860635e-05,5.716160505402879e-05,0.00010496292352768735,3.099275386126806e-05
448,2020-03-26,3.9810109498988666e-05,4.5878329552602e-05,8.54149898302281e-05,2.4941987970176285e-05,7.538420961651953e-05,0.00013815131320289438,4.077373584878442e-05
449,2020-03-27,6.044981609342938e-05,4.94822125210504e-05,9.061724014879915e-05,2.6702212496919786e-05,8.098794150756836e-05,0.00014910002643590015,4.437450065599415e-05
450,2020-03-28,0.00010043641546600002,3.5111961907311456e-05,6.506810787024462e-05,1.9049929803404504e-05,6.629153386570244e-05,0.00012180081368159855,3.60257575517267e-05
451,2020-03-29,7.073367708618434e-05,2.5448101268892063e-05,4.673266583648981e-05,1.3907162823545344e-05,5.174887198976211e-05,9.438972879631744e-05,2.7948164688603897e-05
452,2020-03-30,4.0559132773193674e-05,4.5785036634761715e-05,8.43455251374896e-05,2.4547178186350942e-05,7.580156830095099e-05,0.00013792695447019623,4.108304035497106e-05
453,2020-03-31,,3.17801142642334e-05,5.90761403927099e-05,1.7151589921519124e-05,5.850227337916435e-05,0.00010735599504058867,3.1480916878443554e-05
454,2020-04-01,5.047988993724147e-05,4.3144074485514855e-05,8.020329072423844e-05,2.335810256245424e-05,6.330964353096568e-05,0.00011756164798465067,3.442476149467321e-05
455,2020-04-02,1.662193721228264e-05,4.81427793073196e-05,8.872040897886673e-05,2.6160012206690964e-05,7.284364196688049e-05,0.00013471065833871152,3.932205376411878e-05
456,2020-04-03,0.00011875936697999994,6.125002713704195e-05,0.00011275156240965637,3.3440117891053695e-05,9.169502552719782e-05,0.00016789100021601344,4.969450309749665e-05
457,2020-04-04,4.982933352184166e-05,4.473829910789958e-05,8.224937257096982e-05,2.4247744736144773e-05,7.842180857625368e-05,0.0001418527011461291,4.2906350851177435e-05
458,2020-04-05,,2.8661278350146086e-05,5.275624434495759e-05,1.5516052514048918e-05,5.285776899629529e-05,9.807439873593537e-05,2.8399751475184414e-05
459,2020-04-06,2.272715546882898e-05,6.165547852565358e-05,0.00011384323065778051,3.372536924804669e-05,8.839567703694401e-05,0.00016238701573243933,4.7889238197480784e-05
460,2020-04-07,3.235937471243666e-05,5.875899542197615e-05,0.00010848626654460615,3.191425694142602e-05,8.245858270905611e-05,0.0001491949644979753,4.4788745546201014e-05
461,2020-04-08,8.227198936806359e-05,6.588742894093258e-05,0.00012142212535548363,3.605752963317508e-05,9.127275801535258e-05,0.00016825771799481,4.951378571728144e-05
462,2020-04-09,5.0137757146244963e-05,6.69851966146071e-05,0.0001220217511920107,3.650357577382395e-05,0.00010213685973266024,0.00018652111154090814,5.5064910718423025e-05
463,2020-04-10,3.585187770022569e-05,5.716117963036834e-05,0.00010637804812969999,3.1015539231932645e-05,9.683279586255857e-05,0.00017737811322372294,5.276523902478872e-05
464,2020-04-11,2.8610152342238046e-05,5.041109740014741e-05,9.30042300048217e-05,2.757096711806224e-05,8.798952508457226e-05,0.00016198202184505465,4.798896454620312e-05
465,2020-04-12,1.916117946158476e-05,3.706762247979681e-05,6.810343302901772e-05,2.0363226548713513e-05,6.599536822514078e-05,0.00012008287361937867,3.5742766169687845e-05
466,2020-04-13,,5.8107100268824146e-05,0.00010821995445694432,3.150729468649913e-05,7.757665476549905e-05,0.00014161542033404553,4.21850944011635e-05
467,2020-04-14,2.331558584417287e-05,5.386094979643849e-05,9.962194227546265e-05,2.9316184603713045e-05,7.151575872982755e-05,0.00013144189281054705,3.914248495847467e-05
468,2020-04-15,5.3538557308025366e-05,6.991583114945583e-05,0.00012658618151722113,3.802064192607403e-05,9.288547192085597e-05,0.00017179937380285134,4.977148470286739e-05
469,2020-04-16,0.000180085439028,7.964109644848348e-05,0.00014691642510300157,4.36442194010519e-05,0.00010580359537642861,0.0001946322963127728,5.781460317546862e-05
470,2020-04-17,5.388622875371223e-05,8.182094586634133e-05,0.0001498061051679498,4.484863476137558e-05,0.00010887979642568737,0.00019901965481791277,5.916852046153723e-05
471,2020-04-18,4.020716675266151e-05,5.492694504007998e-05,0.00010167477010258648,3.0106285340112947e-05,8.749489500139197e-05,0.00016294538690334772,4.780640283700968e-05
472,2020-04-19,3.4554546256924936e-05,3.8227823652789905e-05,6.971334893715692e-05,2.0472002624391823e-05,6.574996656211855e-05,0.00012048891705027907,3.5835852313469617e-05
473,2020-04-20,8.963960315118895e-05,7.028471108596858e-05,0.00012852484136821021,3.8482291102393074e-05,8.963338675665706e-05,0.0001650635728062407,4.845017973279308e-05
474,2020-04-21,4.828000837039059e-05,6.313369251723344e-05,0.00011554334006030064,3.4451577103624795e-05,8.002379692289646e-05,0.0001462566689972599,4.363257358537495e-05
475,2020-04-22,3.635423664492332e-05,6.605613028447827e-05,0.00011962170803547111,3.593606899627888e-05,8.297203863407508e-05,0.0001529140680619851,4.513179271495326e-05
476,2020-04-23,9.371876050929172e-05,7.250834065012117e-05,0.00013272169482567996,3.958783366254881e-05,9.224274727810047e-05,0.000170189646168451,4.9647288694611925e-05
477,2020-04-24,,6.248850151096535e-05,0.00011511020228838644,3.381526602304632e-05,7.922050459374804e-05,0.0001459189383259098,4.300945477605469e-05
478,2020-04-25,,3.836286415216399e-05,7.107680264934402e-05,2.0861671995216985e-05,6.01531761986244e-05,0.00011135267807440487,3.268756317123946e-05
479,2020-04-26,3.057941424821029e-05,3.3048993406690465e-05,6.110188274074561e-05,1.7972597996266942e-05,5.5574203442208494e-05,0.0001023016160890586,3.0219843343241324e-05
480,2020-04-27,,5.54816942595038e-05,0.00010144640291756577,2.999586567074022e-05,6.758308949802433e-05,0.00012493026507477228,3.6400292405202045e-05
481,2020-04-28,,5.0711619377293374e-05,9.33251331444661e-05,2.7187697020010942e-05,6.183911160557659e-05,0.00011454872246427321,3.347320905861833e-05
482,2020-04-29,4.6627178880036115e-05,6.530023225387592e-05,0.0001199969322011069,3.545577536907852e-05,7.78743246793128e-05,0.00014370514344058026,4.282235360111137e-05
483,2020-04-30,0.00011688278959700003,6.842647952814585e-05,0.00012592224424211556,3.7375848779284996e-05,8.405205883931255e-05,0.00015470736478873936,4.5351401460132126e-05
484,2020-05-01,4.117934364837763e-05,4.977890908509854e-05,9.174771555656208e-05,2.676697301891885e-05,8.58925388535571e-05,0.0001575259048986166,4.649170566831904e-05
485,2020-05-02,4.57489967450285e-05,4.856318763492109e-05,8.943497049864183e-05,2.619726197426687e-05,7.205987017905104e-05,0.0001320366784044253,3.9201443498375875e-05
486,2020-05-03,2.6729055152577005e-05,2.844112904225484e-05,5.280897158599537e-05,1.534557951247801e-05,4.6317619696751966e-05,8.614945365016278e-05,2.5059647112385617e-05
487,2020-05-04,,5.807216597561194e-05,0.00010711383153200196,3.143704345803277e-05,6.861412267460339e-05,0.00012581172564115982,3.73053982530779e-05
488,2020-05-05,,5.1975406745555216e-05,9.561073744381194e-05,2.834377999657026e-05,6.156524959475778e-05,0.00011294743474102816,3.3107046482111366e-05
489,2020-05-06,2.7085427808020125e-05,6.730382095997885e-05,0.00012202723486330495,3.692359156351464e-05,7.969872534541803e-05,0.00014585152921568376,4.351872652991852e-05
490,2020-05-07,9.583671770592843e-05,7.629933952568394e-05,0.00013921424960628331,4.13806974495255e-05,9.085358344867045e-05,0.00016829262005132976,4.9150553244127094e-05
491,2020-05-08,5.3234856336335384e-05,8.362807201681117e-05,0.00015448984897801813,4.562310056362074e-05,0.00010003447174787069,0.00018375539475525585,5.431935944174552e-05
492,2020-05-09,5.3900465377985526e-05,5.496713914787534e-05,0.00010142806407195954,3.00344446840103e-05,7.821628981460295e-05,0.00014385370816877074,4.266361553092859e-05
493,2020-05-10,5.323834362301091e-05,3.939479396113922e-05,7.266497318625785e-05,2.1413470201011414e-05,6.183785068510558e-05,0.0001139403963576248,3.3401301844269706e-05
494,2020-05-11,0.0001129012632355,7.569409556803189e-05,0.00013869243061973789,4.1172314539325885e-05,8.752785216858039e-05,0.00016129858889245388,4.7824250535488394e-05
495,2020-05-12,0.00011346708984960001,6.85399644264536e-05,0.00012610755402303223,3.7398989632397396e-05,7.89469976292898e-05,0.00014575883919926169,4.276266280851759e-05
496,2020-05-13,9.06753433587058e-05,7.583055381948937e-05,0.00013980236799915113,4.149819804162054e-05,8.763999562744909e-05,0.0001599854331634681,4.7841233767621734e-05
497,2020-05-14,,9.096440773208683e-05,0.00016713903348484084,4.9531346956852446e-05,0.0001059216761130788,0.00019632154866592086,5.7769037451997296e-05
498,2020-05-15,6.622210559772761e-05,9.344957724407977e-05,0.00017107246702232305,5.074226671469665e-05,0.00011010233857379485,0.00020185441347642157,6.02101705775373e-05
499,2020-05-16,5.973996364027059e-05,6.94452584017538e-05,0.00012790922734345753,3.753267829934157e-05,9.661339915171495e-05,0.00017859824361021737,5.226017639264059e-05
500,2020-05-17,9.885869265153812e-05,4.6696679588143845e-05,8.575168846704223e-05,2.5127958175815785e-05,7.162130500992451e-05,0.00013099482218679418,3.8930200333881376e-05
501,2020-05-18,4.628968070870715e-05,8.550639415771689e-05,0.00015695724937404325,4.6313002063372465e-05,9.856846850924503e-05,0.00017899729001760902,5.346045682413997e-05
502,2020-05-19,7.046099795070607e-05,7.933708063092647e-05,0.00014710818908724617,4.273175615570807e-05,9.3922279028005e-05,0.0001726306904494112,5.0834809492623426e-05
503,2020-05-20,,7.233567912222347e-05,0.00013420917404907064,3.901397775284231e-05,8.627204724645218e-05,0.00016009717131384478,4.6976321227442905e-05
504,2020-05-21,,7.740222383841136e-05,0.0001430582453388159,4.200566499273701e-05,9.43851132659032e-05,0.00017454343279412442,5.077566090619132e-05
505,2020-05-22,,8.300979430690663e-05,0.00015456584175295646,4.4653530414389454e-05,9.983054630465907e-05,0.00018519340891833696,5.4269039894987635e-05
506,2020-05-23,7.986452901422805e-05,7.404820040487682e-05,0.00013800758426128632,4.032906824001822e-05,0.00010650740269239584,0.0001960852629865969,5.7985614762915156e-05
507,2020-05-24,7.086349686341817e-05,5.0784183886925564e-05,9.390445212339315e-05,2.7559501601349142e-05,8.834810059804055e-05,0.00016098538272743025,4.806070230294409e-05
508,2020-05-25,2.1867760190636425e-05,7.72191261872587e-05,0.00014382752176134067,4.2131222102336285e-05,0.00012720886948559048,0.00023398376129522155,6.977007322881513e-05
