,NO2_trop_mean,Timestamp,Year,Month,Day,DOY,NO2_trop_std
599,9.149407491616797e-05,2019-06-01 18:35:04,2019,6,1,152,4.116108995226614e-05
600,7.482867147601549e-05,2019-06-02 16:34:34,2019,6,2,153,8.155762261780255e-05
601,7.376934522827917e-05,2019-06-02 18:16:03,2019,6,2,153,6.801114473967585e-05
602,7.482867147601549e-05,2019-06-02 16:34:34,2019,6,2,153,8.155762261780255e-05
603,7.376934522827917e-05,2019-06-02 18:16:03,2019,6,2,153,6.801114473967585e-05
604,0.00015371452998168408,2019-06-03 17:57:02,2019,6,3,154,0.00011508421783628744
605,0.00015371452998168408,2019-06-03 17:57:02,2019,6,3,154,0.00011508421783628744
606,5.07809654834216e-05,2019-06-04 17:38:03,2019,6,4,155,4.091440176107777e-05
607,5.07809654834216e-05,2019-06-04 17:38:03,2019,6,4,155,4.091440176107777e-05
608,1.1227785136259864e-05,2019-06-05 17:19:01,2019,6,5,156,1.1262224880063444e-05
609,1.1227785136259864e-05,2019-06-05 17:19:01,2019,6,5,156,1.1262224880063444e-05
610,8.031924249784311e-05,2019-06-07 16:41:00,2019,6,7,158,5.2072448632671085e-05
611,6.726741931230966e-05,2019-06-07 18:22:30,2019,6,7,158,4.757861776496619e-05
612,8.031924249784311e-05,2019-06-07 16:41:00,2019,6,7,158,5.2072448632671085e-05
613,6.726741931230966e-05,2019-06-07 18:22:30,2019,6,7,158,4.757861776496619e-05
614,6.478228297454746e-05,2019-06-08 18:03:28,2019,6,8,159,4.449452292805921e-05
615,6.478228297454746e-05,2019-06-08 18:03:28,2019,6,8,159,4.449452292805921e-05
616,5.0875149444144766e-05,2019-06-09 17:44:27,2019,6,9,160,2.9484971514965536e-05
617,5.0875149444144766e-05,2019-06-09 17:44:27,2019,6,9,160,2.9484971514965536e-05
618,5.3383481856763265e-05,2019-06-19 17:57:08,2019,6,19,170,3.210018802435082e-05
619,5.3383481856763265e-05,2019-06-19 17:57:08,2019,6,19,170,3.210018802435082e-05
620,0.00011113305446314678,2019-06-20 17:38:06,2019,6,20,171,8.584148058562072e-05
621,0.00011113305446314678,2019-06-20 17:38:06,2019,6,20,171,8.584148058562072e-05
622,0.00016885433441778157,2019-06-22 17:00:00,2019,6,22,173,0.00010537122622750982
623,0.00016885433441778157,2019-06-22 17:00:00,2019,6,22,173,0.00010537122622750982
624,4.0429924617410104e-05,2019-06-25 17:44:22,2019,6,25,176,2.2044667117731924e-05
625,4.0429924617410104e-05,2019-06-25 17:44:22,2019,6,25,176,2.2044667117731924e-05
626,9.371365696035706e-05,2019-06-26 17:25:18,2019,6,26,177,2.1069070901779244e-05
627,9.371365696035706e-05,2019-06-26 17:25:18,2019,6,26,177,2.1069070901779244e-05
628,6.944589936904947e-05,2019-06-27 17:06:16,2019,6,27,178,4.4726196966857285e-05
629,6.944589936904947e-05,2019-06-27 17:06:16,2019,6,27,178,4.4726196966857285e-05
630,8.684322827494716e-05,2019-07-01 17:31:30,2019,7,1,182,6.481598858704137e-05
631,8.684322827494716e-05,2019-07-01 17:31:30,2019,7,1,182,6.481598858704137e-05
632,4.329187803672011e-05,2019-07-03 16:53:22,2019,7,3,184,3.24838005196331e-05
633,4.535271448921198e-05,2019-07-03 18:34:53,2019,7,3,184,2.9578410886369332e-05
634,4.329187803672011e-05,2019-07-03 16:53:22,2019,7,3,184,3.24838005196331e-05
635,4.535271448921198e-05,2019-07-03 18:34:53,2019,7,3,184,2.9578410886369332e-05
636,0.00011196824172141216,2019-07-04 16:34:19,2019,7,4,185,4.515536656871647e-05
637,6.965022577537599e-05,2019-07-04 18:15:48,2019,7,4,185,5.153724248535006e-05
638,0.00011196824172141216,2019-07-04 16:34:19,2019,7,4,185,4.515536656871647e-05
639,6.965022577537599e-05,2019-07-04 18:15:48,2019,7,4,185,5.153724248535006e-05
640,6.368615681004421e-05,2019-07-05 17:56:43,2019,7,5,186,5.025314620680643e-05
641,6.368615681004421e-05,2019-07-05 17:56:43,2019,7,5,186,5.025314620680643e-05
642,0.00014981452569617505,2019-07-06 17:37:39,2019,7,6,187,0.00010256964307417431
643,0.00014981452569617505,2019-07-06 17:37:39,2019,7,6,187,0.00010256964307417431
644,8.753406363879929e-05,2019-07-07 17:18:35,2019,7,7,188,8.095665096160576e-05
645,8.753406363879929e-05,2019-07-07 17:18:35,2019,7,7,188,8.095665096160576e-05
646,9.547119503250427e-05,2019-07-08 16:59:31,2019,7,8,189,6.659011861033679e-05
647,9.547119503250427e-05,2019-07-08 16:59:31,2019,7,8,189,6.659011861033679e-05
648,4.350324035815984e-05,2019-07-09 16:40:26,2019,7,9,190,1.9528194079752205e-05
649,0.000149409138062239,2019-07-09 18:21:56,2019,7,9,190,7.437384753926711e-05
650,4.350324035815984e-05,2019-07-09 16:40:26,2019,7,9,190,1.9528194079752205e-05
651,0.000149409138062239,2019-07-09 18:21:56,2019,7,9,190,7.437384753926711e-05
652,6.711032945409953e-05,2019-07-10 18:02:52,2019,7,10,191,2.8739583018723235e-05
653,6.711032945409953e-05,2019-07-10 18:02:52,2019,7,10,191,2.8739583018723235e-05
654,7.60542198917772e-05,2019-07-11 17:43:47,2019,7,11,192,1.3581974839898347e-05
655,7.60542198917772e-05,2019-07-11 17:43:47,2019,7,11,192,1.3581974839898347e-05
656,5.659398143639519e-05,2019-07-12 17:24:43,2019,7,12,193,4.150504665595219e-05
657,5.659398143639519e-05,2019-07-12 17:24:43,2019,7,12,193,4.150504665595219e-05
658,0.00012611252765664014,2019-07-13 17:05:39,2019,7,13,194,9.192449523268164e-05
659,0.00012611252765664014,2019-07-13 17:05:39,2019,7,13,194,9.192449523268164e-05
660,6.202834058160659e-05,2019-07-14 16:46:36,2019,7,14,195,4.0317116161973934e-05
661,0.0001123580861594834,2019-07-14 18:28:06,2019,7,14,195,0.0001600394431435169
662,6.202834058160659e-05,2019-07-14 16:46:36,2019,7,14,195,4.0317116161973934e-05
663,0.0001123580861594834,2019-07-14 18:28:06,2019,7,14,195,0.0001600394431435169
664,9.95363504632519e-05,2019-07-15 18:09:02,2019,7,15,196,7.216516064471923e-05
665,9.95363504632519e-05,2019-07-15 18:09:02,2019,7,15,196,7.216516064471923e-05
666,7.320052142142789e-05,2019-07-16 17:49:57,2019,7,16,197,5.6775849212713866e-05
667,7.320052142142789e-05,2019-07-16 17:49:57,2019,7,16,197,5.6775849212713866e-05
668,4.540838857674023e-05,2019-07-17 17:30:53,2019,7,17,198,4.6602646153219166e-05
669,4.540838857674023e-05,2019-07-17 17:30:53,2019,7,17,198,4.6602646153219166e-05
670,3.6475323913071616e-05,2019-07-18 17:11:48,2019,7,18,199,2.9568164414592976e-05
671,3.6475323913071616e-05,2019-07-18 17:11:48,2019,7,18,199,2.9568164414592976e-05
672,0.00016570409794497851,2019-07-19 16:52:44,2019,7,19,200,0.000156327008013968
673,0.00022684374349839695,2019-07-19 18:34:13,2019,7,19,200,0.00018244602435149473
674,0.00016570409794497851,2019-07-19 16:52:44,2019,7,19,200,0.000156327008013968
675,0.00022684374349839695,2019-07-19 18:34:13,2019,7,19,200,0.00018244602435149473
676,2.3126773157855496e-05,2019-07-21 17:56:04,2019,7,21,202,0.0
677,2.3126773157855496e-05,2019-07-21 17:56:04,2019,7,21,202,0.0
678,6.414056913797788e-05,2019-07-24 16:58:49,2019,7,24,205,8.19625493393839e-05
679,6.414056913797788e-05,2019-07-24 16:58:49,2019,7,24,205,8.19625493393839e-05
680,0.00017196617485567992,2019-07-27 17:43:03,2019,7,27,208,0.00014726205965678721
681,0.00017196617485567992,2019-07-27 17:43:03,2019,7,27,208,0.00014726205965678721
682,2.7443792452073052e-05,2019-07-28 17:23:59,2019,7,28,209,2.222457398003029e-05
683,2.7443792452073052e-05,2019-07-28 17:23:59,2019,7,28,209,2.222457398003029e-05
684,0.00017305929178558716,2019-07-30 16:45:47,2019,7,30,211,0.00010902058690917894
685,0.00014019569443822182,2019-07-30 18:27:18,2019,7,30,211,9.71820459920234e-05
686,0.00017305929178558716,2019-07-30 16:45:47,2019,7,30,211,0.00010902058690917894
687,0.00014019569443822182,2019-07-30 18:27:18,2019,7,30,211,9.71820459920234e-05
688,6.050868038676603e-05,2019-07-31 18:08:12,2019,7,31,212,4.3493882859521246e-05
689,6.050868038676603e-05,2019-07-31 18:08:12,2019,7,31,212,4.3493882859521246e-05
690,4.300696434357724e-05,2019-08-01 17:49:07,2019,8,1,213,2.8234497739253738e-05
691,4.300696434357724e-05,2019-08-01 17:49:07,2019,8,1,213,2.8234497739253738e-05
692,4.1027798824875936e-05,2019-08-02 17:30:00,2019,8,2,214,3.065193067559902e-05
693,4.1027798824875936e-05,2019-08-02 17:30:00,2019,8,2,214,3.065193067559902e-05
694,9.861210915104206e-05,2019-08-03 17:10:55,2019,8,3,215,7.834049450095426e-05
695,9.861210915104206e-05,2019-08-03 17:10:55,2019,8,3,215,7.834049450095426e-05
696,4.0007617505228224e-05,2019-08-04 16:51:48,2019,8,4,216,2.958627649273174e-05
697,4.289890879785335e-05,2019-08-04 18:33:19,2019,8,4,216,2.5448269182658986e-05
698,4.0007617505228224e-05,2019-08-04 16:51:48,2019,8,4,216,2.958627649273174e-05
699,4.289890879785335e-05,2019-08-04 18:33:19,2019,8,4,216,2.5448269182658986e-05
700,1.3958643152467142e-05,2019-08-05 16:32:43,2019,8,5,217,7.330931431841745e-06
701,5.547730454952718e-05,2019-08-05 18:14:13,2019,8,5,217,3.6270859470312496e-05
702,1.3958643152467142e-05,2019-08-05 16:32:43,2019,8,5,217,7.330931431841745e-06
703,5.547730454952718e-05,2019-08-05 18:14:13,2019,8,5,217,3.6270859470312496e-05
704,6.847941377130588e-05,2019-08-06 17:55:06,2019,8,6,218,4.244892922848119e-05
705,6.847941377130588e-05,2019-08-06 17:55:06,2019,8,6,218,4.244892922848119e-05
706,5.829682710412826e-05,2019-08-08 17:16:54,2019,8,8,220,5.1332174102863713e-05
707,5.829682710412826e-05,2019-08-08 17:16:54,2019,8,8,220,5.1332174102863713e-05
708,6.899298098017031e-05,2019-08-10 16:38:41,2019,8,10,222,4.730176163790209e-05
709,5.8323430245662e-05,2019-08-10 18:20:11,2019,8,10,222,3.90743815236033e-05
710,6.899298098017031e-05,2019-08-10 16:38:41,2019,8,10,222,4.730176163790209e-05
711,5.8323430245662e-05,2019-08-10 18:20:11,2019,8,10,222,3.90743815236033e-05
712,6.825911189164303e-05,2019-08-11 18:01:05,2019,8,11,223,4.871236879934681e-05
713,6.825911189164303e-05,2019-08-11 18:01:05,2019,8,11,223,4.871236879934681e-05
714,5.076143663370634e-05,2019-08-13 17:22:52,2019,8,13,225,4.1505774822069227e-05
715,5.076143663370634e-05,2019-08-13 17:22:52,2019,8,13,225,4.1505774822069227e-05
716,5.671180942682458e-05,2019-08-14 17:03:45,2019,8,14,226,4.272939376995696e-05
717,5.671180942682458e-05,2019-08-14 17:03:45,2019,8,14,226,4.272939376995696e-05
718,0.00015409094563246332,2019-08-15 16:44:40,2019,8,15,227,6.268134669585738e-05
719,0.00015409094563246332,2019-08-15 16:44:40,2019,8,15,227,6.268134669585738e-05
720,0.0002061647627391132,2019-08-16 18:07:02,2019,8,16,228,0.00016022505324326118
721,0.0002061647627391132,2019-08-16 18:07:02,2019,8,16,228,0.00016022505324326118
722,4.504979196621138e-05,2019-08-17 17:47:56,2019,8,17,229,2.9426541995943812e-05
723,4.504979196621138e-05,2019-08-17 17:47:56,2019,8,17,229,2.9426541995943812e-05
724,1.290549901657613e-05,2019-08-18 17:28:49,2019,8,18,230,9.13039606873044e-06
725,1.290549901657613e-05,2019-08-18 17:28:49,2019,8,18,230,9.13039606873044e-06
726,0.00012823730254191284,2019-08-19 17:09:41,2019,8,19,231,0.00011168502087781402
727,0.00012823730254191284,2019-08-19 17:09:41,2019,8,19,231,0.00011168502087781402
728,9.916972554360747e-05,2019-08-20 16:50:35,2019,8,20,232,8.419845601107853e-05
729,0.00013271222747934965,2019-08-20 18:32:04,2019,8,20,232,0.00010646794030594752
730,9.916972554360747e-05,2019-08-20 16:50:35,2019,8,20,232,8.419845601107853e-05
731,0.00013271222747934965,2019-08-20 18:32:04,2019,8,20,232,0.00010646794030594752
732,3.0085361416434328e-05,2019-08-21 16:31:28,2019,8,21,233,1.0518789242657704e-05
733,6.931461757118571e-05,2019-08-21 18:12:58,2019,8,21,233,5.842341336675637e-05
734,3.0085361416434328e-05,2019-08-21 16:31:28,2019,8,21,233,1.0518789242657704e-05
735,6.931461757118571e-05,2019-08-21 18:12:58,2019,8,21,233,5.842341336675637e-05
736,0.00021231093370534338,2019-08-22 17:53:50,2019,8,22,234,0.00019443104871158463
737,0.00021231093370534338,2019-08-22 17:53:50,2019,8,22,234,0.00019443104871158463
738,0.00017159684916015922,2019-08-23 17:34:44,2019,8,23,235,0.0001998116678602363
739,0.00017159684916015922,2019-08-23 17:34:44,2019,8,23,235,0.0001998116678602363
740,7.388961904316473e-05,2019-08-24 17:15:36,2019,8,24,236,3.9091257502124396e-05
741,7.388961904316473e-05,2019-08-24 17:15:36,2019,8,24,236,3.9091257502124396e-05
742,2.6926958398596436e-05,2019-08-25 16:56:29,2019,8,25,237,1.4120198197158498e-05
743,2.6926958398596436e-05,2019-08-25 16:56:29,2019,8,25,237,1.4120198197158498e-05
744,6.941596077744003e-05,2019-08-26 16:37:22,2019,8,26,238,6.19269759117301e-05
745,0.0002244528952358272,2019-08-26 18:18:51,2019,8,26,238,0.00014030643048863666
746,6.941596077744003e-05,2019-08-26 16:37:22,2019,8,26,238,6.19269759117301e-05
747,0.0002244528952358272,2019-08-26 18:18:51,2019,8,26,238,0.00014030643048863666
748,5.343504579709982e-05,2019-08-27 17:59:44,2019,8,27,239,4.4872242423722244e-05
749,5.343504579709982e-05,2019-08-27 17:59:44,2019,8,27,239,4.4872242423722244e-05
750,0.00014128453040029854,2019-08-28 17:40:37,2019,8,28,240,0.0
751,0.00014128453040029854,2019-08-28 17:40:37,2019,8,28,240,0.0
752,8.614535695793201e-05,2019-08-29 17:21:29,2019,8,29,241,2.0688633247697063e-05
753,8.614535695793201e-05,2019-08-29 17:21:29,2019,8,29,241,2.0688633247697063e-05
754,5.707236414309591e-05,2019-08-30 17:02:22,2019,8,30,242,0.0
755,5.707236414309591e-05,2019-08-30 17:02:22,2019,8,30,242,0.0
756,0.00012246172553224114,2019-08-31 16:43:15,2019,8,31,243,7.198702733754084e-05
757,9.351047356043161e-05,2019-08-31 18:24:44,2019,8,31,243,7.518834394048773e-05
758,0.00012246172553224114,2019-08-31 16:43:15,2019,8,31,243,7.198702733754084e-05
759,9.351047356043161e-05,2019-08-31 18:24:44,2019,8,31,243,7.518834394048773e-05
760,3.571898068388603e-05,2019-09-01 18:05:37,2019,9,1,244,2.1504732400821847e-05
761,3.571898068388603e-05,2019-09-01 18:05:37,2019,9,1,244,2.1504732400821847e-05
762,9.68432426605618e-05,2019-09-02 17:46:29,2019,9,2,245,7.377028461672097e-05
763,9.68432426605618e-05,2019-09-02 17:46:29,2019,9,2,245,7.377028461672097e-05
764,6.562110498181385e-05,2019-09-03 17:27:22,2019,9,3,246,4.231777109450079e-05
765,6.562110498181385e-05,2019-09-03 17:27:22,2019,9,3,246,4.231777109450079e-05
766,8.098162696622971e-05,2019-09-04 17:08:14,2019,9,4,247,5.2197519242972704e-05
767,8.098162696622971e-05,2019-09-04 17:08:14,2019,9,4,247,5.2197519242972704e-05
768,3.850012661265708e-05,2019-09-05 16:49:06,2019,9,5,248,2.697054983233437e-05
769,4.301112528920132e-05,2019-09-05 18:30:35,2019,9,5,248,3.0173122815252465e-05
770,3.850012661265708e-05,2019-09-05 16:49:06,2019,9,5,248,2.697054983233437e-05
771,4.301112528920132e-05,2019-09-05 18:30:35,2019,9,5,248,3.0173122815252465e-05
772,5.293082877639795e-05,2019-09-06 18:11:28,2019,9,6,249,1.1784530354648088e-05
773,5.293082877639795e-05,2019-09-06 18:11:28,2019,9,6,249,1.1784530354648088e-05
774,7.339842736814725e-05,2019-09-07 17:52:20,2019,9,7,250,6.526802624061953e-05
775,7.339842736814725e-05,2019-09-07 17:52:20,2019,9,7,250,6.526802624061953e-05
776,7.588090771583003e-05,2019-09-08 17:33:12,2019,9,8,251,4.373631940936344e-05
777,7.588090771583003e-05,2019-09-08 17:33:12,2019,9,8,251,4.373631940936344e-05
778,2.3901908777695634e-05,2019-09-10 16:54:56,2019,9,10,253,1.2022384273158157e-05
779,2.3901908777695634e-05,2019-09-10 16:54:56,2019,9,10,253,1.2022384273158157e-05
780,2.3269551658543835e-05,2019-09-11 18:17:18,2019,9,11,254,1.0791028461688486e-05
781,2.3269551658543835e-05,2019-09-11 18:17:18,2019,9,11,254,1.0791028461688486e-05
782,9.302257279191831e-05,2019-09-12 17:58:10,2019,9,12,255,7.393515201572561e-05
783,9.302257279191831e-05,2019-09-12 17:58:10,2019,9,12,255,7.393515201572561e-05
784,0.00028916147546433665,2019-09-13 17:39:02,2019,9,13,256,0.0002474903887616141
785,0.00028916147546433665,2019-09-13 17:39:02,2019,9,13,256,0.0002474903887616141
786,5.180626439138042e-05,2019-09-14 17:19:54,2019,9,14,257,3.504303599162738e-05
787,5.180626439138042e-05,2019-09-14 17:19:54,2019,9,14,257,3.504303599162738e-05
788,6.267698894603886e-05,2019-09-15 17:00:45,2019,9,15,258,5.272011967789399e-05
789,6.267698894603886e-05,2019-09-15 17:00:45,2019,9,15,258,5.272011967789399e-05
790,7.95666564454468e-05,2019-09-16 16:41:37,2019,9,16,259,4.3862441580840586e-05
791,7.59873114628914e-05,2019-09-16 18:23:07,2019,9,16,259,3.46160438355495e-05
792,7.95666564454468e-05,2019-09-16 16:41:37,2019,9,16,259,4.3862441580840586e-05
793,7.59873114628914e-05,2019-09-16 18:23:07,2019,9,16,259,3.46160438355495e-05
794,5.7008226826273605e-05,2019-09-17 18:03:58,2019,9,17,260,3.105518948877223e-05
795,5.7008226826273605e-05,2019-09-17 18:03:58,2019,9,17,260,3.105518948877223e-05
796,0.00018479698605066084,2019-09-18 17:44:51,2019,9,18,261,0.00015433708574068262
797,0.00018479698605066084,2019-09-18 17:44:51,2019,9,18,261,0.00015433708574068262
798,4.472597629469939e-05,2019-09-19 17:25:42,2019,9,19,262,3.0291941741447572e-05
799,4.472597629469939e-05,2019-09-19 17:25:42,2019,9,19,262,3.0291941741447572e-05
800,6.0735230595105145e-05,2019-09-20 17:06:34,2019,9,20,263,2.7535239559896246e-05
801,6.0735230595105145e-05,2019-09-20 17:06:34,2019,9,20,263,2.7535239559896246e-05
802,4.8312371930690064e-05,2019-09-21 16:47:26,2019,9,21,264,1.8482130131552984e-05
803,3.939203245363686e-05,2019-09-21 18:28:55,2019,9,21,264,1.3782814308531293e-05
804,4.8312371930690064e-05,2019-09-21 16:47:26,2019,9,21,264,1.8482130131552984e-05
805,3.939203245363686e-05,2019-09-21 18:28:55,2019,9,21,264,1.3782814308531293e-05
806,1.5561954808625114e-05,2019-09-22 16:28:18,2019,9,22,265,7.909073269310852e-06
807,3.575319193346084e-05,2019-09-22 18:09:47,2019,9,22,265,2.2212762354633004e-05
808,1.5561954808625114e-05,2019-09-22 16:28:18,2019,9,22,265,7.909073269310852e-06
809,3.575319193346084e-05,2019-09-22 18:09:47,2019,9,22,265,2.2212762354633004e-05
810,3.868528582602902e-05,2019-09-23 17:50:39,2019,9,23,266,4.3019533451695634e-05
811,3.868528582602902e-05,2019-09-23 17:50:39,2019,9,23,266,4.3019533451695634e-05
812,0.0001361631432725356,2019-09-24 17:31:30,2019,9,24,267,0.0001280107202510991
813,0.0001361631432725356,2019-09-24 17:31:30,2019,9,24,267,0.0001280107202510991
814,8.585131690356674e-05,2019-09-25 17:12:21,2019,9,25,268,6.382378427022778e-05
815,8.585131690356674e-05,2019-09-25 17:12:21,2019,9,25,268,6.382378427022778e-05
816,8.439871834854028e-05,2019-09-26 16:53:13,2019,9,26,269,7.864366324665635e-05
817,8.439871834854028e-05,2019-09-26 16:53:13,2019,9,26,269,7.864366324665635e-05
818,5.4033579710988824e-05,2019-09-27 16:34:04,2019,9,27,270,3.07621027220002e-05
819,6.616067473720501e-05,2019-09-27 18:15:33,2019,9,27,270,4.0367094705604214e-05
820,5.4033579710988824e-05,2019-09-27 16:34:04,2019,9,27,270,3.07621027220002e-05
821,6.616067473720501e-05,2019-09-27 18:15:33,2019,9,27,270,4.0367094705604214e-05
822,4.318421177539147e-05,2019-09-28 17:56:25,2019,9,28,271,2.5593898939463937e-05
823,4.318421177539147e-05,2019-09-28 17:56:25,2019,9,28,271,2.5593898939463937e-05
824,3.859363542216266e-05,2019-09-29 17:37:17,2019,9,29,272,1.4552387029313158e-05
825,3.859363542216266e-05,2019-09-29 17:37:17,2019,9,29,272,1.4552387029313158e-05
826,6.588135814971881e-05,2019-09-30 17:18:09,2019,9,30,273,3.103757079121743e-05
827,6.588135814971881e-05,2019-09-30 17:18:09,2019,9,30,273,3.103757079121743e-05
828,1.1951251508435234e-05,2019-10-02 18:21:21,2019,10,2,275,0.0
829,1.1951251508435234e-05,2019-10-02 18:21:21,2019,10,2,275,0.0
830,2.7593954655458216e-05,2019-10-03 18:02:12,2019,10,3,276,0.0
831,2.7593954655458216e-05,2019-10-03 18:02:12,2019,10,3,276,0.0
832,3.918355571938107e-05,2019-10-05 17:23:56,2019,10,5,278,2.8322880187502166e-05
833,3.918355571938107e-05,2019-10-05 17:23:56,2019,10,5,278,2.8322880187502166e-05
834,3.981966467645222e-05,2019-10-06 17:04:48,2019,10,6,279,2.331068843769002e-05
835,3.981966467645222e-05,2019-10-06 17:04:48,2019,10,6,279,2.331068843769002e-05
836,7.004804707906096e-05,2019-10-07 16:45:40,2019,10,7,280,2.7177699722775948e-05
837,7.006995803585603e-05,2019-10-07 18:27:10,2019,10,7,280,4.0974621510250055e-05
838,7.004804707906096e-05,2019-10-07 16:45:40,2019,10,7,280,2.7177699722775948e-05
839,7.006995803585603e-05,2019-10-07 18:27:10,2019,10,7,280,4.0974621510250055e-05
840,0.00010064210328328103,2019-10-08 16:26:31,2019,10,8,281,4.4952115131268186e-05
841,5.462780854237212e-05,2019-10-08 18:08:01,2019,10,8,281,3.567674403251103e-05
842,0.00010064210328328103,2019-10-08 16:26:31,2019,10,8,281,4.4952115131268186e-05
843,5.462780854237212e-05,2019-10-08 18:08:01,2019,10,8,281,3.567674403251103e-05
844,9.251491595641566e-05,2019-10-09 17:48:52,2019,10,9,282,5.299865991436494e-05
845,9.251491595641566e-05,2019-10-09 17:48:52,2019,10,9,282,5.299865991436494e-05
846,4.6555959225253315e-05,2019-10-10 17:29:44,2019,10,10,283,1.787271016762675e-05
847,4.6555959225253315e-05,2019-10-10 17:29:44,2019,10,10,283,1.787271016762675e-05
848,5.492033800051921e-05,2019-10-11 17:10:36,2019,10,11,284,3.437985920847192e-05
849,5.492033800051921e-05,2019-10-11 17:10:36,2019,10,11,284,3.437985920847192e-05
850,2.3058854225375113e-05,2019-10-13 18:13:48,2019,10,13,286,1.6278309717189523e-05
851,2.3058854225375113e-05,2019-10-13 18:13:48,2019,10,13,286,1.6278309717189523e-05
852,4.589875587406799e-05,2019-10-18 16:38:07,2019,10,18,291,2.2132342170655553e-05
853,4.128646710600424e-05,2019-10-18 18:19:36,2019,10,18,291,2.3968305709561688e-05
854,4.589875587406799e-05,2019-10-18 16:38:07,2019,10,18,291,2.2132342170655553e-05
855,4.128646710600424e-05,2019-10-18 18:19:36,2019,10,18,291,2.3968305709561688e-05
856,0.00011713358165829047,2019-10-19 18:00:28,2019,10,19,292,9.019278578580686e-05
857,0.00011713358165829047,2019-10-19 18:00:28,2019,10,19,292,9.019278578580686e-05
858,9.425626362571426e-05,2019-10-21 17:22:11,2019,10,21,294,5.4308541747516214e-05
859,9.425626362571426e-05,2019-10-21 17:22:11,2019,10,21,294,5.4308541747516214e-05
860,3.9137312771501015e-05,2019-10-22 17:03:04,2019,10,22,295,2.4449869090652478e-05
861,3.9137312771501015e-05,2019-10-22 17:03:04,2019,10,22,295,2.4449869090652478e-05
862,4.672103676261924e-05,2019-10-23 16:43:56,2019,10,23,296,2.667783870941838e-05
863,3.167204241577577e-05,2019-10-23 18:25:26,2019,10,23,296,2.3170330826326803e-05
864,4.672103676261924e-05,2019-10-23 16:43:56,2019,10,23,296,2.667783870941838e-05
865,3.167204241577577e-05,2019-10-23 18:25:26,2019,10,23,296,2.3170330826326803e-05
866,7.585663542477939e-05,2019-10-24 16:24:48,2019,10,24,297,3.470571566358348e-05
867,4.98525090360127e-05,2019-10-24 18:06:17,2019,10,24,297,2.7395986492417005e-05
868,7.585663542477939e-05,2019-10-24 16:24:48,2019,10,24,297,3.470571566358348e-05
869,4.98525090360127e-05,2019-10-24 18:06:17,2019,10,24,297,2.7395986492417005e-05
870,4.548167756145157e-05,2019-10-25 17:47:10,2019,10,25,298,3.409013849827391e-05
871,4.548167756145157e-05,2019-10-25 17:47:10,2019,10,25,298,3.409013849827391e-05
872,3.08404719573905e-05,2019-10-26 17:28:01,2019,10,26,299,1.8892880633030638e-05
873,3.08404719573905e-05,2019-10-26 17:28:01,2019,10,26,299,1.8892880633030638e-05
874,2.4377694490963785e-05,2019-10-27 17:08:53,2019,10,27,300,1.0269471579162301e-05
875,2.4377694490963785e-05,2019-10-27 17:08:53,2019,10,27,300,1.0269471579162301e-05
876,3.237192046857065e-05,2019-10-29 16:30:37,2019,10,29,302,2.376173125178888e-05
877,3.9412429752332456e-05,2019-10-29 18:12:07,2019,10,29,302,3.397187906563242e-05
878,3.237192046857065e-05,2019-10-29 16:30:37,2019,10,29,302,2.376173125178888e-05
879,3.9412429752332456e-05,2019-10-29 18:12:07,2019,10,29,302,3.397187906563242e-05
880,1.80876435416011e-05,2019-10-30 17:53:00,2019,10,30,303,1.6976603020538697e-05
881,1.80876435416011e-05,2019-10-30 17:53:00,2019,10,30,303,1.6976603020538697e-05
882,4.161395570659587e-05,2019-10-31 17:33:52,2019,10,31,304,2.9617298321524674e-05
883,4.161395570659587e-05,2019-10-31 17:33:52,2019,10,31,304,2.9617298321524674e-05
884,2.9285441278154664e-05,2019-11-02 16:55:37,2019,11,2,306,2.665119158554759e-05
885,2.9285441278154664e-05,2019-11-02 16:55:37,2019,11,2,306,2.665119158554759e-05
886,3.852279146681826e-05,2019-11-03 16:36:29,2019,11,3,307,2.1954534165830455e-05
887,4.204682398472051e-05,2019-11-03 18:17:59,2019,11,3,307,2.2646774102648264e-05
888,3.852279146681826e-05,2019-11-03 16:36:29,2019,11,3,307,2.1954534165830455e-05
889,4.204682398472051e-05,2019-11-03 18:17:59,2019,11,3,307,2.2646774102648264e-05
890,8.066658862639798e-05,2019-11-05 17:39:44,2019,11,5,309,6.105220598829715e-05
891,8.066658862639798e-05,2019-11-05 17:39:44,2019,11,5,309,6.105220598829715e-05
892,3.414780254098195e-05,2019-11-06 17:20:37,2019,11,6,310,3.493679399491563e-05
893,3.414780254098195e-05,2019-11-06 17:20:37,2019,11,6,310,3.493679399491563e-05
894,5.302053001250314e-05,2019-11-07 17:01:30,2019,11,7,311,3.643716025695575e-05
895,5.302053001250314e-05,2019-11-07 17:01:30,2019,11,7,311,3.643716025695575e-05
896,3.379405379055313e-05,2019-11-08 16:42:22,2019,11,8,312,2.4661007421440676e-05
897,3.910719967206481e-05,2019-11-08 18:23:52,2019,11,8,312,2.8962881459033478e-05
898,3.379405379055313e-05,2019-11-08 16:42:22,2019,11,8,312,2.4661007421440676e-05
899,3.910719967206481e-05,2019-11-08 18:23:52,2019,11,8,312,2.8962881459033478e-05
900,2.2380542373080536e-05,2019-11-09 16:23:16,2019,11,9,313,8.794278314621823e-06
901,3.562086411683081e-05,2019-11-09 18:04:45,2019,11,9,313,1.8048677601903702e-05
