ds,precipitaciones,temperatura,y,yhat,yhat_lower,yhat_upper
2020-02-14 12:00:00,0,28.1,25992,24134.838405041683,16708.05693616113,34961.20533509129
2020-02-14 13:00:00,0,29.7,25648,23733.592056441088,16521.14283815254,34273.2404480726
2020-02-14 14:00:00,0,30.2,26780,23484.460446779573,16513.569635975968,33573.70165019355
2020-02-14 15:00:00,0,30.4,26029,24082.836653330683,16927.37319523789,34130.17223860862
2020-02-14 16:00:00,0,29.6,25651,24963.37757222831,17648.731326151017,36328.94519849526
2020-02-14 17:00:00,0,30.6,25784,25259.357438060168,17754.466567287487,36599.40387255753
2020-02-14 18:00:00,0,29.7,24105,24297.113469441807,17171.1734273333,35311.85541895546
2020-02-14 19:00:00,0,27.9,22011,21622.097882360857,14890.206050061617,30927.669660414616
2020-02-14 20:00:00,0,26.3,21937,17316.10536039304,12108.111669581562,25104.616893968618
2020-02-14 21:00:00,0,24.8,17745,12752.244999587016,8805.835873818807,18376.525196721428
2020-02-14 22:00:00,0,23.5,12345,9342.604512432352,6415.96813590716,13368.20498119455
2020-02-14 23:00:00,0,22.4,9715,7117.390226070678,4965.674142985904,10256.92364982347
2020-02-15 00:00:00,0,21.5,9498,7796.0615678336035,5354.158687234533,11106.024223124392
2020-02-15 01:00:00,0,20.8,8655,5892.223247463853,4131.790439619637,8407.183622280802
2020-02-15 02:00:00,0,20.2,6437,4169.754776599371,2906.069712965441,5934.100555664381
2020-02-15 03:00:00,0,19.6,4644,3304.812949594028,2301.881974615264,4711.308888359774
2020-02-15 04:00:00,0,19.2,4397,3633.0207939044944,2476.3165047543757,5164.023456781443
2020-02-15 05:00:00,0,18.9,5983,5486.976779820761,3751.6528741830257,7787.526207592099
2020-02-15 06:00:00,0,18.9,9566,8786.88055141952,6138.107214420919,12588.89153344494
2020-02-15 07:00:00,0,19.3,12165,11658.627040589012,7999.26289815715,17051.314098787116
2020-02-15 08:00:00,0,22.8,14514,12859.82085054221,9081.016623802558,18510.198969711717
2020-02-15 09:00:00,0,24.8,16611,14026.16727200915,9705.279973929944,20068.24133071794
2020-02-15 10:00:00,0,27.4,18979,16661.24574220375,11690.15772634082,23688.62879820285
2020-02-15 11:00:00,0,28.5,20355,19594.20604942386,13616.582559384826,27660.7952462242
2020-02-15 12:00:00,0,28.7,20698,20091.90207686426,13955.117416824243,29155.21819019319
2020-02-15 13:00:00,0,29.8,18914,18248.696855608585,13012.280839826219,26374.615638773736
2020-02-15 14:00:00,0,30.8,15978,16630.663057221318,11693.179248669141,23946.91251157819
2020-02-15 15:00:00,0,31.9,14829,16452.232651242015,11245.75336232397,23721.867279689934
2020-02-15 16:00:00,0,31.7,14580,17167.393538442604,11803.963657740309,24664.611564966704
2020-02-15 17:00:00,0,32.0,14547,17984.912629233124,12447.04417812372,25770.490517768565
2020-02-15 18:00:00,0,31.4,14877,18659.942249071115,12978.817179922416,26632.298797882577
2020-02-15 19:00:00,0,30.1,16902,18813.726578695525,12908.528449922025,27444.837278802566
2020-02-15 20:00:00,0,29.2,18576,17295.1277368562,12202.884867548995,24934.281657607477
2020-02-15 21:00:00,0,28.6,17846,13914.54669258483,9795.200790979965,20196.423819261723
2020-02-15 22:00:00,0,26.8,11703,10402.692792438504,7067.972823087088,14758.083823935696
2020-02-15 23:00:00,0,27.1,9158,8025.959067682226,5458.57889854893,11280.84455175449
2020-02-16 00:00:00,0,26.4,6917,6407.168152528455,4343.7260782030635,9210.209828150486
2020-02-16 01:00:00,0,27.5,3993,4847.962911396132,3415.7982824560995,6821.570856049124
2020-02-16 02:00:00,0,27.4,2830,3434.551432275604,2378.0466225503524,4834.182591608062
2020-02-16 03:00:00,0,26.7,2571,2726.758619103584,1944.3475188206457,3923.98100110951
2020-02-16 04:00:00,0,26.5,3525,3006.84276608631,2075.5791501576005,4256.779380184008
2020-02-16 05:00:00,0,25.5,7749,4556.894138860995,3161.881256485157,6470.122614689239
2020-02-16 06:00:00,0,25.0,6993,7331.99336517696,5216.3952786496775,10470.351819924994
2020-02-16 07:00:00,0,24.7,6923,9783.281784183244,6706.177747240634,14076.906924880363
2020-02-16 08:00:00,0,26.6,7339,10855.323343585196,7554.013313233345,15547.36506694809
2020-02-16 09:00:00,0,28.1,9319,11933.643027230435,8257.868047881539,16926.23349118059
2020-02-16 10:00:00,0,30.7,12067,14307.877489270311,10089.392391470385,20313.003527213026
2020-02-16 11:00:00,0,32.1,14064,17003.385261912652,11824.01402603637,24193.804771411473
2020-02-16 12:00:00,0,32.5,15116,17631.727305083557,12513.315145317298,25616.850610524845
2020-02-16 13:00:00,0,32.7,12609,16191.552607565867,11509.312131894812,23000.792205069873
2020-02-16 14:00:00,0,32.5,10101,14925.565962000814,10436.560937918148,21435.565631585767
2020-02-16 15:00:00,0,32.5,10456,14945.285100180212,10498.637372925908,21880.801968243308
2020-02-16 16:00:00,0,33.9,11783,15829.701101516377,11214.824941097211,22719.41602155294
2020-02-16 17:00:00,0,33.4,13842,16804.822088687084,11499.174686087847,23942.072847423286
2020-02-16 18:00:00,0,33.2,15492,17691.77927263248,12424.442034158617,25594.89008428946
2020-02-16 19:00:00,0,31.9,17048,18096.808274167244,12623.27080070031,25528.560636455455
2020-02-16 20:00:00,1,30.8,16437,16258.094972742028,11275.34803094415,23305.15856789303
2020-02-16 21:00:00,0,29.7,14390,13769.574060882313,9569.539548563995,19936.739026956806
2020-02-16 22:00:00,1,23.9,13354,10025.68016114998,7063.87158708673,14353.835034091742
2020-02-16 23:00:00,1,23.8,11126,7842.191157833144,5482.086008023261,11343.612130866037
2020-02-17 00:00:00,0,24.0,4095,4479.092328440967,3099.991456352912,6367.280593964254
2020-02-17 01:00:00,0,24.2,2528,3051.947837764768,2098.043692641613,4341.405084252545
2020-02-17 02:00:00,0,24.2,1723,2054.3256828655935,1441.8876119469287,2909.15454066987
2020-02-17 03:00:00,0,23.6,1720,1801.3872214964774,1264.1330506617373,2552.3821426367335
2020-02-17 04:00:00,0,23.6,2630,2574.9175316779024,1787.0661807794302,3690.3517692107534
2020-02-17 05:00:00,0,24.5,6422,5468.566322294459,3803.933989231561,7835.002380919484
2020-02-17 06:00:00,0,24.1,15339,11837.931961570897,8246.321175220217,16922.493150662052
2020-02-17 07:00:00,0,24.4,23662,18690.575916409263,13000.866055487944,26688.8637092012
2020-02-17 08:00:00,0,25.7,25344,20775.68180475015,14702.244138370093,30392.46942091846
2020-02-17 09:00:00,1,25.7,24377,19194.020167253853,13295.441173389127,26813.844638773
2020-02-17 10:00:00,0,26.7,22197,19848.385908046308,13972.921756291022,28345.024907146202
2020-02-17 11:00:00,0,28.0,22547,20822.035596097085,14678.405066486603,29501.396582857786
2020-02-17 12:00:00,0,28.3,22571,21377.358472983142,14873.641510526872,30594.21148834559
2020-02-17 13:00:00,0,29.3,22791,21111.854311055,14633.529659879006,29720.64381784689
2020-02-17 14:00:00,0,29.8,22791,20989.60328309412,14593.476610996795,29978.517101867525
2020-02-17 15:00:00,0,29.8,23287,21622.407836435235,15007.308852287533,30856.604718734518
2020-02-17 16:00:00,0,29.8,21746,22534.250418835523,15987.683253789552,32801.58859021678
2020-02-17 17:00:00,1,29.4,22651,22043.140174756878,15221.604597187465,31397.82356823117
2020-02-17 18:00:00,1,22.3,22440,21189.855133980283,14736.385667670167,30609.79095486854
2020-02-17 19:00:00,1,21.6,18686,18965.373085157302,13225.396547068458,27151.335218262586
2020-02-17 20:00:00,1,21.4,14854,15280.854133067329,10521.408684860107,21871.75794698446
2020-02-17 21:00:00,1,21.9,10125,11328.81954119612,7880.07488371589,16069.831664221636
2020-02-17 22:00:00,1,22.9,7517,8358.54470824289,5802.1593590540815,11855.318185114
2020-02-17 23:00:00,1,22.5,5889,6404.824037367913,4430.648424733792,9245.073894919155
2020-02-18 00:00:00,0,22.0,4882,4975.253560288475,3451.410060892825,7079.848750434389
2020-02-18 01:00:00,0,21.9,3204,3364.412165443934,2332.8639172478356,4776.859701862382
2020-02-18 02:00:00,0,21.7,2184,2246.92795929439,1600.1977053855503,3262.3978939478498
2020-02-18 03:00:00,0,21.0,1900,1954.4938809470723,1333.9865096824408,2821.016661252804
2020-02-18 04:00:00,0,20.9,2902,2770.887037795126,1918.932135123231,3841.95367180495
2020-02-18 05:00:00,0,20.7,6659,5830.964264936752,3997.98098534937,8246.192264700117
2020-02-18 06:00:00,0,19.7,14181,12512.375813259536,8656.756036336621,17851.771076100355
2020-02-18 07:00:00,0,18.5,22715,19569.480968577423,13724.670919842298,28117.80256962716
2020-02-18 08:00:00,0,18.4,26079,21553.215115389932,14982.117705978122,31335.141033101492
2020-02-18 09:00:00,0,19.2,24947,20523.932889094263,14342.385619094364,29715.429443617522
2020-02-18 10:00:00,0,20.4,23719,20298.06365940548,14130.923420290706,29133.567530897068
2020-02-18 11:00:00,0,21.9,23295,21147.441955341135,14811.030518870577,30343.86736945201
2020-02-18 12:00:00,0,23.2,23341,21586.67848559518,15321.219629603933,31144.12168757828
2020-02-18 13:00:00,0,23.7,23544,21178.985869142944,14487.069287519536,30115.219168249776
2020-02-18 14:00:00,0,24.0,22690,20935.236466873863,14455.119134557228,30162.862626480623
2020-02-18 15:00:00,0,24.7,24182,21471.557231141796,14845.61531247584,30538.698508880603
2020-02-18 16:00:00,0,25.8,24689,22300.018510846334,15593.312152961598,32228.080297369677
2020-02-18 17:00:00,0,26.2,26751,22573.98568283441,16007.964585142185,32122.996082600173
2020-02-18 18:00:00,0,26.0,24488,21762.509289186703,15095.694429364079,30448.224108503757
2020-02-18 19:00:00,0,24.8,18879,19421.871423441375,13658.483998985545,28112.324386013475
2020-02-18 20:00:00,0,23.2,16333,15601.81769173298,10941.378812073566,22331.5636688815
2020-02-18 21:00:00,0,22.5,12105,11541.714784998432,8090.037003431291,16144.186283845964
2020-02-18 22:00:00,0,21.9,8377,8499.683715615907,5898.759957976939,12268.651370631107
2020-02-18 23:00:00,0,21.3,6374,6512.719765976782,4527.787140956656,9493.112364551696
2020-02-19 00:00:00,0,20.7,5564,4876.888834662219,3368.36723326218,6955.376782812702
2020-02-19 01:00:00,0,20.6,3502,3302.1483965220355,2341.159695418045,4788.9906123209375
2020-02-19 02:00:00,0,20.3,2255,2209.1511078731633,1537.2539016063185,3200.3981661826415
2020-02-19 03:00:00,0,19.7,1906,1926.2061548082002,1340.7940239816257,2763.0539067249847
2020-02-19 04:00:00,0,18.6,2957,2735.854506879575,1929.314125750026,3958.300823739994
2020-02-19 05:00:00,0,18.1,6692,5773.635902433486,3979.4034502020027,8177.068802623576
2020-02-19 06:00:00,0,17.6,14477,12437.33654798051,8698.364405323613,17687.165917488805
2020-02-19 07:00:00,0,17.4,23433,19541.2613376795,13620.141571794878,27999.204131904
2020-02-19 08:00:00,0,20.1,26367,21659.238377269805,15170.680703188393,31353.76480470424
2020-02-19 09:00:00,0,22.7,25322,20741.661839355962,14868.895025146381,29655.481760202616
2020-02-19 10:00:00,0,25.7,24046,20631.73141272405,14416.245231659115,29266.426765099037
2020-02-19 11:00:00,0,25.7,24035,21558.456119835486,14932.68340972261,29928.69151504045
2020-02-19 12:00:00,0,26.8,23891,22095.991623204773,15420.196905062687,31174.387769524343
2020-02-19 13:00:00,0,27.5,24532,21773.555297964012,15185.826939969807,31024.141366396
2020-02-19 14:00:00,0,29.0,23801,21633.792159099423,15010.266225078918,31067.117206412768
2020-02-19 15:00:00,0,29.5,24732,22272.086119825628,15717.95603944878,32242.42614846567
2020-02-19 16:00:00,0,29.6,24990,23198.8190676722,16115.8329231566,32823.679852718844
2020-02-19 17:00:00,0,29.6,26189,23559.425903836305,16264.875736593905,33731.179128007534
2020-02-19 18:00:00,0,28.8,25735,22776.111972228653,15832.963926712071,32448.039998855726
2020-02-19 19:00:00,0,27.2,19511,20381.394037704995,14219.94725248807,28975.732273903963
2020-02-19 20:00:00,0,25.3,17056,16413.529319852038,11343.774731356702,23645.58184777772
2020-02-19 21:00:00,0,23.9,12975,12164.614445926141,8521.717632653654,17199.355014018125
2020-02-19 22:00:00,0,22.7,9393,8972.91247987728,6185.48196081758,12916.795156525668
2020-02-19 23:00:00,0,22.3,6768,6889.041900541333,4780.1392745956655,9858.80963066735
2020-02-20 00:00:00,0,22.1,6276,5168.24142831169,3599.6908910936027,7375.128036741899
2020-02-20 01:00:00,0,20.2,4089,3498.1387501160125,2446.384244384967,5061.333482925683
2020-02-20 02:00:00,0,19.1,2732,2340.735084335608,1652.955020189766,3343.7045055417484
2020-02-20 03:00:00,0,19.0,2495,2043.0601171737947,1426.236083420267,2914.0562082093493
2020-02-20 04:00:00,0,18.7,3600,2904.823045198299,2024.9011384455996,4116.12070777705
2020-02-20 05:00:00,0,17.5,7925,6127.073912976988,4267.011558890429,8977.575746681785
2020-02-20 06:00:00,0,16.3,14594,13189.006491290831,9310.063288193185,18854.284166716196
2020-02-20 07:00:00,0,15.4,23485,20703.024922672852,14616.403474044313,30029.406641997462
2020-02-20 08:00:00,0,16.2,26226,22897.97985208572,15659.956602097222,32428.767196260553
2020-02-20 09:00:00,0,17.4,25851,21887.65343134884,15474.454042712117,31344.923022025767
2020-02-20 10:00:00,0,20.3,24729,21753.843153716414,15171.772313112222,31070.053040094183
2020-02-20 11:00:00,0,21.5,24582,22736.237026034723,15913.024844306923,32146.369489558343
2020-02-20 12:00:00,0,22.2,24774,23275.132970660376,16303.940545413216,33448.53231934003
2020-02-20 13:00:00,0,23.2,24977,22921.37022916924,16315.267295970314,32960.803292750345
2020-02-20 14:00:00,0,23.7,24796,22734.727022456947,15935.336587426244,32326.304176170986
2020-02-20 15:00:00,0,23.5,25716,23371.65756802204,16144.975022466153,33002.72691692309
2020-02-20 16:00:00,0,24.1,26402,24335.446471463998,16833.097979133978,35311.38726714549
2020-02-20 17:00:00,0,23.1,27514,24674.45326969278,17344.174626570803,35664.18929464325
2020-02-20 18:00:00,0,22.2,25875,23836.665046659044,16891.18034928989,34312.471156903746
2020-02-20 19:00:00,0,21.2,20333,21329.72893759738,14790.618661496861,30226.625213233787
2020-02-20 20:00:00,0,20.1,17729,17181.278343612597,12112.61866200631,24576.379927381207
2020-02-20 21:00:00,0,19.3,13535,12735.620427282412,8896.98305698405,18244.620830093994
2020-02-20 22:00:00,0,18.8,9736,9397.251109258808,6534.299053318852,13587.926921698505
2020-02-20 23:00:00,0,18.0,7658,7210.972946165603,5038.557890573425,10463.493048722843
2020-02-21 00:00:00,0,17.4,8531,5407.241029746398,3767.6538967669703,7663.686940974681
2020-02-21 01:00:00,0,16.7,6839,3663.469842008997,2538.8575169853716,5141.596015658808
2020-02-21 02:00:00,0,15.8,5113,2451.6992295873947,1705.282432080998,3588.001669533146
2020-02-21 03:00:00,0,15.4,4733,2139.2867723469703,1523.8356952707513,3063.2863478523172
2020-02-21 04:00:00,0,14.8,6180,3040.6707766390336,2137.861946375706,4326.779102147313
2020-02-21 05:00:00,0,14.2,8334,6416.202839967789,4466.386170525091,9367.675207956632
2020-02-21 06:00:00,0,13.5,15923,13814.45800197602,9638.51768990069,19783.655098755888
2020-02-21 07:00:00,0,13.4,23981,21692.421236326805,15022.287938128124,30995.281571476185
2020-02-21 08:00:00,0,14.2,26682,23979.952923968274,16775.091094227253,34165.64999033181
2020-02-21 09:00:00,0,15.2,24790,22901.290116677825,16120.88717959662,33271.61156123276
2020-02-21 10:00:00,0,17.6,25268,22729.16712165932,15680.918970692404,32393.833734243253
2020-02-21 11:00:00,0,18.3,25957,23715.118160106755,16560.305651007075,33691.3518573265
2020-02-21 12:00:00,0,20.6,26396,24271.884552936146,16711.974780960536,34876.44408996834
2020-02-21 13:00:00,0,20.8,27327,23839.203388047208,16817.859195435347,34701.16419372847
2020-02-21 14:00:00,0,21.4,28420,23590.783076046297,16411.496185578442,34476.175306197125
2020-02-21 15:00:00,0,22.6,27524,24212.600577823283,17086.88417215125,35286.165104812804
2020-02-21 16:00:00,0,22.9,25972,25121.559832916497,17620.49005531614,36649.02348477024
2020-02-21 17:00:00,0,22.9,26199,25397.118507139705,17743.09380717076,36199.539903519166
2020-02-21 18:00:00,0,22.2,24851,24433.582409752355,16894.478638280518,34633.75594273128
2020-02-21 19:00:00,0,21.2,20629,21758.363183536334,15011.571362419108,30388.205532747197
2020-02-21 20:00:00,0,20.1,19257,17432.570117073148,12355.31313252987,24741.045171150665
2020-02-21 21:00:00,0,19.4,15714,12846.75243992672,8950.315193814062,18627.882679266047
2020-02-21 22:00:00,0,18.3,12437,9413.348741495647,6640.322988353184,13597.497003533566
2020-02-21 23:00:00,0,17.6,9837,7173.67168773698,4960.429442888358,10337.625200756558
2020-02-22 00:00:00,0,16.4,7911,7855.554506045959,5474.230098059639,11452.41395272434
2020-02-22 01:00:00,0,15.4,6811,5935.556325824925,4089.215386640728,8551.178900090577
2020-02-22 02:00:00,0,14.4,5113,4198.900179855879,2925.053584898572,6019.331982792417
2020-02-22 03:00:00,0,13.7,3684,3327.571592711965,2342.0593575892326,4830.93001228394
2020-02-22 04:00:00,0,13.2,3761,3657.6629046356247,2535.9153193212164,5188.952564633968
2020-02-22 05:00:00,0,13.0,5215,5524.579641625482,3887.8924882663723,8089.973234748731
2020-02-22 06:00:00,0,12.4,10458,8842.345617047451,6141.066450430267,12537.146173499
2020-02-22 07:00:00,0,12.2,12129,11725.911102982316,8243.598485004324,16908.863695818716
2020-02-22 08:00:00,0,13.7,14191,12911.401897357096,9090.631444990646,18579.441408901017
2020-02-22 09:00:00,0,14.6,16172,14068.74281081829,9781.123866636084,20036.97039941081
2020-02-22 10:00:00,0,17.4,18149,16714.392170905863,11779.494828108616,23774.21839945111
2020-02-22 11:00:00,0,19.2,18913,19668.243873915144,13646.301314912396,28099.188534313318
2020-02-22 12:00:00,0,20.5,20051,20186.64196489767,14023.282745357676,29120.435752946254
2020-02-22 13:00:00,0,21.5,18497,18332.771862118017,12793.471556554006,26115.898962243693
2020-02-22 14:00:00,0,21.2,17041,16688.11280280023,11561.76593785413,23712.945487214518
2020-02-22 15:00:00,0,21.6,16960,16498.690516569804,11608.77369295015,23692.94074433841
2020-02-22 16:00:00,0,21.5,17475,17216.974139953898,12088.597471710427,24453.27947671954
2020-02-22 17:00:00,0,21.4,16773,18030.18626053118,12583.917927520479,25902.18086708711
2020-02-22 18:00:00,0,21.3,16937,18714.580031651785,13038.126585186636,27021.781417950093
2020-02-22 19:00:00,0,20.1,17502,18869.993409019527,13086.69833033775,27031.51228242359
2020-02-22 20:00:00,0,19.3,18584,17347.927118821575,12289.166684258302,25006.79195235356
2020-02-22 21:00:00,0,19.0,14246,13960.301839777743,9724.704977891924,19700.603072761434
2020-02-22 22:00:00,0,18.6,11704,10449.300335614405,7092.31251423436,14605.319522912843
2020-02-22 23:00:00,0,18.5,8127,8058.911395081524,5669.783776367648,11790.03128992632
2020-02-23 00:00:00,0,18.3,7689,6436.089156541289,4459.941533455124,9054.96743557863
2020-02-23 01:00:00,0,18.0,5555,4863.807505162117,3345.6708896053856,6946.502573186274
2020-02-23 02:00:00,0,17.2,3454,3443.590393779336,2400.5222449592948,4869.607645547564
2020-02-23 03:00:00,0,16.9,2562,2734.80451910661,1917.6906038916977,4007.967809342447
2020-02-23 04:00:00,0,17.3,2583,3017.195657521119,2062.2727251272845,4325.581837387449
2020-02-23 05:00:00,0,17.4,4574,4576.8090591991095,3200.7401371915926,6577.5541184306385
2020-02-23 06:00:00,0,16.4,6354,7360.62331657727,5092.916313707841,10529.994585461833
2020-02-23 07:00:00,0,16.0,6638,9820.32967615682,6953.1477458028185,14060.783442037711
2020-02-23 08:00:00,0,17.1,7010,10888.537349012913,7566.561223919092,15729.602566090836
2020-02-23 09:00:00,0,19.4,8775,11978.07514984562,8338.75537795912,17115.99577526456
2020-02-23 10:00:00,0,21.8,11771,14358.193567425164,10059.607499653259,20356.83583958834
2020-02-23 11:00:00,0,24.2,14769,17077.40876353451,12052.922744026866,24772.99801843044
2020-02-23 12:00:00,0,23.8,16203,17695.61761865202,12510.754747078101,25539.00142913842
2020-02-23 13:00:00,0,25.3,13228,16267.98482553865,11147.197186970738,23497.534349545735
2020-02-23 14:00:00,0,25.6,10552,15001.998924259457,10425.384429760335,21553.35204645573
2020-02-23 15:00:00,0,25.4,11550,15018.684011813088,10449.9777296112,21683.317694349527
2020-02-23 16:00:00,0,25.7,13177,15891.714949784578,11403.95654605038,23265.759316510692
2020-02-23 17:00:00,0,26.0,15749,16881.739105883407,11752.886423430165,24012.29454612424
2020-02-23 18:00:00,0,25.6,17425,17769.01588732469,12349.044985535988,25484.706214626738
2020-02-23 19:00:00,0,24.8,16647,18183.00454314154,12583.971192363346,25916.209983910427
2020-02-23 20:00:00,0,23.2,16634,16948.63337418635,11780.015667630834,24234.788005744784
2020-02-23 21:00:00,0,22.4,15198,13831.693856513548,9557.758616713923,19954.000143491572
2020-02-23 22:00:00,0,22.1,15314,10503.34766961715,7267.241261482079,15174.275491525486
2020-02-23 23:00:00,0,21.8,8934,8214.074649502012,5696.5973782343235,11848.825552356775
2020-02-24 00:00:00,0,21.9,8105,4014.511652178847,2777.837806102745,5749.733561873352
2020-02-24 01:00:00,0,22.5,6339,2736.2290211304526,1913.2338471406838,3924.6185292810933
2020-02-24 02:00:00,0,22.8,4283,1842.210996643683,1277.5503230701133,2644.0768956184593
2020-02-24 03:00:00,0,22.9,3014,1616.3007562252506,1140.2641194532573,2275.274228245388
2020-02-24 04:00:00,0,22.2,2810,2308.852984394555,1609.147158568976,3326.5336283588026
2020-02-24 05:00:00,0,22.0,4383,4898.617088133044,3435.1940338859526,7091.215032185079
2020-02-24 06:00:00,0,20.8,5713,10596.33188113064,7459.170415541271,15372.564976108852
2020-02-24 07:00:00,0,20.2,6250,16716.455750552792,11588.371679774897,24219.028546704925
2020-02-24 08:00:00,0,20.4,6957,18562.78260962305,12835.787333782166,26451.871297980444
2020-02-24 09:00:00,0,21.3,8977,17814.706194101087,12266.868799712161,26042.14210486658
2020-02-24 10:00:00,0,24.0,11548,17772.61345248211,12401.656103388721,25347.618886450266
2020-02-24 11:00:00,0,25.2,13873,18641.941373775575,12872.335833571686,27062.646708655728
2020-02-24 12:00:00,0,26.3,14560,19151.478658975062,13315.340654351985,28017.459103279503
2020-02-24 13:00:00,0,27.2,12225,18911.064682731292,13188.904219195549,26967.787099842273
2020-02-24 14:00:00,0,28.3,10978,18810.413826647662,13274.941649908928,26932.639675438328
2020-02-24 15:00:00,0,28.8,11771,19384.95490871556,13672.587865220868,28117.650988612353
2020-02-24 16:00:00,0,29.7,13074,20217.188435966018,14336.82096752945,28871.217777707494
2020-02-24 17:00:00,0,29.4,13881,20529.238424640957,14375.968969469695,29695.948208640366
2020-02-24 18:00:00,0,28.8,14825,19845.01216444133,14051.531745783517,29488.413377188044
2020-02-24 19:00:00,0,28.2,16010,17762.324180112708,12313.084859481085,25324.806218708753
2020-02-24 20:00:00,0,27.0,15399,14298.378447558314,9965.901568670402,20208.687197864132
2020-02-24 21:00:00,0,26.4,13893,10589.773502172198,7463.878776948785,15114.168226797055
2020-02-24 22:00:00,0,25.6,10651,7800.668419996116,5425.663198101758,11128.599968826746
2020-02-24 23:00:00,0,25.0,8755,5975.98366072832,4252.897482582956,8837.491322755548
2020-02-25 00:00:00,0,24.6,6738,4472.238194896097,3087.8152665513417,6414.0534110542485
2020-02-25 01:00:00,0,23.7,4144,3021.994037851428,2105.6580311084404,4341.5868775776335
2020-02-25 02:00:00,0,23.2,3361,2017.6051295287598,1389.4479376203647,2896.5198637091903
2020-02-25 03:00:00,0,22.9,3280,1755.5255082066815,1233.5676640724785,2497.2249429646886
2020-02-25 04:00:00,0,21.7,4021,2486.294926452706,1724.9136250560532,3592.8536913934795
2020-02-25 05:00:00,0,19.9,7488,5224.52423561854,3667.78330458797,7517.053569900961
2020-02-25 06:00:00,0,19.0,5625,11211.358597129685,7866.201760985691,16117.528737632167
2020-02-25 07:00:00,0,18.4,6455,17542.75429987344,12133.030380108807,24999.18976635451
2020-02-25 08:00:00,0,18.6,6778,19324.905152251456,13682.18871672143,28227.489406604116
2020-02-25 09:00:00,0,19.5,7864,18402.51531406116,12685.894176051255,26367.246602169125
2020-02-25 10:00:00,0,19.9,9714,18186.26490589113,12700.667505200261,25944.486285146166
2020-02-25 11:00:00,0,20.9,11393,18937.89422217049,13204.92785409028,26990.9683998443
2020-02-25 12:00:00,0,23.2,13270,19346.788636414876,13605.580161912034,27630.530847066315
2020-02-25 13:00:00,0,25.6,12278,19011.478929561166,13431.215832707154,27821.485264806714
2020-02-25 14:00:00,0,26.1,11722,18794.735001830904,13235.788435939314,26556.456136345223
2020-02-25 15:00:00,0,26.9,12641,19276.650322455087,13479.547360283002,27747.450449505362
2020-02-25 16:00:00,0,27.2,13231,20005.248320710296,13947.514174897282,28630.50412060713
2020-02-25 17:00:00,0,26.0,13536,20221.636869484533,14069.36427175592,28678.191993387045
2020-02-25 18:00:00,0,25.2,13503,19483.297673521112,13781.252638728181,28058.98483528095
2020-02-25 19:00:00,0,23.9,13598,17385.129079932816,12165.905214758008,25077.848471536854
2020-02-25 20:00:00,0,22.0,13555,13961.106897382173,9817.522662307829,20417.86235720487
2020-02-25 21:00:00,0,21.5,10770,10329.057961223361,7231.036827546581,14835.862537568002
2020-02-25 22:00:00,0,21.1,9288,7607.441085694591,5279.635274501207,10832.489696318542
2020-02-25 23:00:00,0,21.0,8463,5831.178307188298,4148.208476657008,8387.208961830524
2020-02-26 00:00:00,0,21.1,4797,4917.981869905859,3462.974973138232,7052.232372850101
2020-02-26 01:00:00,0,20.3,3106,3327.7185100720208,2264.7954345897147,4818.33797377826
2020-02-26 02:00:00,0,20.0,2285,2226.0993127247343,1526.6133311831275,3232.725537637639
2020-02-26 03:00:00,0,19.6,1859,1941.1808638745526,1368.5014364666615,2778.7109608080696
2020-02-26 04:00:00,0,19.4,2675,2759.0752368079493,1944.6884643583523,3941.165302171667
2020-02-26 05:00:00,0,19.2,6575,5823.729104179816,4081.7848349525475,8374.997481756554
2020-02-26 06:00:00,0,18.8,15356,12545.409650044681,8859.464611805673,18184.71221068438
2020-02-26 07:00:00,0,18.3,23914,19704.477876431654,13729.856300504483,27991.12235052972
2020-02-26 08:00:00,0,19.1,26378,21802.583177840133,15384.90120859407,31122.31122556745
2020-02-26 09:00:00,0,20.6,24990,20857.467611337044,14343.58844434174,29717.751852904188
2020-02-26 10:00:00,0,21.6,23108,20709.421627043146,14385.662030242293,29085.01438432534
2020-02-26 11:00:00,0,23.1,21835,21666.123890877985,15229.623839897298,30795.381701781367
2020-02-26 12:00:00,0,24.0,22677,22200.781021721454,15638.31163989716,32101.068795146206
2020-02-26 13:00:00,0,25.2,23144,21884.59359082363,15352.43053933815,31595.639873670785
2020-02-26 14:00:00,0,24.8,23521,21706.64166615682,15418.365527098898,30971.6128150188
2020-02-26 15:00:00,0,24.6,24469,22331.767618538743,15545.026000583837,32500.983239985788
2020-02-26 16:00:00,0,25.9,24081,23283.331726641423,16315.107196676265,33985.21405759039
2020-02-26 17:00:00,0,25.5,24674,23635.1603934401,16338.23015024295,34018.8885497025
2020-02-26 18:00:00,0,25.3,22719,22859.36399120826,15816.53256621315,33147.3465935043
2020-02-26 19:00:00,0,24.1,19483,20461.31815297007,14287.685679863727,29196.09853492442
2020-02-26 20:00:00,0,22.9,16514,16486.539786525427,11347.057826648968,23696.01633111701
2020-02-26 21:00:00,0,22.1,11702,12224.069437330298,8561.901411375073,17624.313017177938
2020-02-26 22:00:00,0,21.4,8483,9019.92475475555,6403.95198657544,12791.778868965699
2020-02-26 23:00:00,0,21.4,6601,6926.956117784205,4832.488925654375,9811.902915140225
2020-02-27 00:00:00,0,20.9,5710,5194.895518041799,3742.2505580445236,7489.038103196388
