ds,y,yhat,yhat_lower,yhat_upper
2019-10-25,8.650260841746844e-05,0.00010160609427910494,5.810284893471719e-05,0.0001734862832874472
2019-10-26,4.330122648443561e-05,4.958450804163868e-05,2.8072257017890265e-05,8.768616921189855e-05
2019-10-27,,3.5993364091341534e-05,1.9990426957683923e-05,6.376231279048696e-05
2019-10-28,,6.609995159604626e-05,3.7500738491909575e-05,0.00011608664075376779
2019-10-29,5.979893191214422e-05,5.4331228823460416e-05,3.105661579683991e-05,9.483522788949797e-05
2019-10-30,1.8770897440844913e-05,6.667072160910504e-05,3.764283315491164e-05,0.00011751948939755984
2019-10-31,6.525082883134179e-05,7.767942288816101e-05,4.346568671969856e-05,0.00013549191295235375
2019-11-01,,5.136181235020788e-05,3.0075292331467785e-05,8.775257971409724e-05
2019-11-02,6.0739050107224294e-05,6.425890065331113e-05,3.7133613082171576e-05,0.00011381999083175315
2019-11-03,5.658386918930338e-05,7.032452089312563e-05,4.049773358855301e-05,0.00012215583744339562
2019-11-04,,9.781550444273384e-05,5.5403245427460586e-05,0.00017221688660808826
2019-11-05,0.0001753631577738741,0.00015530969227211744,9.068132967398259e-05,0.0002667782171959962
2019-11-06,6.661194897051541e-05,6.987632870518092e-05,4.091579577540091e-05,0.00011858106046720428
2019-11-07,9.67912081082589e-05,0.00020807504406398817,0.00011802790080562909,0.00036597225615199843
2019-11-08,5.7201983963044395e-05,5.0236441806217483e-05,2.884457308733633e-05,8.697469299181915e-05
2019-11-09,4.8987031281627744e-05,4.751028743870346e-05,2.721576984862008e-05,8.446955335383463e-05
2019-11-10,3.4074334159156996e-05,4.473407799952559e-05,2.516459004324819e-05,7.94958481817225e-05
2019-11-11,,6.730873507017458e-05,3.850751038476597e-05,0.00011709138818476692
2019-11-12,0.00012265669980010584,6.955083072960578e-05,3.987738746187819e-05,0.00012119343462595062
2019-11-13,0.00011161263538354877,0.0001267099721052037,7.270810835406221e-05,0.00022281319055071421
2019-11-14,5.2754330537428405e-05,8.392408733800729e-05,4.7952270275099153e-05,0.00014476126574668755
2019-11-15,0.00014235305449409994,7.17919532499835e-05,4.098760012605412e-05,0.00012788251301231666
2019-11-16,,4.406232083719998e-05,2.5275963905599897e-05,7.710016079508241e-05
2019-11-17,4.5905901512094016e-05,4.8930831735922866e-05,2.7375022750569062e-05,8.570039204672527e-05
2019-11-18,5.5452416887658316e-05,0.00010257613609399218,5.846325910309335e-05,0.0001821022636621578
2019-11-19,0.00011170182489209409,7.663212731102375e-05,4.347336353079574e-05,0.0001326465890095668
2019-11-20,0.00013876073858157134,0.00013824426718285496,6.407774659675164e-05,0.000297180705476802
2019-11-21,0.00010671682055149177,6.630208658414245e-05,3.7812107563168906e-05,0.00012177154983829093
2019-11-22,4.105149407603568e-05,4.734416140444496e-05,2.733852786844139e-05,8.457009955373327e-05
2019-11-23,3.901303980324781e-05,4.199700225070873e-05,2.3550808687043497e-05,7.331949563158943e-05
2019-11-24,2.95991555182166e-05,2.812530954170843e-05,1.6240762249875927e-05,5.062094561182044e-05
2019-11-25,,5.295369130314579e-05,2.9595062191826135e-05,9.214424702314008e-05
2019-11-26,,5.920564828947271e-05,3.455516808926865e-05,0.00010534475210160196
2019-11-27,6.416082313569533e-05,8.193473866732912e-05,4.555060607084196e-05,0.00014110938887103213
2019-11-28,9.42194318910897e-05,7.316951856243804e-05,4.168279253221464e-05,0.00013023909473600185
2019-11-29,8.769705595831326e-05,6.46974713040221e-05,3.689984250298916e-05,0.00011310716015169956
2019-11-30,3.262799147971799e-05,5.697428868441558e-05,3.2399999538660105e-05,0.00010267614981005265
2019-12-01,3.842096553855113e-05,3.797108478112898e-05,2.1569994472942915e-05,6.495821351022497e-05
2019-12-02,0.00012684160651173484,8.593530937451134e-05,4.828242707310184e-05,0.00015219354568642846
2019-12-03,,5.9625710792703964e-05,3.330684038175304e-05,0.0001026699387753503
2019-12-04,,8.670201359940482e-05,4.858164691433121e-05,0.00015177132408099875
2019-12-05,6.684234623970988e-05,7.496762659718175e-05,4.251099005442375e-05,0.00013462034184946538
2019-12-06,0.00010205765324190245,0.00016521788459131884,9.552792063646562e-05,0.000296266488821035
2019-12-07,6.213963206391825e-05,0.00011697852496628818,6.820428926020373e-05,0.0002074796173391574
2019-12-08,5.420914158144287e-05,5.430244602781038e-05,2.5836042799384914e-05,0.00011929145448947304
2019-12-09,0.00012219337164667184,8.11398100314516e-05,4.6620307993978666e-05,0.00014335557428072555
2019-12-10,8.874310956263718e-05,6.473304036411275e-05,3.702346724783174e-05,0.00011616586664908867
2019-12-11,8.430435124877209e-05,8.566476336184509e-05,4.88906013159695e-05,0.00015194853286828729
2019-12-12,4.766789064206747e-05,5.225993432809671e-05,2.8804325152399475e-05,9.25170556282073e-05
2019-12-13,0.00014699445644098547,0.00010875466982502515,6.071318319245526e-05,0.00019227953335353458
2019-12-14,6.951380149826807e-05,6.858472717381786e-05,3.886645646540444e-05,0.00012051219965785422
2019-12-15,,5.624073424277505e-05,3.212174675944006e-05,9.904840160394474e-05
2019-12-16,9.00489083600475e-05,0.00010978264440092424,6.310614911454047e-05,0.00019305184674584726
2019-12-17,0.00013504246124398264,9.254784396418145e-05,5.071319430935377e-05,0.00016159022252228944
2019-12-18,6.93161915514046e-05,6.146067135380315e-05,3.498664496244895e-05,0.00010872711594270963
2019-12-19,0.0001337245455553247,8.518342318148829e-05,4.9142286699178e-05,0.00015487868563298263
2019-12-20,,7.653063596632935e-05,4.385767469604301e-05,0.00013340841202474904
2019-12-21,2.4400528336599314e-05,4.954194565185633e-05,2.781965241822761e-05,8.835927502051851e-05
2019-12-22,3.1571596550530145e-05,5.552542714276183e-05,3.1221576476460926e-05,9.731410704994e-05
2019-12-23,0.00013777355710027533,0.00013211053086955018,7.405163854327719e-05,0.00022687019461828107
2019-12-24,5.330898796131763e-05,4.9916271138534274e-05,2.845290671951594e-05,8.734205692383162e-05
2019-12-25,,0.0001567700624818877,3.607543627100479e-26,3.8223031912851087e+18
2019-12-26,6.4329526668347e-05,6.41614064552331e-05,3.668641963489432e-05,0.00011238015802009548
2019-12-27,6.376035255852773e-05,7.547218345574182e-05,4.2034903028641404e-05,0.00013438689350689446
2019-12-28,,0.00010377829845862814,5.9367827835407574e-05,0.00018321864387327638
2019-12-29,0.00014448226931940933,7.195987257975111e-05,4.156491755690257e-05,0.00012860400850710563
2019-12-30,,7.263873592167187e-05,4.1346987801264606e-05,0.00012758155628482247
2019-12-31,,4.256006028240638e-05,2.4603171971028653e-05,7.599231120497595e-05
2020-01-01,,9.30117989435293e-06,4.23015279863415e-06,1.992205339238319e-05
2020-01-02,4.4935608235840155e-05,4.6289263663796434e-05,2.615637167536651e-05,8.038564773712296e-05
2020-01-03,7.039428232971907e-05,6.71161773796255e-05,3.865475691819465e-05,0.00011480339901277035
2020-01-04,5.926337090741387e-05,4.626335637551087e-05,2.636978102285857e-05,8.103910068961136e-05
2020-01-05,3.4147913538618366e-05,4.990742824127181e-05,2.7830880627038135e-05,8.850138658174915e-05
2020-01-06,4.116761235269183e-05,9.245220978308321e-05,5.149472567435883e-05,0.0001609417527532994
2020-01-07,5.9333866647545085e-05,8.254250457337379e-05,4.681514410328635e-05,0.00014265710768454149
2020-01-08,5.728742029662279e-05,4.7576756076459165e-05,2.8008504751717115e-05,8.368400301668119e-05
2020-01-09,0.0001335921098051701,8.07306841378089e-05,4.6819599038829575e-05,0.0001430518660251784
2020-01-10,6.190732090348044e-05,8.576905073926314e-05,4.892528775712635e-05,0.00014743685515793568
2020-01-11,0.00011751528055000828,7.516529134750105e-05,4.337436904516793e-05,0.0001303584676066895
2020-01-12,6.098619113597325e-05,2.6941143016899784e-05,1.5683182619491566e-05,4.617659868967643e-05
2020-01-13,5.4806724894111076e-05,4.385540743909254e-05,2.4482875052490565e-05,7.618113972744474e-05
2020-01-14,6.963287930967192e-05,4.6060425582677175e-05,2.687961945340208e-05,8.066445725759396e-05
2020-01-15,8.703503207467572e-05,7.463618123370847e-05,4.241383612861595e-05,0.0001328069590017411
2020-01-16,0.00012062476471923882,8.117742458705136e-05,4.5972563094734245e-05,0.00013765152115639736
2020-01-17,6.685809601326872e-05,7.38915929070112e-05,4.2587812809344194e-05,0.0001249961216043171
2020-01-18,5.445877596535596e-05,4.83387227651468e-05,2.791279350536973e-05,8.430955758420408e-05
2020-01-19,4.5436267856847674e-05,4.426081933953864e-05,2.5067343096972215e-05,7.69473588306896e-05
2020-01-20,7.512447817756598e-05,8.256966642624213e-05,4.6328409166824e-05,0.00014836326560772658
2020-01-21,,6.69252257450693e-05,3.798459062534636e-05,0.00011774065432280896
2020-01-22,5.4363190536611724e-05,5.247464265319668e-05,3.0017881111210653e-05,9.639552782596244e-05
2020-01-23,5.5130843133710536e-05,6.603781926911371e-05,3.7646003309756954e-05,0.00011399442832701045
2020-01-24,7.918046691263937e-05,5.833200345678634e-05,3.315842321826521e-05,0.00010090318979556759
2020-01-25,7.326968641210743e-05,9.765874579010593e-05,5.5883957014522066e-05,0.0001693779562805762
2020-01-26,6.773289461480294e-05,5.93004607750254e-05,3.336106730779914e-05,0.00010473312666703339
2020-01-27,6.915537637154977e-05,4.618628797009108e-05,2.6432067400166598e-05,7.958840392611494e-05
2020-01-28,4.80450479055428e-05,5.806701407559571e-05,3.340582735620037e-05,0.00010178720704495667
2020-01-29,,7.306611103384769e-05,4.1880681022307e-05,0.00012772352119049804
2020-01-30,7.238328424506374e-05,7.74583177129522e-05,4.535695090792001e-05,0.0001354705899532053
2020-01-31,0.00017778229983873424,0.0001221042207248439,7.085474341597344e-05,0.00021682662678081325
2020-02-01,6.159214510973861e-05,7.661025993258907e-05,4.316550590295866e-05,0.00013345420873845726
2020-02-02,4.789072962640526e-05,4.97502435139887e-05,2.8510606267468116e-05,8.694887131975949e-05
2020-02-03,6.21393254368394e-05,5.812904152564467e-05,3.329577017784267e-05,0.0001011943688588508
2020-02-04,6.91144045040739e-05,6.026008499490142e-05,3.469554724307292e-05,0.00010716453770621285
2020-02-05,,5.8803639208724226e-05,3.390620656268178e-05,9.886869039436656e-05
2020-02-06,3.197971911172567e-05,5.237666407207168e-05,2.9708114684052813e-05,9.121927003556904e-05
2020-02-07,,8.516947751072685e-05,4.9510059774778584e-05,0.00014476884228228974
2020-02-08,5.605606080392928e-05,4.1682835561228855e-05,2.3851332874752647e-05,7.23405823229277e-05
2020-02-09,4.241801561156928e-05,3.4163598535403834e-05,2.0245658299747803e-05,5.959140503675265e-05
2020-02-10,9.738902398494441e-05,8.891126488205778e-05,5.304122214429594e-05,0.00016061390886727125
2020-02-11,6.606819777249384e-05,8.181198468725668e-05,4.651337197023251e-05,0.00014290762729340535
2020-02-12,4.697896428335422e-05,7.746808783665296e-05,4.556730043363249e-05,0.0001363482963538177
2020-02-13,5.738370083785532e-05,6.673489065759453e-05,3.7826644011466565e-05,0.00011485793285963072
2020-02-14,9.919884217358366e-05,0.00011030754798401002,6.335550534079217e-05,0.00018972780772376035
2020-02-15,7.808510876043853e-05,8.12691609611756e-05,4.666930458666274e-05,0.00014043347468803663
2020-02-16,0.00010493779816001517,4.307907451076591e-05,2.412435222198837e-05,7.477470859158471e-05
2020-02-17,,7.61126662173979e-05,4.270010451259388e-05,0.00013447788749737838
2020-02-18,5.0968470843580234e-05,6.880182773623317e-05,3.942729628060351e-05,0.0001174041442686269
2020-02-19,7.412884867225593e-05,0.00013400005616037093,7.533315095986399e-05,0.00023331646703943757
2020-02-20,5.205062416761854e-05,7.331485455484141e-05,4.2521465791616644e-05,0.00012667108239533913
2020-02-21,4.061019056057995e-05,6.660649619965606e-05,3.749716105483571e-05,0.00011642284973306907
2020-02-22,0.00011557568037360292,0.00010869017391883702,6.199828096570624e-05,0.0001933365214333011
2020-02-23,3.5027866689785534e-05,7.656874030640779e-05,4.313523360187412e-05,0.00013161514548998683
2020-02-24,3.6660470639566644e-05,3.50218959231485e-05,1.859251322990189e-05,6.806151685234441e-05
2020-02-25,7.162637112161851e-05,6.371201342146496e-05,3.347487782708251e-05,0.00012018521707262278
2020-02-26,0.00014521451957590412,0.00010509803833751131,5.9030347566052865e-05,0.00018206570353002243
2020-02-27,0.00015504786569738686,9.923147418029399e-05,5.581865851845272e-05,0.00017203101132989037
2020-02-28,0.0002345384020300539,0.00011187401327378953,6.391788868472245e-05,0.00018794224002717977
2020-02-29,9.128020809432631e-05,8.30922283148625e-05,4.746952341157484e-05,0.0001457391173766337
2020-03-01,8.53470391145787e-05,6.156141053196415e-05,3.523843051797059e-05,0.00010995355228085612
2020-03-02,0.00012574060145937278,7.589112543100938e-05,4.3249643595938674e-05,0.00013094864517904404
2020-03-03,0.00011404257986474275,8.135953625760937e-05,4.579108721639345e-05,0.00013928130714147775
2020-03-04,0.0001703948653719878,9.896313783939472e-05,5.6856467276251695e-05,0.00017180815401703585
2020-03-05,7.273589912617773e-05,9.844202287216913e-05,5.792335058229854e-05,0.00017790076519117866
2020-03-06,8.963698138194657e-05,9.001448842084558e-05,5.093315311011497e-05,0.00016140315062308506
2020-03-07,5.5922280042013454e-05,6.487000043923322e-05,3.877925075337957e-05,0.0001151568639963117
2020-03-08,,6.811643521941579e-05,3.8794063914140285e-05,0.0001217097969721005
2020-03-09,6.456873168223228e-05,5.350064177343573e-05,2.966213682865443e-05,8.943181959996612e-05
2020-03-10,5.3022259983400024e-05,4.669067400426019e-05,2.6969843535018723e-05,8.032466055846588e-05
2020-03-11,,6.541192883311432e-05,3.6592834927896173e-05,0.00011355795950169698
2020-03-12,0.00038790212156923805,0.00019083329553333444,0.00011076163229699332,0.00032906622982249793
2020-03-13,7.968131345161691e-05,8.27059664859369e-05,4.72135475396093e-05,0.0001426990980292394
2020-03-14,,6.0904359516986316e-05,3.479200141833769e-05,0.0001050542774081765
2020-03-15,2.9672177233834383e-05,3.964493730404043e-05,2.3061382911889826e-05,6.830984514802368e-05
2020-03-16,4.961355946123385e-05,9.738482473444675e-05,5.619469996165248e-05,0.0001671559416768969
2020-03-17,,9.1926494186896e-05,5.1518564550260094e-05,0.00015771615875191262
2020-03-18,9.749094160473723e-05,7.68836205221678e-05,4.338296760886457e-05,0.00013264548521664033
2020-03-19,4.261119459857254e-05,7.695053422764477e-05,4.6205421133581027e-05,0.0001339600859093893
2020-03-20,5.6231381620430085e-05,0.00011344741126033725,6.471828923764866e-05,0.0001959593944454063
2020-03-21,3.389468218849926e-05,6.257184431765901e-05,3.5729926553656184e-05,0.00011238294171320538
2020-03-22,3.554002703591223e-05,5.514424302537744e-05,3.165473647930879e-05,9.843948856359612e-05
2020-03-23,2.77141751863684e-05,5.610993673571611e-05,3.346519034136114e-05,9.500113112165529e-05
2020-03-24,3.816121734394689e-05,6.866802183733213e-05,3.5377791859039816e-05,0.00013134783802183083
2020-03-25,,7.585674284026894e-05,4.3593571150715584e-05,0.00013361358097387348
2020-03-26,3.981010949898826e-05,6.037513318336584e-05,3.4703803221282275e-05,0.00010325655013874828
2020-03-27,6.044981609342876e-05,7.384854949615088e-05,4.098878746067441e-05,0.00012754288584234107
2020-03-28,0.00010043641546601502,8.714397621031548e-05,4.964838737499387e-05,0.00014965727540132507
2020-03-29,7.073367708618448e-05,7.478431564917494e-05,4.284070783300584e-05,0.00013056323707395643
2020-03-30,4.055913277319334e-05,5.84752263225488e-05,3.3476532357084016e-05,0.00010055873154570831
2020-03-31,,3.902658944566637e-05,2.238264088463815e-05,6.796725758898064e-05
2020-04-01,5.047988993724178e-05,7.7254740056595e-05,4.386999634634559e-05,0.0001366782333348039
2020-04-02,1.6621937212282607e-05,2.3363304506619633e-05,1.0774443109736626e-05,4.8727772893447874e-05
2020-04-03,0.00011875936698008822,0.00015423518987335466,8.771959779254685e-05,0.0002716375917472523
2020-04-04,4.9829333521841255e-05,6.955709143493204e-05,4.062508745465875e-05,0.00012204110220740914
2020-04-05,,5.4617661412707903e-05,3.143564687865177e-05,9.547799676632813e-05
2020-04-06,2.2727155468829025e-05,6.710841784046193e-05,3.9506219148718755e-05,0.00011632591831983646
2020-04-07,3.235937471243639e-05,9.208096319204907e-05,5.343771565829604e-05,0.0001629286102595629
2020-04-08,8.227198936806391e-05,0.00012030098407138765,6.869709445889333e-05,0.00020753208625862434
2020-04-09,5.0137757146244354e-05,0.00012627783138948056,6.385470763647084e-05,0.00024749686207913745
2020-04-10,3.585187770022598e-05,7.810313475758574e-05,3.9064342736118075e-05,0.0001500156934137545
2020-04-11,2.8610152342237928e-05,8.65536773339168e-05,5.089452531970419e-05,0.00015036243528821354
2020-04-12,1.9161179461584684e-05,4.8720033020605945e-05,2.5761783185817536e-05,9.332675309557198e-05
2020-04-13,,0.00015889076215360416,9.205858758345524e-05,0.0002847573550000935
2020-04-14,2.3315585844172774e-05,5.319576818047624e-05,2.9841650739685957e-05,9.083708072493993e-05
2020-04-15,5.35385573080258e-05,7.440227462043721e-05,4.3265524021887006e-05,0.00012784014412245504
2020-04-16,0.00018008543902808932,0.00025365005589207185,0.00014451464267671227,0.0004478861060801537
2020-04-17,5.3886228753711684e-05,0.00012896546793668946,7.495834309992107e-05,0.00022585504394586044
2020-04-18,4.020716675266184e-05,7.191127941181283e-05,4.12754313873481e-05,0.00012468499818194946
2020-04-19,3.455454625692458e-05,4.632153556924564e-05,2.602979921696001e-05,8.187313312139804e-05
2020-04-20,8.963960315118803e-05,0.00012183249556558521,6.992282299296833e-05,0.0002164329337731202
2020-04-21,4.828000837039039e-05,5.53036769594409e-05,3.2713817410940465e-05,9.3924342153103e-05
2020-04-22,3.635423664492302e-05,7.136609987813607e-05,4.231686744469459e-05,0.00012422534759240196
2020-04-23,9.371876050929229e-05,9.14313376121432e-05,5.3273592887562304e-05,0.00015999667730874122
2020-04-24,,7.102368670583865e-05,4.078831584750891e-05,0.0001312042275986402
2020-04-25,,4.1931072383174516e-05,2.3600405456582992e-05,7.303606972301553e-05
2020-04-26,3.057941424821035e-05,2.6785894026950258e-05,1.5130348144614902e-05,4.6808725426794105e-05
2020-04-27,,4.424332176113011e-05,2.519618266105806e-05,8.015591898232604e-05
2020-04-28,,5.062624443822087e-05,2.8939371099159525e-05,8.802046684878779e-05
2020-04-29,4.66271788800364e-05,6.891355386978507e-05,4.056901133822291e-05,0.00012223520939044587
2020-04-30,0.00011688278959702417,0.00011322193357712773,6.484773151678016e-05,0.000198186516151728
2020-05-01,4.117934364837813e-05,7.182277559580758e-05,3.806020488132021e-05,0.00014157411267104678
2020-05-02,4.574899674502869e-05,9.169971232407985e-05,5.2450814734480735e-05,0.00015944078425004309
2020-05-03,2.6729055152577005e-05,3.357901435496299e-05,1.8825069629613243e-05,5.944307219376132e-05
2020-05-04,,0.00010068982093329352,5.8236274913267196e-05,0.0001806710717564245
2020-05-05,,4.133556512017779e-05,2.3480161208550502e-05,7.12361951665705e-05
2020-05-06,2.7085427808020348e-05,7.043755516092785e-05,4.075551922423383e-05,0.00012051814713998504
2020-05-07,9.583671770592901e-05,0.00010705151623122041,5.9579922413616036e-05,0.00018713800959152234
2020-05-08,5.3234856336335276e-05,8.31323537293308e-05,4.717175048900269e-05,0.00014809392017099145
2020-05-09,5.390046537798541e-05,5.2784695082914574e-05,2.9820539750024568e-05,9.105458059530424e-05
2020-05-10,5.323834362301102e-05,5.459115842988433e-05,3.242851802727511e-05,9.7934698080486e-05
2020-05-11,0.00011290126323550023,7.156562498927704e-05,4.0285737019698945e-05,0.00012928925154439324
2020-05-12,0.00011346708984961428,0.0001734262710348982,9.965250112888279e-05,0.0003049336741836762
2020-05-13,9.067534335873381e-05,0.00010746635409441982,6.223675186146921e-05,0.00018569916804139208
2020-05-14,0.00031603399922927226,0.00038857460408795385,0.00022406325558702167,0.0006853529146270669
2020-05-15,6.622210559772748e-05,8.568341580185215e-05,4.872901870567958e-05,0.00014999221066731993
2020-05-16,5.9739963640270713e-05,8.748288266383421e-05,5.0751399909681775e-05,0.00015496480906127083
2020-05-17,9.88586926515373e-05,0.00012190317927456235,6.853948691007346e-05,0.00021426987057753972
2020-05-18,4.6289680708707056e-05,6.57376745815652e-05,3.742435123777793e-05,0.00011838056263781321
2020-05-19,7.04609979507062e-05,8.755067044559134e-05,5.218342379661245e-05,0.00015264304931792826
2020-05-20,,9.836913051899694e-05,5.6496424417200985e-05,0.00017405790665882446
2020-05-21,,5.674253983558876e-05,3.127809356841232e-05,0.00010403469550855982
2020-05-22,,5.389282398423295e-05,3.085417438895727e-05,9.500678413971256e-05
2020-05-23,7.986452901422886e-05,8.966169847581524e-05,5.223217411255751e-05,0.00015335244991776037
2020-05-24,7.086349686341745e-05,6.154803822935543e-05,3.4259791760034135e-05,0.00010709595484760192
2020-05-25,2.186776019063647e-05,3.294944209669486e-05,1.4827543700244232e-05,6.897385469977174e-05
2020-05-26,0.00017171977170340674,0.000186278080073924,0.00010534422012312134,0.00031182416881550784
2020-05-27,9.531678089218159e-05,9.977456327860728e-05,5.668268822701511e-05,0.00017680331754804928
2020-05-28,0.0001664115415510026,0.00014336629289588837,8.060543435550293e-05,0.00024874119027518853
2020-05-29,6.215859405111126e-05,0.00016995052904280927,9.973917279038935e-05,0.00030654154565511573
2020-05-30,,0.00010208838769255512,5.787193123391289e-05,0.0001797979259948179
2020-05-31,2.575433477102637e-05,4.624831021116729e-05,2.6793008135384384e-05,7.902541471611842e-05
2020-06-01,0.00011878926173847877,0.0001242604652706799,7.088315162215701e-05,0.00021574582646006246
2020-06-02,0.0001497321806811555,0.00014924365568897075,8.524759304341966e-05,0.000257462557898156
2020-06-03,0.0004617821171617742,0.00026279578151958187,0.00014957561962664753,0.00045092050579888314
2020-06-04,0.00010510208635331255,0.00019568237480314707,0.0001125024339348279,0.00034721727614904605
2020-06-05,,0.0001067738414372006,6.1091562280817e-05,0.00018232957569760372
2020-06-06,,6.367387615259905e-05,3.53176834272393e-05,0.0001144075835983912
2020-06-07,,0.00011956411893749807,6.653969060564173e-05,0.0002144213965921275
2020-06-08,,0.00015733211143437493,8.641096132492642e-05,0.0002756832713416694
2020-06-09,0.00033476426825085575,0.00026561856080105915,0.00014831120707052632,0.00045024748306714756
2020-06-10,0.00018476877091948805,0.00012732717961209434,7.118534086759449e-05,0.00022213988766082936
2020-06-11,7.486294561117174e-05,0.00012184419458691843,6.867125437935193e-05,0.00020568546876274064
2020-06-12,0.0002230785937366516,0.00017161115492928566,9.807177827160813e-05,0.0002981295505398522
2020-06-13,4.795281544911774e-05,6.470130800805194e-05,3.694723042599114e-05,0.0001130386463163878
2020-06-14,6.178203608177995e-05,8.432482958344274e-05,4.8598398029512254e-05,0.00015012345285512466
2020-06-15,5.587223599850184e-05,9.531167158466881e-05,5.512865761261459e-05,0.00016623674838894012
2020-06-16,9.353929752665293e-05,0.00011011146476149507,6.423447648641889e-05,0.00020166061441185336
2020-06-17,3.893490525098723e-05,3.965014823414886e-05,1.871266235611809e-05,8.367299874773048e-05
2020-06-18,7.170516242078699e-05,0.00011670112232723387,6.843849750622305e-05,0.0002054355672812601
2020-06-19,,0.00020194342916479772,0.00011500632739070331,0.000356634669467831
2020-06-20,4.968147399442021e-05,6.700253127753937e-05,3.461733378616944e-05,0.00012980886523729045
2020-06-21,5.290887752851011e-05,8.124572294331568e-05,4.7209816662234624e-05,0.0001416309183997705
2020-06-22,6.355092635260783e-05,9.840077472377189e-05,5.679940761889823e-05,0.00017175409914309478
2020-06-23,,0.00011024473593895436,6.307882046600729e-05,0.00019094174641509255
2020-06-24,,8.029817627930139e-05,4.724321898108344e-05,0.00013758440852031542
2020-06-25,6.54963841409532e-05,0.00010593738959613553,5.9096099282356416e-05,0.00019575350831967884
2020-06-26,0.00013086751963682918,0.00019779507528243237,0.00011400211867013742,0.0003633380644280447
2020-06-27,0.00011879968273408425,0.0001737074179927001,9.92380879943981e-05,0.0002982505196944477
2020-06-28,0.00032069260586911174,0.0001652457583765231,9.239257187863843e-05,0.00027791544969839137
2020-06-29,4.0295612517953634e-05,8.068918412125179e-05,4.655418868767588e-05,0.00014150651442403758
2020-06-30,,8.618317233518465e-05,5.0073007359043327e-05,0.00015320648757074622
2020-07-01,6.349483784065643e-05,9.418656846903242e-05,5.4252831321649806e-05,0.00016495253964591254
2020-07-02,,0.0001792550586761457,0.00010293188943761756,0.0003108681195990073
2020-07-03,9.265452764241148e-05,0.0001347402468752562,7.61732974911264e-05,0.00023876982894054853
2020-07-04,0.0001955223295174394,0.0001351654069000722,7.668126410812391e-05,0.00023722619948593436
2020-07-05,7.350688044400249e-05,8.345543101051984e-05,4.7371463333876025e-05,0.0001437936058448153
2020-07-06,0.00017116201049004865,0.0001808571049643418,0.00010428194708987683,0.0003223459927176912
2020-07-07,5.848379413253309e-05,0.00010270524840696897,5.8120841757244466e-05,0.0001769707500116908
2020-07-08,0.00042084917321712174,0.0001954777045499386,0.00011393838082029654,0.0003436749434633192
2020-07-09,8.256713963094595e-05,0.00014552757255737565,7.545453555909889e-05,0.0002837166845348634
2020-07-10,,0.00010352371108595819,5.844441782390478e-05,0.0001848728731151601
2020-07-11,0.00018853315459679327,0.0001383427189004938,8.002091756919071e-05,0.00023910979245375094
2020-07-12,4.523559470525558e-05,8.10905386248741e-05,4.581458745553104e-05,0.00014028998084161904
2020-07-13,5.917032906222885e-05,7.855716967276438e-05,4.510825537665955e-05,0.00014066751265600613
2020-07-14,0.00012814121579842234,0.000148166156308509,8.274210750735995e-05,0.0002549613962110335
2020-07-15,0.00010842245923574089,0.00016168397347290816,9.346693401671198e-05,0.00028366580183328684
2020-07-16,0.00013645777310303305,0.00016541593410683133,9.353327944722098e-05,0.00028531944423199415
2020-07-17,8.200358273271799e-05,0.0001097792393660895,6.320100233221887e-05,0.0001884426807671709
2020-07-18,,0.0001244507661115313,6.972278523333717e-05,0.00022038390729677592
2020-07-19,8.153523807124639e-05,0.0001258235886871461,7.248324126157051e-05,0.00022199619136247593
2020-07-20,0.0001382326992956492,0.0002013094957396738,0.00011509107708570617,0.0003496252053871571
2020-07-21,,0.00010559911918448372,6.0908915883543025e-05,0.00018705438983510875
2020-07-22,,0.000144201347456015,8.181273025359804e-05,0.00025244957559934723
2020-07-23,,0.0001109294662282008,6.32562180467638e-05,0.00019295495003608838
2020-07-24,7.014757151470061e-05,8.054613076760306e-05,4.708657271256143e-05,0.00014303917343033278
2020-07-25,5.826450920576997e-05,0.0001038861052141631,5.980958098254887e-05,0.00017726138307789876
2020-07-26,8.522350265076818e-05,6.854229775112387e-05,4.014868647620318e-05,0.00011828217536618902
2020-07-27,0.00016017303826870033,0.00010740869203762635,6.148091394496592e-05,0.00019299408969133218
2020-07-28,8.431318985533248e-05,9.83164904523332e-05,5.6815719801696163e-05,0.00016997337278432215
2020-07-29,0.00029155757550132033,0.0001923104730414256,0.00010941812140782337,0.0003328427439968442
2020-07-30,7.261094729670573e-05,0.00011589214028752511,6.70767922321329e-05,0.00020564768724744127
2020-07-31,0.0002402920093279552,0.00017713487369304634,9.926727226063073e-05,0.00030752768100355003
2020-08-01,6.329796165890438e-05,0.00011214049182368351,6.296466767845932e-05,0.00019682685288035774
2020-08-02,6.237017117273568e-05,0.00012564828256938314,7.390986534178847e-05,0.000222843007072842
2020-08-03,5.775748864669979e-05,0.00010189356927775858,5.811947985256761e-05,0.00017662420879478217
2020-08-04,5.906280880811935e-05,7.274468236414961e-05,4.0874246947463545e-05,0.00012761156028322457
2020-08-05,,7.861291014682458e-05,4.393771213826949e-05,0.00013824716996901362
2020-08-06,,5.416771319129412e-05,3.029079514708486e-05,9.458820430847736e-05
2020-08-07,,6.534983948210837e-05,3.660383767160301e-05,0.00011416022576149816
2020-08-08,9.729733439111179e-05,8.53906356344509e-05,4.903795404019699e-05,0.0001497835113840172
2020-08-09,,0.00012118195428671773,6.998870413809898e-05,0.0002175299969191353
