ds,y,yhat
2020-05-17,5.358520560023619e-05,7.811313494493239e-05
2020-05-18,3.745572185467961e-05,3.7627610752043596e-05
2020-05-19,4.9878897153941306e-05,4.581437615106687e-05
2020-05-20,,3.640480040834493e-05
2020-05-21,,3.651362357669532e-05
2020-05-22,,3.461567387204845e-05
2020-05-23,5.1426920331145175e-05,4.316375346914981e-05
2020-05-24,4.18982370615682e-05,4.039751982763825e-05
2020-05-25,1.0198189944285679e-05,5.069304896679655e-05
2020-05-26,0.00011347849596088849,9.691724894380218e-05
2020-05-27,5.204867265551973e-05,5.474929007331765e-05
2020-05-28,9.903663597229774e-05,5.725331649686113e-05
2020-05-29,7.79112283376726e-05,7.566355111343514e-05
2020-05-30,,5.0837104777551837e-05
2020-05-31,1.6128379983393558e-05,4.0305399771011604e-05
2020-06-01,9.428290575004238e-05,6.625208802087427e-05
2020-06-02,9.821230460576544e-05,8.122848401091159e-05
2020-06-03,0.00025755635240716246,0.00010482127626977852
2020-06-04,9.457162155587411e-05,9.438966878526106e-05
2020-06-05,,4.253734709169726e-05
2020-06-06,2.116491273796728e-05,3.836214584891551e-05
2020-06-07,,6.142619004692448e-05
2020-06-08,,6.502926079551861e-05
2020-06-09,0.00017942279414347165,0.00011399822992790682
2020-06-10,9.791376060236815e-05,6.592620975609883e-05
2020-06-11,5.996378614340053e-05,6.216926709633223e-05
2020-06-12,0.00016436159264683153,8.332418475082818e-05
2020-06-13,3.53335591920615e-05,4.4738508229337424e-05
2020-06-14,5.7909446200914335e-05,6.519423181374595e-05
2020-06-15,3.661306747486526e-05,5.9511397408063e-05
2020-06-16,5.652739888180718e-05,6.221901075159145e-05
2020-06-17,2.3324568543715283e-05,3.535394568561873e-05
2020-06-18,4.96458943346833e-05,3.8816648590254064e-05
2020-06-19,5.752699617055658e-05,5.2507140160026276e-05
2020-06-20,3.3975962214120765e-05,3.502266186950158e-05
2020-06-21,4.2429420767074086e-05,3.433142931217995e-05
2020-06-22,3.659163734790211e-05,4.7878302613810446e-05
2020-06-23,,4.50839831917756e-05
2020-06-24,,3.771033488334362e-05
2020-06-25,4.30728398644443e-05,5.823404664370983e-05
2020-06-26,7.700289255422903e-05,8.794671652324391e-05
2020-06-27,0.00010149294263539007,9.342568747520072e-05
2020-06-28,0.00018723624005413406,0.0001007747276833185
2020-06-29,2.688844633159516e-05,5.448110415631359e-05
2020-06-30,,4.8882735257930634e-05
2020-07-01,6.664815558542707e-05,4.3811431155536205e-05
2020-07-02,8.22201666942061e-05,8.366449789063675e-05
2020-07-03,6.426619463453398e-05,6.601844106759848e-05
2020-07-04,0.00013329156724039003,7.549553516188954e-05
2020-07-05,4.696684560694484e-05,4.533797691243258e-05
2020-07-06,7.639593974253221e-05,8.818638755103689e-05
2020-07-07,3.314044262594218e-05,5.1442915550921074e-05
2020-07-08,0.0002054362958403012,0.00010297398421101984
2020-07-09,4.916178863926763e-05,9.220724161947071e-05
2020-07-10,,5.308392054572389e-05
2020-07-11,0.00011055760995936274,9.048994011481615e-05
2020-07-12,4.423681041154463e-05,5.356315897824417e-05
2020-07-13,4.531002579150837e-05,4.956186149304122e-05
2020-07-14,0.00010593659680093399,8.421342196936973e-05
2020-07-15,9.753531774721623e-05,9.389066132639065e-05
2020-07-16,7.864648686692548e-05,7.650168036566882e-05
2020-07-17,3.6503725479099774e-05,6.126444023077782e-05
2020-07-18,8.862985214612114e-05,5.354910209302888e-05
2020-07-19,5.453755164068516e-05,8.21687896929496e-05
2020-07-20,0.00019689808750063,0.00012147659398021897
2020-07-21,,4.615052093856311e-05
2020-07-22,,5.331903732785548e-05
2020-07-23,,4.473193783751816e-05
2020-07-24,5.270954401580255e-05,3.435343514883406e-05
2020-07-25,4.9578350386493994e-05,6.246507462323697e-05
2020-07-26,3.0222912825182182e-05,4.984708945013471e-05
2020-07-27,0.00012604511283476194,7.031232539551682e-05
2020-07-28,6.772448591833605e-05,6.831916439434939e-05
2020-07-29,0.00017286326331722096,0.0001160695414025872
2020-07-30,5.064040828720917e-05,6.972013138000336e-05
2020-07-31,0.00018445796435018815,9.250640999518082e-05
2020-08-01,5.640246761769807e-05,6.729390462376815e-05
2020-08-02,7.512979533085428e-05,7.625446793470595e-05
2020-08-03,3.7861810594141304e-05,6.490766838106113e-05
2020-08-04,4.202711597909361e-05,5.2924945039083925e-05
2020-08-05,,5.514404032030765e-05
2020-08-06,,4.107396791315425e-05
2020-08-07,,4.045724713162987e-05
2020-08-08,5.379714898798728e-05,5.047378807504965e-05
2020-08-09,,8.511013970090536e-05
2020-08-10,4.291650036774773e-05,5.1109311821413825e-05
2020-08-11,7.783684461496306e-05,6.63644022856322e-05
2020-08-12,9.242470768026257e-05,7.862332157058743e-05
2020-08-13,0.0001038562674387632,7.185062640906599e-05
2020-08-14,6.348916802371223e-05,9.354379409400619e-05
2020-08-15,3.0871073254623074e-05,4.4564453182048226e-05
2020-08-16,3.724689388283067e-05,4.289954429324527e-05
2020-08-17,4.135840110100766e-05,9.495055721772211e-05
2020-08-18,6.517574379822654e-05,8.03925457679946e-05
2020-08-19,3.15887973255481e-05,4.19343782520344e-05
2020-08-20,5.520708521673082e-05,6.407960085544455e-05
2020-08-21,8.305012302561883e-05,8.9450437156757e-05
2020-08-22,3.9849164528279426e-05,6.311800684707656e-05
2020-08-23,2.2742378630644704e-05,4.518788501973442e-05
2020-08-24,3.890350401138509e-05,6.314879533155712e-05
2020-08-25,,4.734993155920227e-05
2020-08-26,,4.336864633448185e-05
2020-08-27,6.154903437100966e-05,6.02043909437994e-05
2020-08-28,1.0002086891615864e-05,3.8368626751253614e-05
2020-08-29,9.064138756935681e-06,3.4907541632904525e-05
2020-08-30,5.8335981187298236e-05,6.845567085265257e-05
2020-08-31,,9.312088317772104e-05
2020-09-01,,5.083422240425793e-05
2020-09-02,,4.3491689459713036e-05
2020-09-03,,6.351418475472736e-05
2020-09-04,9.856165244244562e-05,8.253740800018706e-05
2020-09-05,3.4505916996586455e-05,4.9486977541355724e-05
2020-09-06,4.07344108633527e-05,3.8616078622021204e-05
2020-09-07,4.9807108658616236e-05,6.0870334967684393e-05
2020-09-08,3.062634993986798e-05,5.0169721282921594e-05
2020-09-09,,9.86913738152798e-05
2020-09-10,5.6334596495199554e-05,7.609901596236146e-05
2020-09-11,5.317773438270526e-05,5.934633992323139e-05
2020-09-12,4.007000299516785e-05,5.4645899943349737e-05
2020-09-13,4.74008543167464e-05,8.975124666299527e-05
2020-09-14,0.00011105931782542697,9.084455985689197e-05
2020-09-15,7.223378050108089e-05,6.615744254020402e-05
2020-09-16,0.00011430644130202473,8.015488593112046e-05
2020-09-17,0.00010441752831238619,6.068511350137899e-05
2020-09-18,7.417619500422653e-05,7.385374924086796e-05
2020-09-19,2.827595390757174e-05,4.5504111543509865e-05
2020-09-20,3.4138844186072626e-05,4.458510795489355e-05
2020-09-21,0.00011673679450334258,0.00010025116510213174
2020-09-22,6.173798762559157e-05,7.063211393845612e-05
2020-09-23,8.760743862867055e-05,7.325684710025697e-05
2020-09-24,5.377401565670077e-05,5.385155363535979e-05
2020-09-25,,3.5690326201326346e-05
2020-09-26,4.1652987156117395e-05,3.290976539183504e-05
2020-09-27,,3.1818422412744065e-05
2020-09-28,4.672722173439243e-05,5.6649205647993066e-05
2020-09-29,4.009383115229666e-05,5.01732107242178e-05
2020-09-30,5.259756819217872e-05,4.944833354548858e-05
2020-10-01,9.324186000570377e-05,3.991738451214928e-05
2020-10-02,3.6645262739141715e-05,3.876115362948299e-05
2020-10-03,2.824628505221604e-05,3.934362829329916e-05
2020-10-04,,3.69636813923788e-05
2020-10-05,4.556620484920921e-05,5.151582822172084e-05
2020-10-06,0.00011884950919899571,8.389929782784724e-05
2020-10-07,6.216264842618592e-05,8.129272811644102e-05
2020-10-08,9.709908971973074e-05,6.597070710336792e-05
2020-10-09,3.4612626827406556e-05,5.61916045772649e-05
2020-10-10,3.0593839086127135e-05,4.6485197947826065e-05
2020-10-11,2.5548081113487638e-05,3.651684070320078e-05
2020-10-12,2.9603470937653604e-05,6.695362337295346e-05
2020-10-13,0.00012909170320810336,6.846448744374661e-05
2020-10-14,7.755301380927346e-05,9.158389486169598e-05
2020-10-15,7.188000966610556e-05,6.158419716464077e-05
2020-10-16,3.823514298497447e-05,4.6156717556535596e-05
2020-10-17,5.912927275778886e-05,3.3363041711663344e-05
2020-10-18,4.3830500749733554e-05,3.366812002476191e-05
2020-10-19,3.253432175234593e-05,4.4253035125020186e-05
2020-10-20,2.190403151465278e-05,4.1037452715910265e-05
2020-10-21,,3.975386807099312e-05
2020-10-22,,3.5073415460336206e-05
2020-10-23,3.5265515694995016e-05,3.639874582508273e-05
2020-10-24,5.768310079014848e-05,4.577248046814491e-05
2020-10-25,,3.606043671925673e-05
2020-10-26,2.0611846413076925e-05,4.889481708371881e-05
2020-10-27,7.117584779478569e-05,5.3233320720119716e-05
2020-10-28,,3.799475877988051e-05
2020-10-29,2.043808204649653e-05,4.4169097360991e-05
2020-10-30,9.249971269064716e-05,5.757574139660026e-05
2020-10-31,7.621654723780492e-05,4.7462468658200986e-05
2020-11-01,2.9551124613798225e-05,4.278491585251651e-05
2020-11-02,6.038255419301546e-05,6.659242463514587e-05
2020-11-03,4.2284629593098525e-05,5.2871371220799755e-05
2020-11-04,3.0295985707250937e-05,4.830343643892312e-05
2020-11-05,4.326897582029194e-05,4.2977093029625926e-05
2020-11-06,4.706613987081612e-05,4.526605943844049e-05
2020-11-07,4.31555565178699e-05,4.507521430002552e-05
2020-11-08,3.2384211206448036e-05,3.594867248310793e-05
2020-11-09,,5.6197193471471975e-05
2020-11-10,4.516020834902905e-05,5.5887254905912474e-05
2020-11-11,2.6307928675389428e-05,5.464954447113154e-05
2020-11-12,6.522231264045376e-05,5.468506205645176e-05
2020-11-13,0.00010875183389893167,4.512580513759832e-05
2020-11-14,,6.136643047365593e-05
2020-11-15,1.8483048057068378e-05,3.1713397917777924e-05
2020-11-16,7.268043043227526e-05,6.902820710577082e-05
2020-11-17,5.0146416886241515e-05,5.872189546653052e-05
2020-11-18,3.6175285861943395e-05,5.370397546118281e-05
2020-11-19,3.4971851096411386e-05,4.6939388308896396e-05
2020-11-20,3.9433891877012334e-05,3.532906567532297e-05
2020-11-21,4.294791429053392e-05,4.0990252184111496e-05
2020-11-22,2.8193187266971816e-05,3.5510553680397e-05
2020-11-23,3.3893395596489413e-05,4.8227799398912094e-05
2020-11-24,4.7455304735626584e-05,4.06062108802218e-05
2020-11-25,3.1037694107012956e-05,5.218284230276514e-05
2020-11-26,3.717497137238654e-05,4.04242554264076e-05
2020-11-27,2.5910073025804273e-05,3.7074613159595496e-05
2020-11-28,,3.003229140208306e-05
2020-11-29,3.6034601396742506e-05,3.784774262757357e-05
2020-11-30,6.700311001363847e-05,4.634365751743882e-05
2020-12-01,4.277577399188044e-05,5.343200381321533e-05
