ds,y,precipitaciones,temperatura,es_finde,hora,dia_semana,mes,anio,Año Nuevo (New Year's Day),Día Nacional de la Memoria por la Verdad y la Justicia (Memory's National Day for the Truth and Justice),Día Nacional de la Soberanía (National Sovereignty Day),Día Pase a la Inmortalidad del General D. José de San Martin (Day Pass to the Immortality of General D. José de San Martin),Día Pase a la Inmortalidad del General D. Manuel Belgrano (Day Pass to the Immortality of General D. Manuel Belgrano),Día Pase a la Inmortalidad del General Martín Miguel de Güemes (Day Pass to the Immortality of General Martín Miguel de Güemes),Día de Carnaval (Carnival's Day),Día de Pascuas (Easter Day),Día de la Independencia (Independence Day),Día de la Revolucion de Mayo (May Revolution Day),Día del Respeto a la Diversidad Cultural (Respect for Cultural Diversity Day),Día del Trabajo (Labour Day),Día del Veterano y de los Caidos en la Guerra de Malvinas (Veterans Day and the Fallen in the Malvinas War),La Inmaculada Concepción (Immaculate Conception),Navidad (Christmas),Semana Santa (Jueves Santo)  (Holy day (Holy Thursday)),Semana Santa (Viernes Santo)  (Holy day (Holy Friday)),predicho
2019-09-26 05:00:00+00:00,6330.000000000073,0,14.8,0,5,3,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6001.833529105914
2019-09-26 06:00:00+00:00,15534.999999999887,0,14.1,0,6,3,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13531.096804418574
2019-09-26 07:00:00+00:00,24107.999999999774,0,13.8,0,7,3,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22341.504259123452
2019-09-26 08:00:00+00:00,27985.000000000087,0,17.7,0,8,3,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24452.384119611484
2019-09-26 09:00:00+00:00,26409.99999999977,0,21.3,0,9,3,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24519.418529095015
2019-09-26 10:00:00+00:00,25640.999999999887,0,22.8,0,10,3,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24514.11909422484
2019-09-26 11:00:00+00:00,25080.00000000008,0,24.8,0,11,3,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24854.813880521368
2019-09-26 12:00:00+00:00,25067.000000000025,0,25.8,0,12,3,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25184.076864392682
2019-09-26 13:00:00+00:00,25806.000000000266,0,26.4,0,13,3,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25260.31034811451
2019-09-26 14:00:00+00:00,26203.999999999844,0,26.8,0,14,3,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25249.622986041388
2019-09-26 15:00:00+00:00,26621.00000000004,0,26.0,0,15,3,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25277.03048449109
2019-09-26 16:00:00+00:00,27058.99999999992,0,23.5,0,16,3,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24914.129710634537
2019-09-26 17:00:00+00:00,28186.99999999996,0,21.2,0,17,3,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25077.618843344102
2019-09-26 18:00:00+00:00,26958.00000000008,0,20.8,0,18,3,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25083.473147384113
2019-09-26 19:00:00+00:00,21870.999999999935,0,19.4,0,19,3,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19638.16196231994
2019-09-26 20:00:00+00:00,18316.0,0,18.1,0,20,3,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17417.22798846795
2019-09-26 21:00:00+00:00,13264.000000000056,0,17.4,0,21,3,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12152.087304879791
2019-09-26 22:00:00+00:00,9587.000000000104,0,16.7,0,22,3,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8733.698308420066
2019-09-26 23:00:00+00:00,7635.000000000002,0,16.2,0,23,3,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7046.29006540174
2019-09-27 00:00:00+00:00,6087.00000000002,0,15.9,0,0,4,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5833.626284570371
2019-09-27 01:00:00+00:00,3421.999999999987,0,15.5,0,1,4,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4439.354265637179
2019-09-27 02:00:00+00:00,2309.00000000002,0,15.2,0,2,4,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3055.5170512232976
2019-09-27 03:00:00+00:00,2034.00000000002,0,15.3,0,3,4,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2795.8947765536977
2019-09-27 04:00:00+00:00,2782.0000000000164,0,15.0,0,4,4,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2896.916486264775
2019-09-27 05:00:00+00:00,6668.9999999999545,0,14.7,0,5,4,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5844.227354013698
2019-09-27 06:00:00+00:00,15481.000000000133,0,14.4,0,6,4,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13500.212446339388
2019-09-27 07:00:00+00:00,25386.000000000106,0,14.2,0,7,4,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22380.108785136505
2019-09-27 08:00:00+00:00,27448.00000000021,0,14.6,0,8,4,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23589.71935466259
2019-09-27 09:00:00+00:00,26076.000000000025,0,15.1,0,9,4,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23468.237735085895
2019-09-27 10:00:00+00:00,25022.00000000016,0,15.6,0,10,4,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23331.987516986937
2019-09-27 11:00:00+00:00,25477.000000000247,0,15.7,0,11,4,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23345.17678285628
2019-09-27 12:00:00+00:00,26378.000000000324,0,16.1,0,12,4,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23456.941428069436
2019-09-27 13:00:00+00:00,26949.00000000014,0,17.0,0,13,4,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23933.138643035807
2019-09-27 14:00:00+00:00,26673.999999999724,0,18.1,0,14,4,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24322.98233291057
2019-09-27 15:00:00+00:00,27297.99999999997,0,18.9,0,15,4,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24504.999695087172
2019-09-27 16:00:00+00:00,27037.99999999996,0,18.8,0,16,4,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24766.983829414927
2019-09-27 17:00:00+00:00,24552.000000000226,0,18.6,0,17,4,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24853.548788814376
2019-09-27 18:00:00+00:00,26581.99999999999,0,18.3,0,18,4,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24752.111022959612
2019-09-27 19:00:00+00:00,23681.000000000146,0,17.2,0,19,4,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19699.073974865023
2019-09-27 20:00:00+00:00,21088.00000000022,0,16.6,0,20,4,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18218.78947052651
2019-09-27 21:00:00+00:00,16433.999999999818,0,16.8,0,21,4,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13547.8625059384
2019-09-27 22:00:00+00:00,11353.999999999884,0,16.4,0,22,4,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10030.52332194969
2019-09-27 23:00:00+00:00,8931.999999999993,0,17.0,0,23,4,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8520.281903012812
2019-09-28 00:00:00+00:00,7264.000000000024,0,16.6,1,0,5,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6519.024092368596
2019-09-28 01:00:00+00:00,6198.999999999949,0,15.4,1,1,5,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5767.596451538925
2019-09-28 02:00:00+00:00,3920.000000000023,0,15.1,1,2,5,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3887.7845609755113
2019-09-28 03:00:00+00:00,2871.000000000028,0,14.6,1,3,5,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3289.771484159485
2019-09-28 04:00:00+00:00,2916.999999999982,0,14.7,1,4,5,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3301.863078646376
2019-09-28 05:00:00+00:00,5029.000000000033,0,13.9,1,5,5,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5174.494530347034
2019-09-28 06:00:00+00:00,8003.999999999926,0,13.5,1,6,5,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10341.409644495303
2019-09-28 07:00:00+00:00,11655.00000000013,0,13.6,1,7,5,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12800.996579030201
2019-09-28 08:00:00+00:00,16209.00000000006,0,13.5,1,8,5,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15607.851728762991
2019-09-28 09:00:00+00:00,19272.999999999825,0,14.4,1,9,5,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17810.683921291213
2019-09-28 10:00:00+00:00,19716.00000000016,0,16.4,1,10,5,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19392.633468468077
2019-09-28 11:00:00+00:00,20893.99999999989,0,17.8,1,11,5,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20141.404911661357
2019-09-28 12:00:00+00:00,22437.000000000106,0,19.0,1,12,5,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20220.09938464717
2019-09-28 13:00:00+00:00,21791.999999999924,0,21.0,1,13,5,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20282.178489294125
2019-09-28 14:00:00+00:00,18937.00000000001,0,21.1,1,14,5,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19878.140642230115
2019-09-28 15:00:00+00:00,16970.999999999935,0,21.9,1,15,5,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19642.685310628738
2019-09-28 16:00:00+00:00,16718.000000000004,0,22.0,1,16,5,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19600.815705706835
2019-09-28 17:00:00+00:00,18039.99999999987,0,22.1,1,17,5,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19584.56468881274
2019-09-28 18:00:00+00:00,20186.999999999894,0,21.3,1,18,5,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19578.181448780015
2019-09-28 19:00:00+00:00,18653.000000000044,0,19.2,1,19,5,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19183.328068009498
2019-09-28 20:00:00+00:00,19868.99999999997,0,18.5,1,20,5,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18872.759928050837
2019-09-28 21:00:00+00:00,15634.999999999924,0,17.8,1,21,5,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14568.236561816639
2019-09-28 22:00:00+00:00,13456.99999999998,0,17.4,1,22,5,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9716.999952405298
2019-09-28 23:00:00+00:00,10583.000000000053,0,17.7,1,23,5,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8584.128930966397
2019-09-29 00:00:00+00:00,8304.999999999935,0,18.0,1,0,6,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6529.885061058698
2019-09-29 01:00:00+00:00,7398.000000000084,0,18.2,1,1,6,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5807.186428621291
2019-09-29 02:00:00+00:00,5728.000000000012,0,18.1,1,2,6,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3948.4492197310456
2019-09-29 03:00:00+00:00,3947.000000000042,0,17.8,1,3,6,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3372.4430480027063
2019-09-29 04:00:00+00:00,3183.99999999999,0,17.5,1,4,6,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3376.0106067774195
2019-09-29 05:00:00+00:00,4414.000000000039,0,17.0,1,5,6,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5227.900558952821
2019-09-29 06:00:00+00:00,5616.99999999997,0,16.1,1,6,6,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9502.031193234001
2019-09-29 07:00:00+00:00,6544.000000000051,0,16.7,1,7,6,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11083.590898881022
2019-09-29 08:00:00+00:00,7808.000000000081,0,17.4,1,8,6,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12462.55749189528
2019-09-29 09:00:00+00:00,10109.000000000082,0,19.0,1,9,6,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13965.599062107556
2019-09-29 10:00:00+00:00,13003.000000000073,0,20.8,1,10,6,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15588.204193171227
2019-09-29 11:00:00+00:00,17345.000000000065,0,22.1,1,11,6,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17857.565373319267
2019-09-29 12:00:00+00:00,18639.00000000009,0,23.8,1,12,6,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18409.17899273521
2019-09-29 13:00:00+00:00,15813.999999999907,0,24.8,1,13,6,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17698.72491060169
2019-09-29 14:00:00+00:00,12215.999999999873,0,26.8,1,14,6,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16522.072960839756
2019-09-29 15:00:00+00:00,13275.000000000102,0,27.4,1,15,6,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16276.974571491304
2019-09-29 16:00:00+00:00,15744.000000000147,0,27.5,1,16,6,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16491.520963825536
2019-09-29 17:00:00+00:00,18180.999999999814,0,26.5,1,17,6,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17200.003267168555
2019-09-29 18:00:00+00:00,20014.99999999984,0,25.8,1,18,6,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17598.083591628456
2019-09-29 19:00:00+00:00,19697.99999999984,0,25.0,1,19,6,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18076.123390585883
2019-09-29 20:00:00+00:00,17620.000000000047,0,24.5,1,20,6,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17920.25497177871
2019-09-29 21:00:00+00:00,14810.999999999887,0,24.7,1,21,6,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13979.63602161877
2019-09-29 22:00:00+00:00,13380.99999999985,0,23.1,1,22,6,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9886.169580911048
2019-09-29 23:00:00+00:00,9792.9999999999,0,22.2,1,23,6,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8736.90172027846
2019-09-30 00:00:00+00:00,5341.999999999953,0,21.9,0,0,0,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5153.521455341324
2019-09-30 01:00:00+00:00,2956.000000000012,0,21.9,0,1,0,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3440.547919065706
2019-09-30 02:00:00+00:00,2159.9999999999945,0,21.7,0,2,0,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2401.530129527403
2019-09-30 03:00:00+00:00,1846.9999999999943,0,21.0,0,3,0,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2247.874523175567
2019-09-30 04:00:00+00:00,2802.000000000028,0,20.2,0,4,0,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2689.2110846653286
2019-09-30 05:00:00+00:00,6628.000000000011,0,20.1,0,5,0,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6016.962073566218
2019-09-30 06:00:00+00:00,15760.000000000118,0,19.6,0,6,0,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13485.2660303649
2019-09-30 07:00:00+00:00,25211.00000000023,0,20.0,0,7,0,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21996.9638698401
2019-09-30 08:00:00+00:00,26743.00000000007,0,19.8,0,8,0,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22584.341391511003
2019-09-30 09:00:00+00:00,24591.999999999996,0,22.0,0,9,0,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22343.222261551186
2019-09-30 10:00:00+00:00,22307.99999999982,0,24.0,0,10,0,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22076.14764696553
2019-09-30 11:00:00+00:00,22173.000000000025,0,26.2,0,11,0,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21640.503525196917
2019-09-30 12:00:00+00:00,22822.000000000226,1,25.3,0,12,0,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22258.19974315646
2019-09-30 13:00:00+00:00,23152.999999999967,1,23.1,0,13,0,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22424.74954738964
2019-09-30 14:00:00+00:00,22665.99999999991,1,22.5,0,14,0,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22441.709217464388
2019-09-30 15:00:00+00:00,23344.00000000017,1,24.8,0,15,0,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22392.209736817782
2019-09-30 16:00:00+00:00,23845.0000000002,0,25.6,0,16,0,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22620.939946795737
2019-09-30 17:00:00+00:00,25541.999999999975,0,24.6,0,17,0,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23261.6254131413
2019-09-30 18:00:00+00:00,24205.000000000065,0,22.4,0,18,0,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23382.786662626782
2019-09-30 19:00:00+00:00,17623.99999999994,0,21.4,0,19,0,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18634.625083200222
2019-09-30 20:00:00+00:00,14161.999999999924,0,21.0,0,20,0,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16357.001073240268
2019-09-30 21:00:00+00:00,10764.000000000084,0,20.4,0,21,0,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12055.75656681923
2019-09-30 22:00:00+00:00,8219.999999999995,0,20.0,0,22,0,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8658.83212801376
2019-09-30 23:00:00+00:00,5353.999999999953,0,19.3,0,23,0,9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6856.334071932515
2019-10-01 00:00:00+00:00,4537.000000000036,1,16.4,0,0,1,10,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5070.008965191503
2019-10-01 01:00:00+00:00,3017.0000000000123,1,16.2,0,1,1,10,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3321.1005477760596
2019-10-01 02:00:00+00:00,1896.9999999999893,1,15.2,0,2,1,10,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240.974422762907
2019-10-01 03:00:00+00:00,1583.0000000000148,1,14.0,0,3,1,10,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122.8669995542036
2019-10-01 04:00:00+00:00,2287.0000000000077,1,13.0,0,4,1,10,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2660.532291678399
2019-10-01 05:00:00+00:00,5383.000000000028,0,12.8,0,5,1,10,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5957.538328122807
2019-10-01 06:00:00+00:00,12477.999999999864,1,11.9,0,6,1,10,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13328.361241164634
2019-10-01 07:00:00+00:00,19138.99999999987,1,11.4,0,7,1,10,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20832.7306424295
2019-10-01 08:00:00+00:00,22857.99999999982,1,11.6,0,8,1,10,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21527.035850753517
2019-10-01 09:00:00+00:00,22475.999999999894,1,12.4,0,9,1,10,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21198.469848730045
2019-10-01 10:00:00+00:00,21019.99999999985,0,13.0,0,10,1,10,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20922.770400037254
2019-10-01 11:00:00+00:00,20693.000000000186,0,12.8,0,11,1,10,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20925.473541258805
2019-10-01 12:00:00+00:00,20061.999999999884,0,13.0,0,12,1,10,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20961.87773084914
2019-10-01 13:00:00+00:00,20937.00000000024,0,13.5,0,13,1,10,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21451.53608114795
2019-10-01 14:00:00+00:00,20846.99999999982,0,13.6,0,14,1,10,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21465.69331389925
2019-10-01 15:00:00+00:00,21084.999999999894,1,13.6,0,15,1,10,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21845.30669821935
2019-10-01 16:00:00+00:00,22067.999999999887,0,14.5,0,16,1,10,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22932.10458164522
2019-10-01 17:00:00+00:00,23011.000000000186,0,14.8,0,17,1,10,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23548.863203337354
2019-10-01 18:00:00+00:00,21820.99999999994,0,15.2,0,18,1,10,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23569.88100270848
2019-10-01 19:00:00+00:00,16763.000000000127,0,15.3,0,19,1,10,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18835.577002086742
2019-10-01 20:00:00+00:00,14877.999999999887,0,14.8,0,20,1,10,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16493.40260828229
2019-10-01 21:00:00+00:00,11233.000000000136,0,14.7,0,21,1,10,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12074.667079266635
2019-10-01 22:00:00+00:00,7315.000000000005,0,14.6,0,22,1,10,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8594.535773905638
2019-10-01 23:00:00+00:00,5796.999999999976,0,14.5,0,23,1,10,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6820.880019969485
2019-10-02 00:00:00+00:00,8126.999999999988,0,14.1,0,0,2,10,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5045.013165362181
2019-10-02 01:00:00+00:00,7437.999999999936,0,13.5,0,1,2,10,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3328.1767038616185
2019-10-02 02:00:00+00:00,6061.9999999999545,0,13.2,0,2,2,10,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2268.0640280245093
2019-10-02 03:00:00+00:00,4181.999999999969,0,13.0,0,3,2,10,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2142.861566103546
2019-10-02 04:00:00+00:00,3605.999999999973,0,12.6,0,4,2,10,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2659.273187036242
2019-10-02 05:00:00+00:00,4954.999999999954,0,12.4,0,5,2,10,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5960.823732742199
2019-10-02 06:00:00+00:00,5428.000000000005,0,12.0,0,6,2,10,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13458.636824852008
2019-10-02 07:00:00+00:00,5638.999999999962,0,11.7,0,7,2,10,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20562.276690021794
2019-10-02 08:00:00+00:00,5817.999999999992,0,11.8,0,8,2,10,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21016.112893155005
2019-10-02 09:00:00+00:00,7365.999999999932,0,12.4,0,9,2,10,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20671.555129139702
2019-10-02 10:00:00+00:00,9444.999999999947,0,13.8,0,10,2,10,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21219.26023546985
2019-10-02 11:00:00+00:00,11731.999999999882,0,15.9,0,11,2,10,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21688.75970353131
2019-10-02 12:00:00+00:00,13113.000000000146,0,16.4,0,12,2,10,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21702.43257909409
2019-10-02 13:00:00+00:00,10944.999999999978,0,16.5,0,13,2,10,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21726.838962928712
2019-10-02 14:00:00+00:00,9071.999999999976,0,16.8,0,14,2,10,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21929.394094130184
2019-10-02 15:00:00+00:00,9272.000000000013,0,17.0,0,15,2,10,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22408.504952768875
2019-10-02 16:00:00+00:00,10819.999999999976,0,16.8,0,16,2,10,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23339.345279254314
2019-10-02 17:00:00+00:00,12205.000000000064,0,16.0,0,17,2,10,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23862.18114302877
2019-10-02 18:00:00+00:00,13390.99999999992,0,15.1,0,18,2,10,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23720.94624453691
2019-10-02 19:00:00+00:00,15026.000000000036,0,14.2,0,19,2,10,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19066.678266015777
2019-10-02 20:00:00+00:00,14874.000000000176,0,12.6,0,20,2,10,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16515.55921493329
