fecha,temperatura,temperatura.max,temperatura.min,pp,direccion_viento_rad,intensidad_viento_km_h
2014-03-03,21.8166666666667,24.2,20.2,0,1.23537138921115,9.98924491895229
2014-03-04,21.35,25.8,18.5,1,0.253155598141363,5.29721993222799
2014-03-05,23.0083333333333,29.2,18.4,1,-1.12564509593545,5.71400702369594
2014-03-06,21.4125,25.6,18,0,-3.06192768186217,5.11458239719066
2014-03-07,20.6833333333333,27.6,13.2,0,2.55515099655245,2.96646288091962
2014-03-08,22.225,27.2,16.6,0,0.207972796024601,5.5825720833524
2014-03-09,21.0125,25.9,16.6,1,-0.480733826365361,7.02154107918456
2014-03-10,18.5416666666667,23.4,14.4,1,-2.70268193825185,5.78922300690153
2014-03-11,19.4791666666667,26.7,11,0,-0.690674880558739,4.92167791318282
2014-03-12,22.5625,28.2,15.8,0,0.146967753772255,7.21280784391132
2014-03-13,23.3333333333333,27.2,19.7,0,0.756470168802134,7.58473089059759
2014-03-14,21.7375,24.4,18,1,0.669916343102785,7.85567352074409
2014-03-15,21.3958333333333,27.6,16.6,0,-2.04873199524069,6.88076818070857
2014-03-16,22.325,29.7,16.4,1,-0.375115548851317,7.10710927198822
2014-03-17,21.5833333333333,25.2,16.5,0,-2.49396451279838,4.98918446728143
2014-03-18,16.3916666666667,20.4,11.9,0,2.58098302399142,7.18747677951377
2014-03-19,17.4125,21.2,13.9,1,1.28334176142346,4.73652693215248
2014-03-20,19.0291666666667,22.8,16,0,-0.857430536757628,5.74166114619056
2014-03-21,17.0416666666667,20.3,13.2,1,-2.94030952839751,4.15947496901724
2014-03-22,14.5083333333333,20.7,8.4,0,-2.33132525715207,3.07186758078297
2014-03-23,18.3291666666667,24.5,12.8,0,-0.397220272314412,7.6705395470671
2014-03-24,19.6,25,12.9,0,0.562669891409113,1.13983124821294
2014-03-25,20.4708333333333,25.2,15.6,0,1.50909617095486,6.21802260728547
2014-03-26,20.9125,22.9,19.3,1,1.54276789012474,5.42488937775384
2014-03-27,21.4375,23.8,19.1,1,0.986914261863877,8.17665442488167
2014-03-28,22.6916666666667,26.6,19,1,1.01294755942558,3.04189518471675
2014-03-29,23.8791666666667,29,20,0,0.87957258859401,4.58417081329772
2014-03-30,20.5,24.8,15.2,1,-0.512247587046895,1.97325472130695
2014-03-31,16.4791666666667,21.4,10.8,0,2.3555665045871,6.08191681514526
2014-04-01,19.4,23.1,14.4,0,1.61635037484221,7.3696831636718
2014-04-02,20.7375,22.6,19.1,0,1.63638038730954,8.13336874408094
2014-04-03,22.4875,25.9,20,1,1.39003345385358,4.41187096876721
2014-04-04,23.8625,27.3,21.4,1,0.737561864848782,6.56237699394953
2014-04-05,21.1666666666667,23.3,19.8,1,2.51048420100334,5.88477647064161
2014-04-06,22.1583333333333,23.8,20.6,0,2.19204894415768,5.53182834146953
2014-04-07,22.3666666666667,23.6,21.8,1,0.980853180916156,6.97187882078624
2014-04-08,20.6833333333333,24.2,17.9,1,-1.12621202050816,5.45208002203532
2014-04-09,19.125,24.4,15.4,0,-1.7253892854976,5.38028134879908
2014-04-10,17.4083333333333,24,13.2,0,2.59774409205084,2.98228297692945
2014-04-11,16.6291666666667,20.4,12.2,0,2.07812175544933,3.96623326976236
2014-04-12,14.2958333333333,17.8,11.2,1,-2.20552909459924,12.383315959207
2014-04-13,13.0541666666667,16.2,10.4,0,-2.09568000956532,13.3616828207485
2014-04-14,13.7958333333333,19.9,7.8,0,-0.754706161868299,4.95118357384578
2014-04-15,16.7333333333333,22.2,11.4,0,-0.267252250925156,8.535878589559
2014-04-16,18.5541666666667,23.9,14.2,0,-0.0283640356266462,6.29113460467975
2014-04-17,18.2083333333333,24.4,14.9,0,-2.79506414870249,2.94975287962032
2014-04-18,13.7833333333333,20,7.8,0,2.12739128625135,2.22114791614953
2014-04-19,15.3791666666667,23.3,8.8,0,0.610829354611971,0.943331602522015
2014-04-20,16.8375,21,12.5,0,0.9341293476516,3.70105090568147
2014-04-21,18.7166666666667,24.4,14.6,1,1.41187706112747,1.16832165969129
2014-04-22,14.7625,18.8,10.1,0,1.19812682717255,3.18372058908444
2014-04-23,15.2416666666667,21.8,10.4,0,0.418845001293778,2.74163420555888
2014-04-24,16.5625,22.9,11,0,0.735807757666205,2.85846622897558
2014-04-25,16.3666666666667,18.4,14.4,0,1.33403544612771,5.595094741308
2014-04-26,16.6791666666667,20.4,13.8,0,0.925283664556623,7.53079312753026
2014-04-27,18.5166666666667,22,15.2,0,0.670087979419661,12.2302532337087
2014-04-28,19.1458333333333,23,15.6,1,1.35191492899132,5.04749633940998
2014-04-29,16.5666666666667,17.4,15.6,1,2.37669683329453,6.15312152377243
2014-04-30,17.4125,20.3,16,1,2.32657441506513,2.73366507872177
2014-05-01,16.4708333333333,21.2,13,0,2.46703124261652,6.81840503474468
2014-05-02,18.0083333333333,22.5,13,0,-0.11546677140232,5.41203494687851
2014-05-03,18.8083333333333,20.4,16.7,1,-0.284165059884512,5.59321545109969
2014-05-04,16.2583333333333,19,13.2,0,1.57598089330939,2.50476019473102
2014-05-05,16.2375,18.8,12.2,0,0.901525124146069,3.71255344538453
2014-05-06,16.9541666666667,20.1,14.6,0,2.30570659131483,2.27544810089524
2014-05-07,17.6541666666667,21,15,0,-0.239976172397956,3.14408866836195
2014-05-08,14.8958333333333,16.5,12,0,-2.79526780471725,6.10135794711986
2014-05-09,15.7,19.4,11.8,0,2.1772337290959,6.42156931755314
2014-05-10,17.9458333333333,21.2,15.7,0,0.846004750332626,8.53297180535063
2014-05-11,16.0458333333333,18,14.8,1,0.378445428558252,3.86530623245101
2014-05-12,16.8375,18.5,15.4,1,0.431062225427818,3.54944484508567
2014-05-13,17.1916666666667,21.6,13.7,1,-1.96875685676252,1.83191232808172
2014-05-14,17.7333333333333,20.7,14.4,0,-1.5707963267949,6
2014-05-15,17.1541666666667,20.4,14,1,2.66130061189602,2.18259235530038
2014-05-16,14.9666666666667,17.7,11.8,1,-0.131685762837881,5.99160059248897
2014-05-17,13.85,17.6,9.6,1,-2.79003199779931,5.17407105318113
2014-05-18,12.625,18,7.6,1,2.5857303988706,5.1718008800213
2014-05-19,12.8583333333333,16.4,10.2,1,2.70323444898331,0.800661585902149
2014-05-20,12.1583333333333,14.4,10.1,1,1.15044492310393,6.70123745415997
2014-05-21,12.8291666666667,14,12,1,1.10361040325561,8.23042977226517
2014-05-22,10.8083333333333,13.4,9.5,1,-2.99085738374307,10.0876016962474
2014-05-23,9.15,13.6,5.4,0,-2.90237275037306,4.79259563505344
2014-05-24,10.5208333333333,16.7,5.4,0,-1.21758834394773,4.83475740558651
2014-05-25,12.25,18.1,7.7,0,-1.34452487142242,5.8489703724688
2014-05-26,11.55,17.5,7.7,0,1.77995894750685,1.02861804519841
2014-05-27,10.8541666666667,16,6.2,0,-0.605591267216623,2.44242816746298
2014-05-28,12.4583333333333,17.2,8.1,0,-0.599006563727349,6.38128375600736
2014-05-29,14.6291666666667,17.8,11.4,0,-0.0925377638847905,13.0862849107865
2014-05-30,15.4416666666667,16.8,14.6,1,-0.371553427413795,5.2302338159299
2014-05-31,14.4541666666667,17.2,10.4,1,2.46631410681249,3.96818523703315
2014-06-01,12.6958333333333,20.6,7.2,0,-2.48110750234282,2.66967477691711
2014-06-02,13.8166666666667,20.8,8.6,0,-1.12369898784045,4.4535233401805
2014-06-03,14.8916666666667,18.4,11.2,0,-0.387618579876468,14.3151833402754
2014-06-04,13.9166666666667,15.9,11.8,1,-0.158512116155964,13.129930065306
2014-06-05,12.0791666666667,16.6,8.4,0,2.39673087959838,6.87438384582774
2014-06-06,11.1458333333333,16,5.4,0,0.69856630528836,3.25851920056759
2014-06-07,12.4875,15.8,9.2,1,-0.184696123716668,1.85443000112018
2014-06-08,11.0541666666667,17.4,4.6,0,-1.09477919588235,3.34805625883384
2014-06-09,13.6958333333333,20,9.7,0,-1.41490503589719,8.20314414487787
2014-06-10,14.6208333333333,18.8,10.7,0,-0.319109754770301,9.99650320676695
2014-06-11,14.9791666666667,17.4,12.5,1,-0.259030108384907,15.0569158106996
2014-06-12,16.6208333333333,21,11,1,-0.552495260613969,10.6954999662481
2014-06-13,10.0041666666667,14.4,6.1,0,-3.07065642994867,7.56308343732772
2014-06-14,8.8625,13.7,3.7,0,0.655020117163019,5.27866872171775
2014-06-15,12.2291666666667,14.4,9.8,1,-0.0988316156507368,8.68869392655145
2014-06-16,13.3,18.4,8.6,1,-2.60618146100503,5.49492438678336
2014-06-17,9.24583333333333,14,5.9,0,-2.72101504008779,3.78196855589542
2014-06-18,7.74166666666667,12.6,4.2,0,2.8693689051109,4.0840529963507
2014-06-19,7.66666666666667,14.4,1.7,0,-1.77966463882288,4.29973710882098
2014-06-20,11.1583333333333,17.1,6.4,0,-1.51687663818256,5.99847010542641
2014-06-21,12.1458333333333,14.2,10.3,0,-0.109620230820239,9.60991873508909
2014-06-22,14.3583333333333,16.6,13,1,-0.248741672527187,5.83374523856725
2014-06-23,15.5375,18,14.1,1,1.77443665680218,0.25115832749189
2014-06-24,11.85,16.8,8,0,1.77813903325617,2.66124346735849
2014-06-25,10.8,14.5,7.6,0,1.80527561229647,4.11603046627245
2014-06-26,10.7166666666667,15.3,7.6,0,1.826972045113,3.63613833098779
2014-06-27,10.3208333333333,17.6,6,0,2.3184000692811,2.43275494212286
2014-06-28,8.9875,17.4,3.4,0,1.56355435903581,1.67821771163095
2014-06-29,8.20833333333333,14.4,4.5,0,2.37909873268551,2.62384136876954
2014-06-30,8.71666666666667,14.3,5.5,0,2.36634876656135,2.70489732521004
2014-07-01,7,11.2,3.9,0,0.0233043517789373,2.38855348938462
2014-07-02,9.96666666666667,13.6,5.2,0,0.107138494322904,4.43694687278295
2014-07-03,12.1708333333333,18.5,7.2,0,-3.05410447790265,1.91297602667186
2014-07-04,10.6125,15.3,6.3,0,1.46915787826545,7.19943682539477
2014-07-05,11.9666666666667,13.7,8.7,1,2.93563033876444,8.4693848916207
2014-07-06,6.79583333333333,9.1,4,1,-1.7992375731867,7.67276207560757
2014-07-07,10.4666666666667,18.3,5.4,0,-1.98271130856187,4.75795062622046
2014-07-08,10.15,12.6,7.2,0,0.751436515306307,5.32719008504505
2014-07-09,11.0791666666667,14.7,6.4,0,1.1265681434916,3.89037929183426
2014-07-10,12.2625,15.1,10.2,0,1.03876472644564,7.12751027711922
2014-07-11,13.4291666666667,15,12,0,0.0537595220160794,9.36754070345486
2014-07-12,14.4541666666667,15.6,13.2,1,0.298753586819946,8.42005633758159
2014-07-13,15.0833333333333,18.1,11,1,-1.45100892577133,2.12705961124138
2014-07-14,16.4916666666667,20.6,11,1,0.514857526521067,7.08858105485179
2014-07-15,16.5083333333333,19.1,11.3,1,-2.22134355024426,1.17462059528706
2014-07-16,12.2875,17.6,8.2,0,1.38180410217868,4.73772798563907
2014-07-17,11.925,14.6,10,0,2.33275799845125,6.80486284611674
2014-07-18,11.5791666666667,16.4,7.9,0,-2.73279253302789,3.56805676723637
2014-07-19,14.6125,21.8,9.4,0,-1.41894664971328,6.95596732041322
2014-07-20,15.8125,21.4,11.4,0,-0.652554068913013,8.66478758245919
2014-07-21,15.9833333333333,20.2,12,1,-0.531147333709391,7.69117948255054
2014-07-22,14.6125,17.1,11,1,1.45371640876659,5.91167640308875
2014-07-23,10.3291666666667,13.3,8.3,0,2.40779948927452,10.0117466045982
2014-07-24,8.775,14.1,3.7,0,-2.62844681384665,4.13046532571061
2014-07-25,10.1875,15.4,6.4,0,-1.44911526772506,9.72957144842243
2014-07-26,7.20416666666667,10.6,4.2,0,3.04981413015672,5.84881354714745
2014-07-27,6.65416666666667,11.4,1.7,0,0.350502223400963,3.37330900453958
2014-07-28,11.8791666666667,15.5,8.9,0,-0.0729885693030734,14.6908548945764
2014-07-29,14.9666666666667,18.8,12.4,0,-0.263101022834601,8.67452693123196
2014-07-30,15.6916666666667,20.1,10.9,0,0.507720496741159,2.43023790628095
2014-07-31,16.4166666666667,19.2,13.2,1,-0.681965881857467,4.77278640295691
2014-08-01,17.325,20.6,15.2,1,-0.269167492785701,2.50693482608189
2014-08-02,18.9208333333333,23.6,15,1,-0.147452425042994,4.26918915948064
2014-08-03,17.7125,21.6,15,0,2.46713929711354,5.78221502749499
2014-08-04,12.8708333333333,18,8,0,-2.99940000861263,6.55238237467048
2014-08-05,12.7083333333333,17.9,6.7,0,-0.498739978736624,10.6535182703278
2014-08-06,13.725,17.1,11.6,1,-0.882465751714636,5.53920528896569
2014-08-07,12.7416666666667,18.3,8.2,0,-2.70253340198125,6.45746699211049
2014-08-08,11.6958333333333,18.8,5,0,-1.10863635249074,2.12051466623244
2014-08-09,14.3541666666667,19.6,10,0,-0.572158842482541,8.95319035638167
2014-08-10,14.5375,18.2,10.7,0,-2.11022913330688,3.27349503483179
2014-08-11,9.94166666666667,14.7,5.4,0,-2.45388923004627,2.22453081793669
2014-08-12,10.1958333333333,16.2,5.6,0,-2.46503131868321,8.89288057097194
2014-08-13,10.0625,17,4,0,-2.27527849608932,4.85230585585991
2014-08-14,12.3208333333333,18.4,6.1,0,-0.956184110938446,8.27955211055046
2014-08-15,12.9208333333333,18.4,8.6,0,-0.323016151946415,7.10710927198822
2014-08-16,14.65,19.8,11,0,-0.0803637098596841,5.3793332806158
2014-08-17,16.5291666666667,24.5,9.8,0,-0.559639483782688,3.13417094510936
2014-08-18,20.5708333333333,26.6,14.9,0,-0.872971747857835,8.99109963270582
2014-08-19,20.025,26.5,13.8,0,-0.327007563753209,5.78235840715935
2014-08-20,20.4083333333333,25.8,15.6,0,-0.0575028141682903,9.32044215454197
2014-08-21,22.9541666666667,30.5,18.2,0,-0.40449126691517,7.00289961950002
2014-08-22,21.7958333333333,25.4,18.8,0,0.629911191746571,5.21970085620062
2014-08-23,22.2625,29.2,18,1,-0.0207418197835644,9.99912540705215
2014-08-24,14.4208333333333,19.2,11.1,1,-2.6052824221681,10.9403004485728
2014-08-25,8.87916666666667,10.6,7,1,-2.13432117332096,20.9362089062896
2014-08-26,9.28333333333333,10.6,7.8,0,-2.68266777896124,17.1486986709437
2014-08-27,9.04166666666667,14.3,5,0,2.77336720003285,5.03406608464685
2014-08-28,9.35416666666667,13.4,5.1,0,0.94274283627829,3.47765620543511
2014-08-29,12.8208333333333,17.7,6.9,0,0.158842657665261,5.85025211084473
2014-08-30,15.3375,20.2,11.6,1,0.805756967046706,5.01295043937012
2014-08-31,16.7041666666667,24,11,1,-2.55143932734494,3.05197175435133
2014-09-01,14.1208333333333,16.5,10.6,0,0.839781282694546,8.44694462531716
2014-09-02,15.6875,19,13.2,1,0.870880033683519,9.4385899432471
2014-09-03,16.2375,18.6,13.8,1,0.474894178314837,5.93786030080721
2014-09-04,17.1583333333333,19.6,15.2,0,0.872664625997165,14.75
2014-09-05,16.6666666666667,18.4,15.1,1,0.30918464972689,6.96663081075453
2014-09-06,16.725,19.2,13.4,1,-2.30383992299715,5.66705392899625
2014-09-07,16.2583333333333,22.2,10.3,0,-1.22590012688903,5.17691366637291
2014-09-08,19.0708333333333,23.6,12.8,0,-0.246765944828481,7.67512868089987
2014-09-09,16.6958333333333,21.6,11.8,1,2.76826688136946,4.11236531015441
2014-09-10,13.6375,19.2,7,0,3.01018457163998,5.12616275109301
2014-09-11,14.275,21,8.4,0,-2.85098786412739,2.60052554760089
2014-09-12,15.1291666666667,19.9,9,0,0.0607328110219823,6.16690610446409
2014-09-13,15.9916666666667,19.8,13.4,1,1.13302891758387,9.07705979742958
2014-09-14,15.2041666666667,16.8,14,1,2.1366202463897,8.02753118754584
2014-09-15,15.0708333333333,20.6,10.6,1,2.5745485524137,6.78150531522967
2014-09-16,13.7875,19.4,7,0,0.223176858543691,3.54421301009529
2014-09-17,15.9125,20.1,9.9,0,0.314707729800555,6.8199004374525
2014-09-18,16.6958333333333,20,14,0,0.475708685796431,5.70131323225828
2014-09-19,18.3791666666667,24.2,13.6,0,2.32439535982685,3.1873273348433
2014-09-20,17.1916666666667,22.4,12.6,0,2.66348403236777,8.66473111380828
2014-09-21,14.5125,20.9,9,0,0.964540732103486,5.8498528939561
2014-09-22,18.225,22.6,14,0,-0.319071586775851,13.3053220602681
2014-09-23,15.4708333333333,18.2,11.6,1,2.22822100302524,3.39086013361972
2014-09-24,15.9625,23.2,8.3,0,-0.983472127560649,2.23511754456236
2014-09-25,17.0166666666667,21.1,14,1,-0.717772815617835,5.91073265735656
2014-09-26,13.2708333333333,19.4,6,0,2.92100271104045,4.49743914720518
2014-09-27,14.1916666666667,19,6.7,0,-0.0618479311127126,8.42492304422351
2014-09-28,16.8541666666667,19,14.6,1,0.104667867732085,5.5153666326754
2014-09-29,16.9833333333333,21.5,12.5,0,1.30722737634566,4.87677787602089
2014-09-30,18.2208333333333,22.6,15.5,0,0.809380205033259,5.60327540335799
2014-10-01,13.7958333333333,16.4,10.8,0,1.83139029642501,6.30507687838373
2014-10-02,12.5666666666667,15.6,7.7,0,1.14452004489195,9.56433042458067
2014-10-03,15.0541666666667,16.3,13.9,1,0.56974079608872,15.6215669148187
2014-10-04,16.5833333333333,19.4,14.1,1,0.582840695421688,12.0622777561562
2014-10-05,17.175,18.5,16.4,1,-0.023165475278089,10.0582184261806
2014-10-06,17.3208333333333,19.8,14.2,0,-1.99733192871999,7.27622717146751
2014-10-07,19.7541666666667,27,12.8,0,-0.679789281740535,2.20181725076924
2014-10-08,21.9666666666667,25.9,17.2,0,-0.201676979267906,7.95921084980667
2014-10-09,19.4875,22.8,14.5,1,2.50797616099468,2.62538238635166
2014-10-10,12.875,17.2,8.7,0,2.53601429323623,9.02353105796583
2014-10-11,14.8416666666667,19.4,9.5,0,1.06856428128975,5.08466648002603
2014-10-12,17.4708333333333,22.6,13,0,0.747607900281249,3.42940663454278
2014-10-13,18.625,24.2,13.9,0,-0.696515988095714,3.75193415400609
2014-10-14,20.8083333333333,26.1,14.3,0,-0.319567129683612,6.74488309077149
2014-10-15,22.1125,25.9,17.7,0,-0.0242966678317753,9.22856538614019
2014-10-16,24.0333333333333,29,19.2,1,2.36634069512785,6.2359874511585
2014-10-17,20.3375,24.3,16.4,1,1.10552826946752,9.34275869096302
2014-10-18,20.9625,23.6,19.3,1,0.844452208354896,6.59933190874412
2014-10-19,20.6208333333333,26.4,15,0,2.68662997454911,5.22275702884966
2014-10-20,17.9916666666667,22.2,12,0,0.582350455065317,5.3859464711875
2014-10-21,23.075,28.9,17.5,0,-0.522549156554567,9.65938015339544
2014-10-22,25.5791666666667,31.4,19.7,0,-0.550926058368861,10.5908158562171
2014-10-23,25.8416666666667,30.3,21.3,0,-0.0220192076218614,4.95095407778294
2014-10-24,24.9791666666667,29.9,20.9,0,0.544414048253268,5.8566930863545
2014-10-25,25.375,29.8,22.1,0,0.300639984229635,6.49125811698345
2014-10-26,26.4583333333333,31.6,22.2,0,-0.257235994833203,9.79056248752433
2014-10-27,26.4416666666667,35.2,19.6,0,-0.426312796911059,10.0970514220139
2014-10-28,21.025,25.4,17.7,1,1.58717720699358,12.5851440098534
2014-10-29,18.5416666666667,20,16.2,1,0.769554066344701,8.83341443182321
2014-10-30,18.9833333333333,25,13.5,0,2.57315909652985,2.14454124882008
2014-10-31,18.7416666666667,23.1,14.6,1,1.62199905778642,6.0384425863355
2014-11-01,13.7625,16.4,10.1,1,1.82691545169912,14.5576358829255
2014-11-02,13.8333333333333,16,10.5,1,1.08390758898969,11.7725743360756
2014-11-03,16.275,19,13.4,1,0.701528625639197,6.93363977610791
2014-11-04,16.0541666666667,22.9,10.1,0,-2.33388716428159,7.37563155541254
2014-11-05,18.4541666666667,23.5,10.6,0,-0.387679688904338,3.68407172487217
2014-11-06,20.0625,24,16.4,0,-0.0948248221889412,7.41800666790313
2014-11-07,21.8125,27.8,15.2,0,2.90403543331207,2.81873453214072
2014-11-08,22.3,29.2,15.5,0,-2.17791140745205,2.13242318261488
2014-11-09,22.2875,28.5,17.6,0,0.262129076574883,4.62136508157596
2014-11-10,23.2458333333333,27.4,19.8,1,0.0562134867101097,5.16682148255234
2014-11-11,23.3916666666667,28.2,17.8,0,0.127588030040667,3.82609503339119
2014-11-12,20.8666666666667,23.6,16.8,0,2.33586842590825,7.08328027431647
2014-11-13,17.3875,23.1,10.4,0,1.39181148046588,3.30567153878392
2014-11-14,21.9958333333333,28.2,15.2,0,-0.908145639125837,8.66716994038853
2014-11-15,26.3,34,19.2,0,-1.49171372980013,10.4476440004249
2014-11-16,23.4125,26.9,20,0,1.14788806578629,7.88464631416128
2014-11-17,24.7416666666667,30.4,19.4,0,0.0707439921573181,14.1794728752273
2014-11-18,26.55,32,20.9,0,0.000234134820878523,10.8537126748137
2014-11-19,21.3208333333333,26,16.4,1,1.96736016249202,3.59627476489564
2014-11-20,20.8125,25.8,15.6,0,0.723425592153151,3.3961733200488
2014-11-21,17.9875,21,14.1,1,1.50099186171239,6.98839028964594
2014-11-22,18.8958333333333,24.3,13.6,1,3.02154803048184,6.74326921723713
2014-11-23,23.0958333333333,28.8,16.7,0,-1.0179376528376,9.23902092748773
2014-11-24,21.8,24.2,20,1,-0.795101219271006,2.58436887298201
2014-11-25,19.5333333333333,23,14.8,0,1.31910453489091,8.36805436597854
2014-11-26,20.8416666666667,25.4,16,0,0.653292289753775,2.77137464288122
2014-11-27,22.1541666666667,27.6,14.6,0,-0.18901771414972,4.7556434071976
2014-11-28,25.0083333333333,29.8,20.4,0,-0.0584494732576696,14.6714467888401
2014-11-29,23.975,30.2,20,1,0.137974998280274,10.0699237580658
2014-11-30,16.4958333333333,20.7,14.3,1,2.41504939828185,11.0627447298125
2014-12-01,16.8083333333333,21.4,12.4,0,2.23982486040853,10.2752582782909
2014-12-02,18.425,22.9,14.8,0,2.47259948951137,5.60277524277014
2014-12-03,22.3333333333333,30.2,13.4,0,-2.4681451473437,4.8887828124388
2014-12-04,25.7708333333333,31.7,19.1,0,-0.356319282593198,5.33146107292351
2014-12-05,26.8458333333333,32.6,21,0,-0.0964037001609202,11.6865076900369
2014-12-06,27.8333333333333,33.6,22,0,-0.0956007022805804,9.31391329668213
2014-12-07,22.85,28.2,18.9,1,-2.0341170821142,2.32929472638549
2014-12-08,22.0458333333333,26,16.7,0,0.231961023479144,2.52972527834874
2014-12-09,25.4375,30,19.2,1,-0.224453456729564,5.68192625907399
2014-12-10,21.0666666666667,24.8,17.2,1,2.04766787232382,9.3905048193032
2014-12-11,19.2875,23.2,14.6,0,1.37462766727016,7.8116383241083
2014-12-12,23.1791666666667,28.2,18.7,0,0.0857551786130713,5.8406403184736
2014-12-13,23.5458333333333,31.2,17.2,1,0.603665733714941,2.35897654027925
2014-12-14,20.0958333333333,24.2,14.6,0,1.21218847521963,10.4545563451934
2014-12-15,21.9166666666667,25.5,18.2,1,0.283791917016056,9.15647396683233
2014-12-16,23.4208333333333,27,20.6,1,0.0253005521482743,4.05096425660115
2014-12-17,25.2125,31.8,20.2,1,2.79868490442833,3.55299155723201
2014-12-18,25.0625,30.9,16.9,0,-0.332994698017167,6.664213985864
2014-12-19,28.8958333333333,34.2,22.8,0,-1.1738728832829,12.5945711641248
2014-12-20,23.1041666666667,27.7,19.2,1,1.55586097229224,4.11458160373631
2014-12-21,19.0791666666667,24.9,13.6,1,2.31493373338974,9.15875543811567
2014-12-22,18.7,23.5,13.3,0,-3.06079655791463,4.7587125858565
2014-12-23,20.2,26,12,0,-1.61795296210917,3.59066934100941
2014-12-24,23.4583333333333,28.4,17.7,0,-0.645303240805434,9.72445202340204
2014-12-25,25.975,30.7,21.2,0,-0.210690334052578,7.69444380258555
2014-12-26,25.3416666666667,29.2,22.5,1,-0.0950635564316341,5.64094289405129
2014-12-27,25.1916666666667,29.6,20.1,0,0.715440566968713,4.96226107285534
2014-12-28,26.1875,31.1,21.6,0,0.788061370162391,5.06862870200859
2014-12-29,28.8875,33.6,23.8,0,-0.248387379533425,5.53114081888631
2014-12-30,26.8083333333333,31.4,20.7,1,-0.370665247816195,4.58552599972438
2014-12-31,23.4875,26.8,17.9,1,-1.22175451115112,1.82720638204734
2015-01-01,20.3,24,17.4,1,-3.06822033019995,8.49807079910639
2015-01-02,19.8833333333333,25.8,13.8,0,3.10661705495342,6.95298540214314
2015-01-03,22.6916666666667,29.6,13.6,0,-1.24716587853715,7.82880886514105
2015-01-04,20.3458333333333,24.3,15,0,1.31971702573259,6.9391914460561
2015-01-05,26.4666666666667,32.5,20.1,0,-0.0715357921677496,8.94220214526797
2015-01-06,24.6666666666667,27.8,21.2,1,-0.384505308105815,2.31570559272289
2015-01-07,24.875,29.6,20.6,0,1.09166902765912,4.2864120996723
2015-01-08,26.9458333333333,31.2,21.4,0,0.220320171654469,3.85052051496112
2015-01-09,28.5708333333333,34.2,22,1,-1.29779521664546,5.86472364600366
2015-01-10,26.1833333333333,30.4,20,0,1.24010226308672,5.7827903658626
2015-01-11,28.9791666666667,33.2,25.6,0,-1.31517237284263,4.27078475985943
2015-01-12,29.15,36.2,21.3,0,-0.6058975795868,3.30491174766206
2015-01-13,22.6708333333333,24.9,19.4,1,1.84226998510779,8.94423415936074
2015-01-14,23.3208333333333,28.3,19,1,1.44585229403386,5.01372419311401
2015-01-15,22.7208333333333,26.8,18.3,0,1.6311589936291,7.75344869487363
2015-01-16,27.0291666666667,32.6,22.4,1,-0.760002633861562,8.13883929466888
2015-01-17,22.675,27,19.2,0,1.68521271347196,5.44410797740179
2015-01-18,22.1791666666667,25,20.6,1,0.371038995037289,5.29002706327781
2015-01-19,21.2416666666667,23.9,19.5,1,2.65185020987056,2.13540328641972
2015-01-20,19.925,24.4,15.4,0,1.82967968305805,9.35988540149083
2015-01-21,21.8,26.2,17.4,0,0.625817409279209,6.34919053761548
2015-01-22,24.2458333333333,27.8,20.4,0,0.10104172978539,11.0023303207644
2015-01-23,24.6916666666667,28.2,21.6,0,0.125850556241157,9.61470522082574
2015-01-24,25.6583333333333,29.9,21,0,0.768008168524889,3.34685367970496
2015-01-25,27.6375,32.8,21.8,0,0.463974107852036,1.84874335879398
2015-01-26,28.6833333333333,33.2,23.8,1,-0.372530726932081,5.00630622071581
2015-01-27,29.9708333333333,35.2,26.3,1,-0.774659182334872,5.62108900058309
2015-01-28,22.5875,28.6,18.2,1,1.07713095651833,5.11473516888403
2015-01-29,19.825,25.1,14.7,0,2.02078533718743,9.0261567462384
2015-01-30,20.6625,24,16.8,0,0.827566699302532,6.24952547154297
2015-01-31,23.5708333333333,27.5,19.9,0,0.205721193073625,8.04231685161216
2015-02-01,25.1083333333333,28.6,21.8,0,0.225764759924522,8.36879384157581
2015-02-02,25.875,29.8,23.2,0,0.90589153878497,5.89066453519479
2015-02-03,25.3333333333333,27.4,23.4,0,0.731647566156473,9.16718375657579
2015-02-04,26.1416666666667,29.7,23.9,0,0.494265876713128,7.60308325403504
2015-02-05,26.4,30.8,23.7,1,-0.000679904347571121,7.60427795053148
2015-02-06,26.9583333333333,31,23.4,0,-0.0252462372328631,6.55612844849269
2015-02-07,27.1583333333333,31.2,23.5,0,0.557502627402777,6.53292763539534
2015-02-08,27.0666666666667,31.2,23.6,0,-0.128124463450488,6.17637744022393
2015-02-09,26.1166666666667,33.3,20.2,1,-2.20101116446613,1.88577017998037
2015-02-10,23.3916666666667,29.8,19.4,1,3.0484561050902,2.9108657493417
2015-02-11,25.3291666666667,32.2,18.4,0,-1.46584435537905,4.77321387249482
2015-02-12,26.4,34.1,21.4,0,-1.99843083088365,4.0833933531758
2015-02-13,20.95,25,15.8,0,1.32429364390294,8.73447913575523
2015-02-14,22.3708333333333,25.7,19.7,0,0.799347688777547,10.1042885225585
2015-02-15,23.3458333333333,26.9,20.4,0,0.862723254306182,10.2545214038509
2015-02-16,24.3083333333333,28.3,21.6,0,0.4630159178288,11.5289928159775
