lon,lat,value
-58.39,-34.6,1
-58.39,-34.59,0
-58.39,-34.58,0
-58.39,-34.57,0
-58.39,-34.56,0
-58.39,-34.55,0
-58.39,-34.54,0
-58.39,-34.53,0
-58.39,-34.52,0
-58.39,-34.51,0
-58.39,-34.5,0
-58.39,-34.49,0
-58.39,-34.48,0
-58.39,-34.47,0
-58.39,-34.46,0
-58.39,-34.45,0
-58.39,-34.44,0
-58.39,-34.43,0
-58.39,-34.42,0
-58.39,-34.41,0
-58.39,-34.4,0
-58.39,-34.39,0
-58.39,-34.38,0
-58.39,-34.37,0
-58.39,-34.36,0
-58.39,-34.35,0
-58.39,-34.34,0
-58.39,-34.33,0
-58.39,-34.32,0
-58.38,-34.93,0
-58.38,-34.92,0
-58.38,-34.91,0
-58.38,-34.9,0
-58.38,-34.89,0
-58.38,-34.88,0
-58.38,-34.87,0
-58.38,-34.86,0
-58.38,-34.85,0
-58.38,-34.84,0
-58.38,-34.83,0
-58.38,-34.82,0
-58.38,-34.81,0
-58.38,-34.8,0
-58.38,-34.79,0
-58.38,-34.78,0
-58.38,-34.77,0
-58.38,-34.76,0
-58.38,-34.75,0
-58.38,-34.74,0
-58.38,-34.73,0
-58.38,-34.72,1
-58.38,-34.71,1
-58.38,-34.7,1
-58.38,-34.69,1
-58.38,-34.68,1
-58.38,-34.67,1
-58.38,-34.66,1
-58.38,-34.65,1
-58.38,-34.64,1
-58.38,-34.63,1
-58.38,-34.62,1
-58.38,-34.61,1
-58.38,-34.6,0
-58.38,-34.59,0
-58.38,-34.58,0
-58.38,-34.57,0
-58.38,-34.56,0
-58.38,-34.55,0
-58.38,-34.54,0
-58.38,-34.53,0
-58.38,-34.52,0
-58.38,-34.51,0
-58.38,-34.5,0
-58.38,-34.49,0
-58.38,-34.48,0
-58.38,-34.47,0
-58.38,-34.46,0
-58.38,-34.45,0
-58.38,-34.44,0
-58.38,-34.43,0
-58.38,-34.42,0
-58.38,-34.41,0
-58.38,-34.4,0
-58.38,-34.39,0
-58.38,-34.38,0
-58.38,-34.37,0
-58.38,-34.36,0
-58.38,-34.35,0
-58.38,-34.34,0
-58.38,-34.33,0
-58.38,-34.32,0
-58.37,-34.93,0
-58.37,-34.92,0
-58.37,-34.91,0
-58.37,-34.9,0
-58.37,-34.89,0
-58.37,-34.88,0
-58.37,-34.87,0
-58.37,-34.86,0
-58.37,-34.85,0
-58.37,-34.84,0
-58.37,-34.83,0
-58.37,-34.82,0
-58.37,-34.81,0
-58.37,-34.8,0
-58.37,-34.79,0
-58.37,-34.78,0
-58.37,-34.77,0
-58.37,-34.76,0
-58.37,-34.75,0
-58.37,-34.74,0
-58.37,-34.73,0
-58.37,-34.72,0
-58.37,-34.71,1
-58.37,-34.7,1
-58.37,-34.69,1
-58.37,-34.68,1
-58.37,-34.67,1
-58.37,-34.66,1
-58.37,-34.65,1
-58.37,-34.64,1
-58.37,-34.63,1
-58.37,-34.62,0
-58.37,-34.61,0
-58.37,-34.6,0
-58.37,-34.59,0
-58.37,-34.58,0
-58.37,-34.57,0
-58.37,-34.56,0
-58.37,-34.55,0
-58.37,-34.54,0
-58.37,-34.53,0
-58.37,-34.52,0
-58.37,-34.51,0
-58.37,-34.5,0
-58.37,-34.49,0
-58.37,-34.48,0
-58.37,-34.47,0
-58.37,-34.46,0
-58.37,-34.45,0
-58.37,-34.44,0
-58.37,-34.43,0
-58.37,-34.42,0
-58.37,-34.41,0
-58.37,-34.4,0
-58.37,-34.39,0
-58.37,-34.38,0
-58.37,-34.37,0
-58.37,-34.36,0
-58.37,-34.35,0
-58.37,-34.34,0
-58.37,-34.33,0
-58.37,-34.32,0
-58.36,-34.93,0
-58.36,-34.92,0
-58.36,-34.91,0
-58.36,-34.9,0
-58.36,-34.89,0
-58.36,-34.88,0
-58.36,-34.87,0
-58.36,-34.86,0
-58.36,-34.85,0
-58.36,-34.84,0
-58.36,-34.83,0
-58.36,-34.82,0
-58.36,-34.81,0
-58.36,-34.8,0
-58.36,-34.79,0
-58.36,-34.78,0
-58.36,-34.77,0
-58.36,-34.76,0
-58.36,-34.75,0
-58.36,-34.74,0
-58.36,-34.73,0
-58.36,-34.72,0
-58.36,-34.71,1
-58.36,-34.7,1
-58.36,-34.69,1
-58.36,-34.68,1
-58.36,-34.67,1
-58.36,-34.66,1
-58.36,-34.65,1
-58.36,-34.64,1
-58.36,-34.63,0
-58.36,-34.62,0
-58.36,-34.61,0
-58.36,-34.6,0
-58.36,-34.59,0
-58.36,-34.58,0
-58.36,-34.57,0
-58.36,-34.56,0
-58.36,-34.55,0
-58.36,-34.54,0
-58.36,-34.53,0
-58.36,-34.52,0
-58.36,-34.51,0
-58.36,-34.5,0
-58.36,-34.49,0
-58.36,-34.48,0
-58.36,-34.47,0
-58.36,-34.46,0
-58.36,-34.45,0
-58.36,-34.44,0
-58.36,-34.43,0
-58.36,-34.42,0
-58.36,-34.41,0
-58.36,-34.4,0
-58.36,-34.39,0
-58.36,-34.38,0
-58.36,-34.37,0
-58.36,-34.36,0
-58.36,-34.35,0
-58.36,-34.34,0
-58.36,-34.33,0
-58.36,-34.32,0
-58.35,-34.93,0
-58.35,-34.92,0
-58.35,-34.91,0
-58.35,-34.9,0
-58.35,-34.89,0
-58.35,-34.88,0
-58.35,-34.87,0
-58.35,-34.86,0
-58.35,-34.85,0
-58.35,-34.84,0
-58.35,-34.83,0
-58.35,-34.82,0
-58.35,-34.81,0
-58.35,-34.8,0
-58.35,-34.79,0
-58.35,-34.78,0
-58.35,-34.77,0
-58.35,-34.76,0
-58.35,-34.75,0
-58.35,-34.74,0
-58.35,-34.73,0
-58.35,-34.72,0
-58.35,-34.71,1
-58.35,-34.7,1
-58.35,-34.69,1
-58.35,-34.68,1
-58.35,-34.67,1
-58.35,-34.66,1
-58.35,-34.65,1
-58.35,-34.64,0
-58.35,-34.63,0
-58.35,-34.62,0
-58.35,-34.61,0
-58.35,-34.6,0
-58.35,-34.59,0
-58.35,-34.58,0
-58.35,-34.57,0
-58.35,-34.56,0
-58.35,-34.55,0
-58.35,-34.54,0
-58.35,-34.53,0
-58.35,-34.52,0
-58.35,-34.51,0
-58.35,-34.5,0
-58.35,-34.49,0
-58.35,-34.48,0
-58.35,-34.47,0
-58.35,-34.46,0
-58.35,-34.45,0
-58.35,-34.44,0
-58.35,-34.43,0
-58.35,-34.42,0
-58.35,-34.41,0
-58.35,-34.4,0
-58.35,-34.39,0
-58.35,-34.38,0
-58.35,-34.37,0
-58.35,-34.36,0
-58.35,-34.35,0
-58.35,-34.34,0
-58.35,-34.33,0
-58.35,-34.32,0
-58.34,-34.93,0
-58.34,-34.92,0
-58.34,-34.91,0
-58.34,-34.9,0
-58.34,-34.89,0
-58.34,-34.88,0
-58.34,-34.87,0
-58.34,-34.86,0
-58.34,-34.85,0
-58.34,-34.84,0
-58.34,-34.83,0
-58.34,-34.82,0
-58.34,-34.81,0
-58.34,-34.8,0
-58.34,-34.79,0
-58.34,-34.78,0
-58.34,-34.77,0
-58.34,-34.76,0
-58.34,-34.75,0
-58.34,-34.74,0
-58.34,-34.73,0
-58.34,-34.72,0
-58.34,-34.71,1
-58.34,-34.7,1
-58.34,-34.69,1
-58.34,-34.68,1
-58.34,-34.67,0
-58.34,-34.66,0
-58.34,-34.65,0
-58.34,-34.64,0
-58.34,-34.63,0
-58.34,-34.62,0
-58.34,-34.61,0
-58.34,-34.6,0
-58.34,-34.59,0
-58.34,-34.58,0
-58.34,-34.57,0
-58.34,-34.56,0
-58.34,-34.55,0
-58.34,-34.54,0
-58.34,-34.53,0
-58.34,-34.52,0
-58.34,-34.51,0
-58.34,-34.5,0
-58.34,-34.49,0
-58.34,-34.48,0
-58.34,-34.47,0
-58.34,-34.46,0
-58.34,-34.45,0
-58.34,-34.44,0
-58.34,-34.43,0
-58.34,-34.42,0
-58.34,-34.41,0
-58.34,-34.4,0
-58.34,-34.39,0
-58.34,-34.38,0
-58.34,-34.37,0
-58.34,-34.36,0
-58.34,-34.35,0
-58.34,-34.34,0
-58.34,-34.33,0
-58.34,-34.32,0
-58.33,-34.93,0
-58.33,-34.92,0
-58.33,-34.91,0
-58.33,-34.9,0
-58.33,-34.89,0
-58.33,-34.88,0
-58.33,-34.87,0
-58.33,-34.86,0
-58.33,-34.85,0
-58.33,-34.84,0
-58.33,-34.83,0
-58.33,-34.82,0
-58.33,-34.81,0
-58.33,-34.8,0
-58.33,-34.79,0
-58.33,-34.78,0
-58.33,-34.77,0
-58.33,-34.76,0
-58.33,-34.75,0
-58.33,-34.74,0
-58.33,-34.73,0
-58.33,-34.72,0
-58.33,-34.71,0
-58.33,-34.7,1
-58.33,-34.69,0
-58.33,-34.68,0
-58.33,-34.67,0
-58.33,-34.66,0
-58.33,-34.65,0
-58.33,-34.64,0
-58.33,-34.63,0
-58.33,-34.62,0
-58.33,-34.61,0
-58.33,-34.6,0
-58.33,-34.59,0
-58.33,-34.58,0
-58.33,-34.57,0
-58.33,-34.56,0
-58.33,-34.55,0
-58.33,-34.54,0
-58.33,-34.53,0
-58.33,-34.52,0
-58.33,-34.51,0
-58.33,-34.5,0
-58.33,-34.49,0
-58.33,-34.48,0
-58.33,-34.47,0
-58.33,-34.46,0
-58.33,-34.45,0
-58.33,-34.44,0
-58.33,-34.43,0
-58.33,-34.42,0
-58.33,-34.41,0
-58.33,-34.4,0
-58.33,-34.39,0
-58.33,-34.38,0
-58.33,-34.37,0
-58.33,-34.36,0
-58.33,-34.35,0
-58.33,-34.34,0
-58.33,-34.33,0
-58.33,-34.32,0
-58.32,-34.93,0
-58.32,-34.92,0
-58.32,-34.91,0
-58.32,-34.9,0
-58.32,-34.89,0
-58.32,-34.88,0
-58.32,-34.87,0
-58.32,-34.86,0
-58.32,-34.85,0
-58.32,-34.84,0
-58.32,-34.83,0
-58.32,-34.82,0
-58.32,-34.81,0
-58.32,-34.8,0
-58.32,-34.79,0
-58.32,-34.78,0
-58.32,-34.77,0
-58.32,-34.76,0
-58.32,-34.75,0
-58.32,-34.74,0
-58.32,-34.73,0
-58.32,-34.72,0
-58.32,-34.71,0
-58.32,-34.7,0
-58.32,-34.69,0
-58.32,-34.68,0
-58.32,-34.67,0
-58.32,-34.66,0
-58.32,-34.65,0
-58.32,-34.64,0
-58.32,-34.63,0
-58.32,-34.62,0
-58.32,-34.61,0
-58.32,-34.6,0
-58.32,-34.59,0
-58.32,-34.58,0
-58.32,-34.57,0
-58.32,-34.56,0
-58.32,-34.55,0
-58.32,-34.54,0
-58.32,-34.53,0
-58.32,-34.52,0
-58.32,-34.51,0
-58.32,-34.5,0
-58.32,-34.49,0
-58.32,-34.48,0
-58.32,-34.47,0
-58.32,-34.46,0
-58.32,-34.45,0
-58.32,-34.44,0
-58.32,-34.43,0
-58.32,-34.42,0
-58.32,-34.41,0
-58.32,-34.4,0
-58.32,-34.39,0
-58.32,-34.38,0
-58.32,-34.37,0
-58.32,-34.36,0
-58.32,-34.35,0
-58.32,-34.34,0
-58.32,-34.33,0
-58.32,-34.32,0
-58.31,-34.93,0
-58.31,-34.92,0
-58.31,-34.91,0
-58.31,-34.9,0
-58.31,-34.89,0
-58.31,-34.88,0
-58.31,-34.87,0
-58.31,-34.86,0
-58.31,-34.85,0
-58.31,-34.84,0
-58.31,-34.83,0
-58.31,-34.82,0
-58.31,-34.81,0
-58.31,-34.8,0
-58.31,-34.79,0
-58.31,-34.78,0
-58.31,-34.77,0
-58.31,-34.76,0
-58.31,-34.75,0
-58.31,-34.74,0
-58.31,-34.73,0
-58.31,-34.72,0
-58.31,-34.71,0
-58.31,-34.7,0
-58.31,-34.69,0
-58.31,-34.68,0
-58.31,-34.67,0
-58.31,-34.66,0
-58.31,-34.65,0
-58.31,-34.64,0
-58.31,-34.63,0
-58.31,-34.62,0
-58.31,-34.61,0
-58.31,-34.6,0
-58.31,-34.59,0
-58.31,-34.58,0
-58.31,-34.57,0
-58.31,-34.56,0
-58.31,-34.55,0
-58.31,-34.54,0
-58.31,-34.53,0
-58.31,-34.52,0
-58.31,-34.51,0
-58.31,-34.5,0
-58.31,-34.49,0
-58.31,-34.48,0
-58.31,-34.47,0
-58.31,-34.46,0
-58.31,-34.45,0
-58.31,-34.44,0
-58.31,-34.43,0
-58.31,-34.42,0
-58.31,-34.41,0
-58.31,-34.4,0
-58.31,-34.39,0
-58.31,-34.38,0
-58.31,-34.37,0
-58.31,-34.36,0
-58.31,-34.35,0
-58.31,-34.34,0
-58.31,-34.33,0
-58.31,-34.32,0
-58.3,-34.93,0
-58.3,-34.92,0
-58.3,-34.91,0
-58.3,-34.9,0
-58.3,-34.89,0
-58.3,-34.88,0
-58.3,-34.87,0
-58.3,-34.86,0
-58.3,-34.85,0
-58.3,-34.84,0
-58.3,-34.83,0
-58.3,-34.82,0
-58.3,-34.81,0
-58.3,-34.8,0
-58.3,-34.79,0
-58.3,-34.78,0
-58.3,-34.77,0
-58.3,-34.76,0
-58.3,-34.75,0
-58.3,-34.74,0
-58.3,-34.73,0
-58.3,-34.72,0
-58.3,-34.71,0
-58.3,-34.7,0
-58.3,-34.69,0
-58.3,-34.68,0
-58.3,-34.67,0
-58.3,-34.66,0
-58.3,-34.65,0
-58.3,-34.64,0
-58.3,-34.63,0
-58.3,-34.62,0
-58.3,-34.61,0
-58.3,-34.6,0
-58.3,-34.59,0
-58.3,-34.58,0
-58.3,-34.57,0
-58.3,-34.56,0
-58.3,-34.55,0
-58.3,-34.54,0
-58.3,-34.53,0
-58.3,-34.52,0
-58.3,-34.51,0
-58.3,-34.5,0
-58.3,-34.49,0
-58.3,-34.48,0
-58.3,-34.47,0
-58.3,-34.46,0
-58.3,-34.45,0
-58.3,-34.44,0
-58.3,-34.43,0
-58.3,-34.42,0
-58.3,-34.41,0
-58.3,-34.4,0
-58.3,-34.39,0
-58.3,-34.38,0
-58.3,-34.37,0
-58.3,-34.36,0
-58.3,-34.35,0
-58.3,-34.34,0
-58.3,-34.33,0
-58.3,-34.32,0
-58.29,-34.93,0
-58.29,-34.92,0
-58.29,-34.91,0
-58.29,-34.9,0
-58.29,-34.89,0
-58.29,-34.88,0
-58.29,-34.87,0
-58.29,-34.86,0
-58.29,-34.85,0
-58.29,-34.84,0
-58.29,-34.83,0
-58.29,-34.82,0
-58.29,-34.81,0
-58.29,-34.8,0
-58.29,-34.79,0
-58.29,-34.78,0
-58.29,-34.77,0
-58.29,-34.76,0
-58.29,-34.75,0
-58.29,-34.74,0
-58.29,-34.73,0
-58.29,-34.72,0
-58.29,-34.71,0
-58.29,-34.7,0
-58.29,-34.69,0
-58.29,-34.68,0
-58.29,-34.67,0
-58.29,-34.66,0
-58.29,-34.65,0
-58.29,-34.64,0
-58.29,-34.63,0
-58.29,-34.62,0
-58.29,-34.61,0
-58.29,-34.6,0
-58.29,-34.59,0
-58.29,-34.58,0
-58.29,-34.57,0
-58.29,-34.56,0
-58.29,-34.55,0
-58.29,-34.54,0
-58.29,-34.53,0
-58.29,-34.52,0
-58.29,-34.51,0
-58.29,-34.5,0
-58.29,-34.49,0
-58.29,-34.48,0
-58.29,-34.47,0
-58.29,-34.46,0
-58.29,-34.45,0
-58.29,-34.44,0
-58.29,-34.43,0
-58.29,-34.42,0
-58.29,-34.41,0
-58.29,-34.4,0
-58.29,-34.39,0
-58.29,-34.38,0
-58.29,-34.37,0
-58.29,-34.36,0
-58.29,-34.35,0
-58.29,-34.34,0
-58.29,-34.33,0
-58.29,-34.32,0
-58.28,-34.93,0
-58.28,-34.92,0
-58.28,-34.91,0
-58.28,-34.9,0
-58.28,-34.89,0
-58.28,-34.88,0
-58.28,-34.87,0
-58.28,-34.86,0
-58.28,-34.85,0
-58.28,-34.84,0
-58.28,-34.83,0
-58.28,-34.82,0
-58.28,-34.81,0
-58.28,-34.8,0
-58.28,-34.79,0
-58.28,-34.78,0
-58.28,-34.77,0
-58.28,-34.76,0
-58.28,-34.75,0
-58.28,-34.74,0
-58.28,-34.73,0
-58.28,-34.72,0
-58.28,-34.71,0
-58.28,-34.7,0
-58.28,-34.69,0
-58.28,-34.68,0
-58.28,-34.67,0
-58.28,-34.66,0
-58.28,-34.65,0
-58.28,-34.64,0
-58.28,-34.63,0
-58.28,-34.62,0
-58.28,-34.61,0
-58.28,-34.6,0
-58.28,-34.59,0
-58.28,-34.58,0
-58.28,-34.57,0
-58.28,-34.56,0
-58.28,-34.55,0
-58.28,-34.54,0
-58.28,-34.53,0
-58.28,-34.52,0
-58.28,-34.51,0
-58.28,-34.5,0
-58.28,-34.49,0
-58.28,-34.48,0
-58.28,-34.47,0
-58.28,-34.46,0
-58.28,-34.45,0
-58.28,-34.44,0
-58.28,-34.43,0
-58.28,-34.42,0
-58.28,-34.41,0
-58.28,-34.4,0
-58.28,-34.39,0
-58.28,-34.38,0
-58.28,-34.37,0
-58.28,-34.36,0
-58.28,-34.35,0
-58.28,-34.34,0
-58.28,-34.33,0
-58.28,-34.32,0
-58.27,-34.93,0
-58.27,-34.92,0
-58.27,-34.91,0
-58.27,-34.9,0
-58.27,-34.89,0
-58.27,-34.88,0
-58.27,-34.87,0
-58.27,-34.86,0
-58.27,-34.85,0
-58.27,-34.84,0
-58.27,-34.83,0
-58.27,-34.82,0
-58.27,-34.81,0
-58.27,-34.8,0
-58.27,-34.79,0
-58.27,-34.78,0
-58.27,-34.77,0
-58.27,-34.76,0
-58.27,-34.75,0
-58.27,-34.74,0
-58.27,-34.73,0
-58.27,-34.72,0
-58.27,-34.71,0
-58.27,-34.7,0
-58.27,-34.69,0
-58.27,-34.68,0
-58.27,-34.67,0
-58.27,-34.66,0
-58.27,-34.65,0
-58.27,-34.64,0
-58.27,-34.63,0
-58.27,-34.62,0
-58.27,-34.61,0
-58.27,-34.6,0
-58.27,-34.59,0
-58.27,-34.58,0
-58.27,-34.57,0
-58.27,-34.56,0
-58.27,-34.55,0
-58.27,-34.54,0
-58.27,-34.53,0
-58.27,-34.52,0
-58.27,-34.51,0
-58.27,-34.5,0
-58.27,-34.49,0
-58.27,-34.48,0
-58.27,-34.47,0
-58.27,-34.46,0
-58.27,-34.45,0
-58.27,-34.44,0
-58.27,-34.43,0
-58.27,-34.42,0
-58.27,-34.41,0
-58.27,-34.4,0
-58.27,-34.39,0
-58.27,-34.38,0
-58.27,-34.37,0
-58.27,-34.36,0
-58.27,-34.35,0
-58.27,-34.34,0
-58.27,-34.33,0
-58.27,-34.32,0
-58.26,-34.93,0
-58.26,-34.92,0
-58.26,-34.91,0
-58.26,-34.9,0
-58.26,-34.89,0
-58.26,-34.88,0
-58.26,-34.87,0
-58.26,-34.86,0
-58.26,-34.85,0
-58.26,-34.84,0
-58.26,-34.83,0
-58.26,-34.82,0
-58.26,-34.81,0
-58.26,-34.8,0
-58.26,-34.79,0
-58.26,-34.78,0
-58.26,-34.77,0
-58.26,-34.76,0
-58.26,-34.75,0
-58.26,-34.74,0
-58.26,-34.73,0
-58.26,-34.72,0
-58.26,-34.71,0
-58.26,-34.7,0
-58.26,-34.69,0
-58.26,-34.68,0
-58.26,-34.67,0
-58.26,-34.66,0
-58.26,-34.65,0
-58.26,-34.64,0
-58.26,-34.63,0
-58.26,-34.62,0
-58.26,-34.61,0
-58.26,-34.6,0
-58.26,-34.59,0
-58.26,-34.58,0
-58.26,-34.57,0
-58.26,-34.56,0
-58.26,-34.55,0
-58.26,-34.54,0
-58.26,-34.53,0
-58.26,-34.52,0
-58.26,-34.51,0
-58.26,-34.5,0
-58.26,-34.49,0
-58.26,-34.48,0
-58.26,-34.47,0
-58.26,-34.46,0
-58.26,-34.45,0
-58.26,-34.44,0
-58.26,-34.43,0
-58.26,-34.42,0
-58.26,-34.41,0
-58.26,-34.4,0
-58.26,-34.39,0
-58.26,-34.38,0
-58.26,-34.37,0
-58.26,-34.36,0
-58.26,-34.35,0
-58.26,-34.34,0
-58.26,-34.33,0
-58.26,-34.32,0
-58.25,-34.93,0
-58.25,-34.92,0
-58.25,-34.91,0
-58.25,-34.9,0
-58.25,-34.89,0
-58.25,-34.88,0
-58.25,-34.87,0
-58.25,-34.86,0
-58.25,-34.85,0
-58.25,-34.84,0
-58.25,-34.83,0
-58.25,-34.82,0
-58.25,-34.81,0
-58.25,-34.8,0
-58.25,-34.79,0
-58.25,-34.78,0
-58.25,-34.77,0
-58.25,-34.76,0
-58.25,-34.75,0
-58.25,-34.74,0
-58.25,-34.73,0
-58.25,-34.72,0
-58.25,-34.71,0
-58.25,-34.7,0
-58.25,-34.69,0
-58.25,-34.68,0
-58.25,-34.67,0
-58.25,-34.66,0
-58.25,-34.65,0
-58.25,-34.64,0
-58.25,-34.63,0
-58.25,-34.62,0
-58.25,-34.61,0
-58.25,-34.6,0
-58.25,-34.59,0
-58.25,-34.58,0
-58.25,-34.57,0
-58.25,-34.56,0
-58.25,-34.55,0
-58.25,-34.54,0
-58.25,-34.53,0
-58.25,-34.52,0
-58.25,-34.51,0
-58.25,-34.5,0
-58.25,-34.49,0
-58.25,-34.48,0
-58.25,-34.47,0
-58.25,-34.46,0
-58.25,-34.45,0
-58.25,-34.44,0
-58.25,-34.43,0
-58.25,-34.42,0
-58.25,-34.41,0
-58.25,-34.4,0
-58.25,-34.39,0
-58.25,-34.38,0
-58.25,-34.37,0
-58.25,-34.36,0
-58.25,-34.35,0
-58.25,-34.34,0
-58.25,-34.33,0
-58.25,-34.32,0
-58.24,-34.93,0
-58.24,-34.92,0
-58.24,-34.91,0
-58.24,-34.9,0
-58.24,-34.89,0
-58.24,-34.88,0
-58.24,-34.87,0
-58.24,-34.86,0
-58.24,-34.85,0
-58.24,-34.84,0
-58.24,-34.83,0
-58.24,-34.82,0
-58.24,-34.81,0
-58.24,-34.8,0
-58.24,-34.79,0
-58.24,-34.78,0
-58.24,-34.77,0
-58.24,-34.76,0
-58.24,-34.75,0
-58.24,-34.74,0
-58.24,-34.73,0
-58.24,-34.72,0
-58.24,-34.71,0
-58.24,-34.7,0
-58.24,-34.69,0
-58.24,-34.68,0
-58.24,-34.67,0
-58.24,-34.66,0
-58.24,-34.65,0
-58.24,-34.64,0
-58.24,-34.63,0
-58.24,-34.62,0
-58.24,-34.61,0
-58.24,-34.6,0
-58.24,-34.59,0
-58.24,-34.58,0
-58.24,-34.57,0
-58.24,-34.56,0
-58.24,-34.55,0
-58.24,-34.54,0
-58.24,-34.53,0
-58.24,-34.52,0
-58.24,-34.51,0
-58.24,-34.5,0
-58.24,-34.49,0
-58.24,-34.48,0
-58.24,-34.47,0
-58.24,-34.46,0
-58.24,-34.45,0
-58.24,-34.44,0
-58.24,-34.43,0
-58.24,-34.42,0
-58.24,-34.41,0
-58.24,-34.4,0
-58.24,-34.39,0
-58.24,-34.38,0
-58.24,-34.37,0
-58.24,-34.36,0
-58.24,-34.35,0
-58.24,-34.34,0
-58.24,-34.33,0
-58.24,-34.32,0
-58.23,-34.93,0
-58.23,-34.92,0
-58.23,-34.91,0
-58.23,-34.9,0
-58.23,-34.89,0
-58.23,-34.88,0
-58.23,-34.87,0
-58.23,-34.86,0
-58.23,-34.85,0
-58.23,-34.84,0
-58.23,-34.83,0
-58.23,-34.82,0
-58.23,-34.81,0
-58.23,-34.8,0
-58.23,-34.79,0
-58.23,-34.78,0
-58.23,-34.77,0
-58.23,-34.76,0
-58.23,-34.75,0
-58.23,-34.74,0
-58.23,-34.73,0
-58.23,-34.72,0
-58.23,-34.71,0
-58.23,-34.7,0
-58.23,-34.69,0
-58.23,-34.68,0
-58.23,-34.67,0
-58.23,-34.66,0
-58.23,-34.65,0
-58.23,-34.64,0
-58.23,-34.63,0
-58.23,-34.62,0
-58.23,-34.61,0
-58.23,-34.6,0
-58.23,-34.59,0
-58.23,-34.58,0
-58.23,-34.57,0
-58.23,-34.56,0
-58.23,-34.55,0
-58.23,-34.54,0
-58.23,-34.53,0
-58.23,-34.52,0
-58.23,-34.51,0
-58.23,-34.5,0
-58.23,-34.49,0
-58.23,-34.48,0
-58.23,-34.47,0
-58.23,-34.46,0
-58.23,-34.45,0
-58.23,-34.44,0
-58.23,-34.43,0
-58.23,-34.42,0
-58.23,-34.41,0
-58.23,-34.4,0
-58.23,-34.39,0
-58.23,-34.38,0
-58.23,-34.37,0
-58.23,-34.36,0
-58.23,-34.35,0
-58.23,-34.34,0
-58.23,-34.33,0
-58.23,-34.32,0
-58.22,-34.93,0
-58.22,-34.92,0
-58.22,-34.91,0
-58.22,-34.9,0
-58.22,-34.89,0
-58.22,-34.88,0
-58.22,-34.87,0
-58.22,-34.86,0
-58.22,-34.85,0
-58.22,-34.84,0
-58.22,-34.83,0
-58.22,-34.82,0
-58.22,-34.81,0
-58.22,-34.8,0
-58.22,-34.79,0
-58.22,-34.78,0
-58.22,-34.77,0
-58.22,-34.76,0
-58.22,-34.75,0
-58.22,-34.74,0
-58.22,-34.73,0
-58.22,-34.72,0
-58.22,-34.71,0
-58.22,-34.7,0
-58.22,-34.69,0
-58.22,-34.68,0
-58.22,-34.67,0
-58.22,-34.66,0
-58.22,-34.65,0
-58.22,-34.64,0
-58.22,-34.63,0
-58.22,-34.62,0
-58.22,-34.61,0
-58.22,-34.6,0
-58.22,-34.59,0
-58.22,-34.58,0
-58.22,-34.57,0
-58.22,-34.56,0
-58.22,-34.55,0
-58.22,-34.54,0
-58.22,-34.53,0
-58.22,-34.52,0
-58.22,-34.51,0
-58.22,-34.5,0
-58.22,-34.49,0
-58.22,-34.48,0
-58.22,-34.47,0
-58.22,-34.46,0
-58.22,-34.45,0
-58.22,-34.44,0
-58.22,-34.43,0
-58.22,-34.42,0
-58.22,-34.41,0
-58.22,-34.4,0
-58.22,-34.39,0
-58.22,-34.38,0
-58.22,-34.37,0
-58.22,-34.36,0
-58.22,-34.35,0
-58.22,-34.34,0
-58.22,-34.33,0
-58.22,-34.32,0
-58.21,-34.93,0
-58.21,-34.92,0
-58.21,-34.91,0
-58.21,-34.9,0
-58.21,-34.89,0
-58.21,-34.88,0
-58.21,-34.87,0
-58.21,-34.86,0
-58.21,-34.85,0
-58.21,-34.84,0
-58.21,-34.83,0
-58.21,-34.82,0
-58.21,-34.81,0
-58.21,-34.8,0
-58.21,-34.79,0
-58.21,-34.78,0
-58.21,-34.77,0
-58.21,-34.76,0
-58.21,-34.75,0
-58.21,-34.74,0
-58.21,-34.73,0
-58.21,-34.72,0
-58.21,-34.71,0
-58.21,-34.7,0
-58.21,-34.69,0
-58.21,-34.68,0
-58.21,-34.67,0
-58.21,-34.66,0
-58.21,-34.65,0
-58.21,-34.64,0
-58.21,-34.63,0
-58.21,-34.62,0
-58.21,-34.61,0
-58.21,-34.6,0
-58.21,-34.59,0
-58.21,-34.58,0
-58.21,-34.57,0
-58.21,-34.56,0
-58.21,-34.55,0
-58.21,-34.54,0
-58.21,-34.53,0
-58.21,-34.52,0
-58.21,-34.51,0
-58.21,-34.5,0
-58.21,-34.49,0
-58.21,-34.48,0
-58.21,-34.47,0
-58.21,-34.46,0
-58.21,-34.45,0
-58.21,-34.44,0
-58.21,-34.43,0
-58.21,-34.42,0
-58.21,-34.41,0
-58.21,-34.4,0
-58.21,-34.39,0
-58.21,-34.38,0
-58.21,-34.37,0
-58.21,-34.36,0
-58.21,-34.35,0
-58.21,-34.34,0
-58.21,-34.33,0
-58.21,-34.32,0
-58.2,-34.93,0
-58.2,-34.92,0
-58.2,-34.91,0
-58.2,-34.9,0
-58.2,-34.89,0
-58.2,-34.88,0
-58.2,-34.87,0
-58.2,-34.86,0
-58.2,-34.85,0
-58.2,-34.84,0
-58.2,-34.83,0
-58.2,-34.82,0
-58.2,-34.81,0
-58.2,-34.8,0
-58.2,-34.79,0
-58.2,-34.78,0
-58.2,-34.77,0
-58.2,-34.76,0
-58.2,-34.75,0
-58.2,-34.74,0
-58.2,-34.73,0
